epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
28,521.229,0.43277,0.91289,0.0116,0.714,0.69871,0.76213,0.68497,0.5662,0.79891,0.02509,0.0004654,0.0004654,0.0004654
29,539.519,0.45142,0.9176,0.0121,0.6413,0.7893,0.80809,0.71066,0.65048,0.78617,0.02908,0.0004456,0.0004456,0.0004456
30,557.859,0.40891,0.88238,0.01086,0.771,0.66207,0.78226,0.70564,0.47925,0.83393,0.02102,0.0004258,0.0004258,0.0004258
31,576.231,0.43066,0.90544,0.01158,0.67167,0.78696,0.80904,0.72503,0.53024,0.84059,0.02349,0.000406,0.000406,0.000406
32,594.868,0.41967,0.84591,0.01095,0.72238,0.74682,0.81617,0.73364,0.56034,0.71514,0.02501,0.0003862,0.0003862,0.0003862
33,616.762,0.39496,0.81095,0.01047,0.6936,0.7975,0.82016,0.73983,0.5333,0.70547,0.02356,0.0003664,0.0003664,0.0003664
34,635.409,0.40172,0.86915,0.01061,0.66541,0.83413,0.82728,0.74494,0.5543,0.74406,0.02472,0.0003466,0.0003466,0.0003466
35,653.71,0.37715,0.81348,0.00992,0.77031,0.69578,0.80778,0.72879,0.54312,0.76592,0.02404,0.0003268,0.0003268,0.0003268
36,672.093,0.36344,0.76797,0.00933,0.70855,0.76377,0.81343,0.73877,0.45506,0.81492,0.02004,0.000307,0.000307,0.000307
37,690.376,0.36843,0.75997,0.00958,0.72859,0.77073,0.78523,0.70768,0.598,0.80511,0.02676,0.0002872,0.0002872,0.0002872
38,708.65,0.35206,0.75518,0.00895,0.78304,0.75286,0.83259,0.75412,0.48923,0.76819,0.02146,0.0002674,0.0002674,0.0002674
39,727.119,0.3434,0.75979,0.00886,0.78272,0.69686,0.80386,0.74218,0.39944,0.8185,0.01751,0.0002476,0.0002476,0.0002476
40,745.424,0.33136,0.74426,0.00844,0.76242,0.72543,0.80506,0.73598,0.42619,0.75323,0.01869,0.0002278,0.0002278,0.0002278
41,764.704,0.38453,0.5144,0.01707,0.81391,0.70498,0.81225,0.72163,0.59252,0.77118,0.02638,0.000208,0.000208,0.000208
42,783.282,0.31213,0.46286,0.01393,0.68012,0.79675,0.82197,0.74626,0.48745,0.8049,0.0214,0.0001882,0.0001882,0.0001882
43,801.516,0.29425,0.39177,0.01308,0.71679,0.7878,0.82212,0.79836,0.31786,0.70511,0.01361,0.0001684,0.0001684,0.0001684
44,820.031,0.23959,0.33046,0.01066,0.69311,0.80437,0.81779,0.74283,0.42648,0.74824,0.01853,0.0001486,0.0001486,0.0001486
45,838.171,0.17856,0.2778,0.00771,0.772,0.69437,0.80194,0.72559,0.46618,0.81002,0.02046,0.0001288,0.0001288,0.0001288
46,856.348,0.16669,0.29398,0.00714,0.75437,0.68739,0.80047,0.7296,0.43787,0.80142,0.01917,0.000109,0.000109,0.000109
47,874.589,0.16093,0.27692,0.00696,0.66353,0.82942,0.80882,0.73387,0.43648,0.81951,0.01905,8.92e-05,8.92e-05,8.92e-05
48,892.82,0.15764,0.23666,0.00689,0.74266,0.76634,0.80565,0.72834,0.44796,0.84795,0.01956,6.94e-05,6.94e-05,6.94e-05
49,911.055,0.14823,0.28297,0.00641,0.7951,0.73298,0.81355,0.73376,0.47556,0.824,0.02082,4.96e-05,4.96e-05,4.96e-05
50,929.275,0.14521,0.26116,0.00631,0.83979,0.71174,0.81569,0.73666,0.47568,0.819,0.02086,2.98e-05,2.98e-05,2.98e-05
