epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
48,851.074,0.4495,0.84925,0.01265,0.71553,0.68533,0.75162,0.72287,0.29218,0.87339,0.01379,0.0076735,0.0076735,0.0076735
49,868.486,0.43447,0.78942,0.01225,0.73168,0.66681,0.78012,0.7215,0.39713,0.85817,0.0191,0.007624,0.007624,0.007624
50,885.948,0.45153,0.89169,0.01285,0.753,0.6766,0.80304,0.73206,0.43486,0.76796,0.02075,0.0075745,0.0075745,0.0075745
51,903.603,0.44267,0.83608,0.0123,0.66638,0.74352,0.76682,0.73052,0.30617,0.94159,0.01452,0.007525,0.007525,0.007525
52,921.216,0.41914,0.81946,0.01191,0.65531,0.70035,0.71848,0.65601,0.41444,1.04612,0.01975,0.0074755,0.0074755,0.0074755
53,938.706,0.44978,0.8679,0.01245,0.62483,0.74565,0.71633,0.6579,0.41443,0.98074,0.01983,0.007426,0.007426,0.007426
54,956.204,0.44015,0.85493,0.01247,0.585,0.62355,0.66011,0.63139,0.2809,1.03761,0.01314,0.0073765,0.0073765,0.0073765
55,973.699,0.43302,0.81416,0.01236,0.61085,0.64941,0.64891,0.6127,0.34491,1.20333,0.01617,0.007327,0.007327,0.007327
56,991.348,0.43614,0.85804,0.01196,0.69037,0.83298,0.83701,0.78172,0.35242,0.705,0.01664,0.0072775,0.0072775,0.0072775
57,1009.04,0.42534,0.80321,0.01178,0.74835,0.70213,0.76034,0.70727,0.39212,0.88176,0.0186,0.007228,0.007228,0.007228
58,1026.56,0.44772,0.84239,0.01245,0.75723,0.70722,0.77175,0.74928,0.28222,0.85319,0.01341,0.0071785,0.0071785,0.0071785
59,1044.1,0.42758,0.848,0.01193,0.6932,0.74678,0.77695,0.70638,0.44739,0.8087,0.02174,0.007129,0.007129,0.007129
60,1061.65,0.42085,0.78912,0.01153,0.62969,0.76701,0.79001,0.75135,0.32231,0.79761,0.01526,0.0070795,0.0070795,0.0070795
61,1079.18,0.41838,0.74924,0.01159,0.7935,0.6497,0.75097,0.67734,0.441,1.02329,0.02118,0.00703,0.00703,0.00703
62,1096.97,0.41815,0.8337,0.01134,0.74968,0.67069,0.74088,0.68905,0.39143,0.89195,0.01871,0.0069805,0.0069805,0.0069805
63,1114.51,0.40883,0.73752,0.0112,0.70995,0.76674,0.79812,0.75732,0.3516,0.75745,0.01671,0.006931,0.006931,0.006931
64,1131.97,0.40229,0.77944,0.01096,0.7454,0.7452,0.80817,0.8017,0.24037,0.75816,0.01135,0.0068815,0.0068815,0.0068815
65,1149.62,0.40103,0.7514,0.0109,0.71455,0.65254,0.75122,0.74074,0.23631,0.89365,0.01109,0.006832,0.006832,0.006832
66,1167.03,0.38051,0.73707,0.01048,0.72359,0.72996,0.74704,0.73836,0.20169,0.8774,0.00948,0.0067825,0.0067825,0.0067825
67,1184.57,0.4198,0.79395,0.01169,0.65241,0.742,0.74319,0.72941,0.2312,1.02179,0.01079,0.006733,0.006733,0.006733
68,1201.94,0.37241,0.75037,0.01037,0.64234,0.63848,0.69958,0.66716,0.34485,1.18916,0.01629,0.0066835,0.0066835,0.0066835
69,1222.95,0.39672,0.78785,0.01113,0.81178,0.69426,0.77664,0.76238,0.23387,0.81284,0.01094,0.006634,0.006634,0.006634
70,1240.78,0.39256,0.72618,0.01074,0.52357,0.6545,0.64484,0.62011,0.35323,1.39738,0.01681,0.0065845,0.0065845,0.0065845
71,1258.22,0.37551,0.75843,0.01015,0.81352,0.62297,0.75565,0.71982,0.36706,0.90826,0.01756,0.006535,0.006535,0.006535
72,1275.86,0.39823,0.74514,0.01092,0.72665,0.67598,0.74119,0.73106,0.23154,0.97515,0.01091,0.0064855,0.0064855,0.0064855
73,1293.39,0.39201,0.70938,0.0108,0.70332,0.77313,0.80579,0.79457,0.2241,0.72022,0.01063,0.006436,0.006436,0.006436
74,1310.87,0.38559,0.73181,0.01055,0.71688,0.76212,0.77379,0.75846,0.24836,0.85136,0.01177,0.0063865,0.0063865,0.0063865
75,1328.35,0.36556,0.69626,0.0099,0.66449,0.76197,0.77114,0.72616,0.36317,0.94818,0.01731,0.006337,0.006337,0.006337
76,1345.86,0.3656,0.67105,0.00994,0.78833,0.80506,0.87133,0.84166,0.33887,0.68882,0.01626,0.0062875,0.0062875,0.0062875
77,1363.52,0.37707,0.69884,0.01034,0.77949,0.7781,0.82672,0.80709,0.26713,0.74111,0.01263,0.006238,0.006238,0.006238
78,1381,0.3653,0.69077,0.00992,0.77136,0.79661,0.82451,0.80171,0.25751,0.73201,0.01219,0.0061885,0.0061885,0.0061885
79,1398.51,0.3838,0.68186,0.01047,0.72784,0.65885,0.73981,0.68141,0.4227,1.05303,0.0203,0.006139,0.006139,0.006139
80,1415.99,0.36179,0.67078,0.00976,0.7039,0.77316,0.80607,0.76056,0.33833,0.83938,0.01599,0.0060895,0.0060895,0.0060895
81,1433.52,0.37222,0.69684,0.01027,0.77546,0.80002,0.82782,0.78518,0.33981,0.73874,0.01618,0.00604,0.00604,0.00604
82,1451.17,0.3728,0.72896,0.01021,0.79842,0.72209,0.82487,0.808,0.25348,0.67002,0.01201,0.0059905,0.0059905,0.0059905
83,1468.83,0.38241,0.70411,0.01054,0.765,0.71974,0.76435,0.74185,0.30588,0.88124,0.01453,0.005941,0.005941,0.005941
84,1486.34,0.3735,0.70845,0.01023,0.79011,0.66458,0.77584,0.77321,0.18135,0.88865,0.00839,0.0058915,0.0058915,0.0058915
85,1503.87,0.36165,0.69799,0.01009,0.8328,0.73828,0.82216,0.82115,0.17139,0.7484,0.00797,0.005842,0.005842,0.005842
86,1521.36,0.34621,0.68795,0.0095,0.74882,0.74987,0.82174,0.81818,0.19438,0.76684,0.00916,0.0057925,0.0057925,0.0057925
87,1538.77,0.36087,0.67414,0.00978,0.71429,0.77888,0.83019,0.81745,0.27862,0.78077,0.01317,0.005743,0.005743,0.005743
88,1556.13,0.36617,0.70891,0.01011,0.82307,0.8113,0.87655,0.86357,0.26952,0.60038,0.0128,0.0056935,0.0056935,0.0056935
89,1573.71,0.33642,0.65766,0.0093,0.85826,0.74036,0.84341,0.82803,0.25881,0.68365,0.01214,0.005644,0.005644,0.005644
90,1591.1,0.34617,0.68645,0.00938,0.76751,0.75381,0.80525,0.79504,0.20183,0.76364,0.00931,0.0055945,0.0055945,0.0055945
91,1608.55,0.37507,0.68393,0.01028,0.8,0.71576,0.79484,0.7833,0.269,0.86869,0.01265,0.005545,0.005545,0.005545
92,1626.08,0.35182,0.64594,0.00945,0.785,0.79218,0.82747,0.81315,0.22892,0.78104,0.01076,0.0054955,0.0054955,0.0054955
93,1643.53,0.34504,0.68075,0.00948,0.69948,0.73668,0.79022,0.77694,0.24385,0.86189,0.01164,0.005446,0.005446,0.005446
94,1660.98,0.33105,0.66706,0.00905,0.7477,0.80765,0.8318,0.81242,0.31326,0.71408,0.01485,0.0053965,0.0053965,0.0053965
95,1678.46,0.32004,0.65985,0.00861,0.72634,0.76993,0.80622,0.79291,0.29036,0.75961,0.0138,0.005347,0.005347,0.005347
96,1695.92,0.34158,0.65121,0.00934,0.79611,0.70178,0.8208,0.80983,0.24329,0.79606,0.01151,0.0052975,0.0052975,0.0052975
97,1713.42,0.34301,0.6158,0.00912,0.72418,0.78343,0.80978,0.80317,0.21958,0.80586,0.01027,0.005248,0.005248,0.005248
98,1730.86,0.34205,0.58904,0.00941,0.77278,0.74456,0.80148,0.80055,0.17154,0.75154,0.00794,0.0051985,0.0051985,0.0051985
99,1748.37,0.35168,0.68472,0.00973,0.89226,0.73479,0.88633,0.88495,0.17869,0.5855,0.00836,0.005149,0.005149,0.005149
100,1766.01,0.33856,0.64053,0.009,0.81707,0.77587,0.87253,0.85198,0.26937,0.63776,0.01261,0.0050995,0.0050995,0.0050995
101,1783.52,0.32515,0.66399,0.00903,0.78333,0.77303,0.81969,0.803,0.23581,0.75177,0.0111,0.00505,0.00505,0.00505
102,1803.28,0.32832,0.61743,0.0088,0.74299,0.83351,0.84476,0.81672,0.30547,0.8088,0.0146,0.0050005,0.0050005,0.0050005
103,1821.2,0.31967,0.61342,0.00859,0.74903,0.81736,0.85747,0.85035,0.25506,0.63204,0.01215,0.004951,0.004951,0.004951
104,1840.04,0.31634,0.59609,0.00845,0.72857,0.77779,0.80968,0.79555,0.30255,0.78195,0.01445,0.0049015,0.0049015,0.0049015
105,1857.71,0.31609,0.58217,0.00845,0.80126,0.75238,0.83455,0.82606,0.25514,0.71969,0.01213,0.004852,0.004852,0.004852
106,1875.2,0.33373,0.61107,0.00909,0.78225,0.78458,0.84154,0.83798,0.23601,0.65643,0.01114,0.0048025,0.0048025,0.0048025
107,1892.93,0.34505,0.6253,0.00953,0.69183,0.83176,0.82328,0.81851,0.19933,0.75149,0.00934,0.004753,0.004753,0.004753
108,1910.43,0.32939,0.60059,0.00898,0.76812,0.78858,0.83055,0.82086,0.20759,0.79325,0.00971,0.0047035,0.0047035,0.0047035
109,1927.91,0.31867,0.62113,0.00869,0.80378,0.74458,0.8128,0.79296,0.29518,0.81539,0.01406,0.004654,0.004654,0.004654
110,1945.37,0.33088,0.62409,0.00901,0.72454,0.67699,0.7486,0.74696,0.19051,0.94753,0.00895,0.0046045,0.0046045,0.0046045
111,1962.84,0.32752,0.58982,0.00883,0.80999,0.73918,0.81473,0.81371,0.18424,0.7708,0.00868,0.004555,0.004555,0.004555
112,1980.47,0.31231,0.58733,0.00862,0.74239,0.81965,0.84483,0.82756,0.28365,0.73492,0.01353,0.0045055,0.0045055,0.0045055
113,1997.94,0.29891,0.53429,0.00801,0.80872,0.79131,0.83967,0.83825,0.19495,0.75979,0.00915,0.004456,0.004456,0.004456
114,2015.42,0.3001,0.63058,0.00817,0.76865,0.7328,0.80796,0.80044,0.2283,0.93355,0.01068,0.0044065,0.0044065,0.0044065
115,2032.88,0.3087,0.55102,0.00827,0.86747,0.72314,0.84557,0.84557,0.15807,0.71875,0.00735,0.004357,0.004357,0.004357
116,2050.32,0.29076,0.56239,0.00797,0.84778,0.69561,0.75215,0.7437,0.21755,1.09982,0.01024,0.0043075,0.0043075,0.0043075
117,2067.81,0.2991,0.53579,0.00811,0.79562,0.77009,0.84321,0.83879,0.20604,0.73819,0.00973,0.004258,0.004258,0.004258
118,2085.29,0.27559,0.57361,0.00718,0.78154,0.7879,0.84884,0.83806,0.26772,0.6467,0.01278,0.0042085,0.0042085,0.0042085
119,2102.79,0.28251,0.56645,0.00769,0.77999,0.79734,0.83542,0.83474,0.15964,0.70728,0.00751,0.004159,0.004159,0.004159
120,2120.25,0.27064,0.5285,0.00729,0.75397,0.79036,0.82722,0.82503,0.15887,0.79301,0.00753,0.0041095,0.0041095,0.0041095
121,2137.75,0.27795,0.55122,0.00735,0.78874,0.7182,0.80645,0.79922,0.21291,0.80175,0.01001,0.00406,0.00406,0.00406
122,2155.43,0.27411,0.56649,0.00741,0.72969,0.79298,0.82602,0.8237,0.19443,0.68233,0.00911,0.0040105,0.0040105,0.0040105
123,2173.1,0.27577,0.54558,0.00751,0.70253,0.72854,0.76775,0.7627,0.21089,0.91201,0.00991,0.003961,0.003961,0.003961
124,2190.61,0.29571,0.52893,0.00811,0.83912,0.77533,0.84941,0.84318,0.23266,0.64322,0.01101,0.0039115,0.0039115,0.0039115
125,2208.13,0.27335,0.51616,0.00734,0.69372,0.80777,0.83686,0.83686,0.14321,0.73321,0.00667,0.003862,0.003862,0.003862
126,2225.64,0.2717,0.53659,0.00717,0.70936,0.84711,0.8498,0.84702,0.1753,0.69954,0.00822,0.0038125,0.0038125,0.0038125
127,2243.18,0.27888,0.51687,0.00741,0.77942,0.7683,0.8057,0.80064,0.20946,0.77393,0.00991,0.003763,0.003763,0.003763
128,2260.86,0.28317,0.58253,0.00757,0.78393,0.79134,0.83576,0.83345,0.15975,0.74241,0.00752,0.0037135,0.0037135,0.0037135
129,2278.4,0.27896,0.55156,0.00759,0.87373,0.77733,0.86384,0.86334,0.13975,0.64398,0.00654,0.003664,0.003664,0.003664
130,2295.93,0.27446,0.56769,0.00725,0.74951,0.8129,0.84035,0.83979,0.18662,0.72921,0.00877,0.0036145,0.0036145,0.0036145
131,2313.45,0.28501,0.53491,0.00753,0.82395,0.7591,0.83489,0.83001,0.18717,0.7882,0.00873,0.003565,0.003565,0.003565
132,2331.14,0.25105,0.54885,0.00655,0.78212,0.77016,0.80339,0.80283,0.12918,0.78812,0.00595,0.0035155,0.0035155,0.0035155
133,2348.69,0.26612,0.50417,0.00698,0.7962,0.81034,0.86226,0.86037,0.19064,0.6443,0.00895,0.003466,0.003466,0.003466
134,2366.2,0.24565,0.4983,0.00649,0.82237,0.83674,0.88356,0.87571,0.2301,0.59317,0.01086,0.0034165,0.0034165,0.0034165
135,2383.76,0.25573,0.53868,0.0068,0.8607,0.7557,0.83535,0.83383,0.19891,0.77393,0.0093,0.003367,0.003367,0.003367
136,2401.45,0.24534,0.479,0.00644,0.83625,0.81345,0.85692,0.85568,0.19901,0.65316,0.00936,0.0033175,0.0033175,0.0033175
137,2420.95,0.26549,0.53174,0.00708,0.79708,0.7927,0.8264,0.8252,0.1977,0.75238,0.00933,0.003268,0.003268,0.003268
138,2438.97,0.26493,0.53679,0.00703,0.79129,0.81931,0.82524,0.82385,0.17662,0.83361,0.00828,0.0032185,0.0032185,0.0032185
139,2457.81,0.25466,0.5049,0.00669,0.80468,0.7526,0.81815,0.81721,0.18823,0.80009,0.00881,0.003169,0.003169,0.003169
140,2475.33,0.25166,0.5327,0.00664,0.79681,0.81613,0.85477,0.85477,0.17484,0.72874,0.00813,0.0031195,0.0031195,0.0031195
141,2492.95,0.24932,0.51484,0.00663,0.82888,0.69402,0.80213,0.79749,0.22811,0.80208,0.01082,0.00307,0.00307,0.00307
142,2510.58,0.24227,0.49779,0.00645,0.81815,0.76108,0.80822,0.80822,0.16111,0.78167,0.00754,0.0030205,0.0030205,0.0030205
143,2528.13,0.24657,0.51024,0.00652,0.80738,0.80633,0.8496,0.8496,0.16633,0.67646,0.00781,0.002971,0.002971,0.002971
144,2545.63,0.24335,0.51459,0.00645,0.80845,0.78528,0.85337,0.85283,0.17275,0.66808,0.00809,0.0029215,0.0029215,0.0029215
145,2563.13,0.22618,0.46546,0.00596,0.8178,0.78783,0.86934,0.86784,0.17426,0.64744,0.00813,0.002872,0.002872,0.002872
146,2580.64,0.23895,0.49702,0.00635,0.84174,0.78115,0.86161,0.85854,0.18768,0.69256,0.00882,0.0028225,0.0028225,0.0028225
147,2598.14,0.24308,0.4818,0.00651,0.78766,0.80358,0.85798,0.85724,0.18347,0.73127,0.00868,0.002773,0.002773,0.002773
148,2615.76,0.23109,0.4493,0.0062,0.85681,0.81075,0.87482,0.87162,0.20176,0.61798,0.00951,0.0027235,0.0027235,0.0027235
149,2633.31,0.23037,0.4997,0.00616,0.79252,0.8594,0.86358,0.86113,0.16788,0.65105,0.00786,0.002674,0.002674,0.002674
150,2650.78,0.23146,0.46244,0.00622,0.81388,0.83732,0.87638,0.87296,0.18133,0.69829,0.0085,0.0026245,0.0026245,0.0026245
151,2668.28,0.23038,0.48077,0.00612,0.82851,0.78612,0.83192,0.83117,0.13136,0.82508,0.00612,0.002575,0.002575,0.002575
152,2685.92,0.22346,0.50696,0.00592,0.8914,0.73158,0.85773,0.85591,0.14898,0.75534,0.00698,0.0025255,0.0025255,0.0025255
153,2703.41,0.22027,0.50284,0.00583,0.80673,0.74521,0.85588,0.85588,0.13758,0.70938,0.00637,0.002476,0.002476,0.002476
154,2721.02,0.21008,0.45542,0.00553,0.82053,0.77785,0.85708,0.85708,0.12259,0.70639,0.00565,0.0024265,0.0024265,0.0024265
155,2738.53,0.21339,0.45952,0.00573,0.84845,0.68836,0.80152,0.7968,0.15646,0.88372,0.00724,0.002377,0.002377,0.002377
156,2756.02,0.20996,0.44642,0.00551,0.80538,0.76707,0.81163,0.80958,0.17624,0.84616,0.00821,0.0023275,0.0023275,0.0023275
157,2773.51,0.21242,0.46889,0.00559,0.74495,0.77748,0.82682,0.82682,0.16755,0.82268,0.00787,0.002278,0.002278,0.002278
158,2791.11,0.20166,0.4535,0.00534,0.78408,0.79808,0.85291,0.85291,0.14717,0.73877,0.00683,0.0022285,0.0022285,0.0022285
159,2808.62,0.20595,0.44685,0.00547,0.8145,0.76592,0.82136,0.81819,0.16448,0.86976,0.0077,0.002179,0.002179,0.002179
160,2826.1,0.20945,0.48311,0.00562,0.74947,0.81818,0.84478,0.84478,0.13263,0.76132,0.0062,0.0021295,0.0021295,0.0021295
161,2843.6,0.21272,0.47701,0.00575,0.79681,0.78597,0.84028,0.84028,0.12062,0.71516,0.00559,0.00208,0.00208,0.00208
162,2861.27,0.21192,0.4866,0.0056,0.82535,0.80251,0.85564,0.85513,0.11639,0.70883,0.0054,0.0020305,0.0020305,0.0020305
163,2878.94,0.19545,0.45539,0.00514,0.8234,0.78825,0.85088,0.85088,0.11252,0.72113,0.00517,0.001981,0.001981,0.001981
164,2896.46,0.20375,0.44661,0.0054,0.76649,0.79346,0.85252,0.85252,0.14234,0.74741,0.0066,0.0019315,0.0019315,0.0019315
165,2914,0.19101,0.43447,0.00504,0.8171,0.76595,0.85699,0.85699,0.11533,0.7187,0.00532,0.001882,0.001882,0.001882
166,2931.5,0.18962,0.43109,0.00509,0.82047,0.75705,0.86705,0.86705,0.1343,0.69176,0.00623,0.0018325,0.0018325,0.0018325
167,2949,0.19491,0.45044,0.00519,0.85238,0.76021,0.86855,0.86855,0.14159,0.65776,0.00665,0.001783,0.001783,0.001783
168,2966.49,0.18358,0.41918,0.00483,0.85498,0.77125,0.87769,0.87769,0.13687,0.63864,0.00635,0.0017335,0.0017335,0.0017335
169,2984,0.18959,0.4517,0.00509,0.90403,0.73496,0.88116,0.88116,0.1485,0.69315,0.00696,0.001684,0.001684,0.001684
170,3001.78,0.1945,0.42598,0.00518,0.85595,0.76473,0.88606,0.88606,0.15974,0.65283,0.0075,0.0016345,0.0016345,0.0016345
171,3019.71,0.19115,0.39378,0.0051,0.77641,0.82907,0.87309,0.87309,0.11881,0.65758,0.0055,0.001585,0.001585,0.001585
172,3039.55,0.1805,0.40867,0.00476,0.81319,0.83567,0.88645,0.88645,0.13455,0.62034,0.00626,0.0015355,0.0015355,0.0015355
173,3057.47,0.1958,0.45226,0.0052,0.84602,0.80106,0.87563,0.87563,0.13604,0.67715,0.00627,0.001486,0.001486,0.001486
174,3075.92,0.18913,0.44212,0.00498,0.8698,0.79938,0.89125,0.89125,0.14822,0.63793,0.00694,0.0014365,0.0014365,0.0014365
175,3093.72,0.17868,0.44207,0.00477,0.8345,0.76122,0.85405,0.85405,0.15302,0.75012,0.00712,0.001387,0.001387,0.001387
176,3111.19,0.17779,0.43562,0.00465,0.84163,0.8184,0.86344,0.86344,0.1234,0.72824,0.00573,0.0013375,0.0013375,0.0013375
177,3128.67,0.1761,0.42528,0.00468,0.84981,0.82158,0.88057,0.88057,0.11285,0.65562,0.00521,0.001288,0.001288,0.001288
178,3146.33,0.18052,0.45036,0.00487,0.80803,0.81804,0.87198,0.87198,0.11434,0.71081,0.00525,0.0012385,0.0012385,0.0012385
179,3163.87,0.18384,0.41475,0.00486,0.79044,0.80303,0.85459,0.85459,0.11898,0.70864,0.00551,0.001189,0.001189,0.001189
180,3181.36,0.17602,0.41768,0.00463,0.83748,0.78623,0.85182,0.85182,0.10712,0.7155,0.00497,0.0011395,0.0011395,0.0011395
181,3198.84,0.17381,0.42939,0.00464,0.81691,0.81998,0.85088,0.85088,0.11101,0.72483,0.00514,0.00109,0.00109,0.00109
182,3216.42,0.16599,0.40777,0.00438,0.89147,0.79535,0.87035,0.87035,0.1229,0.67913,0.00568,0.0010405,0.0010405,0.0010405
183,3234.03,0.16792,0.40047,0.00445,0.90016,0.8171,0.86872,0.86872,0.11899,0.68577,0.00555,0.000991,0.000991,0.000991
184,3251.52,0.16672,0.41722,0.00445,0.90331,0.81252,0.88218,0.88218,0.10692,0.60179,0.00493,0.0009415,0.0009415,0.0009415
185,3269.01,0.16571,0.37807,0.00442,0.86365,0.82115,0.87229,0.87229,0.11495,0.63398,0.0053,0.000892,0.000892,0.000892
186,3286.49,0.17297,0.40669,0.00455,0.88642,0.77913,0.87303,0.87303,0.12357,0.66095,0.0057,0.0008425,0.0008425,0.0008425
187,3303.98,0.15779,0.36735,0.0041,0.82713,0.8277,0.86288,0.86288,0.11408,0.67714,0.0053,0.000793,0.000793,0.000793
188,3321.45,0.15736,0.42683,0.00421,0.83895,0.80941,0.86194,0.86194,0.11898,0.69767,0.00551,0.0007435,0.0007435,0.0007435
