============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 150

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 131
  Box Loss      : 0.2443
  Class Loss    : 0.5241
  mAP50         : 0.8626  (86.3%)
  mAP50-95      : 0.7741  (77.4%)
  Precision     : 0.8528
  Recall        : 0.7984
  F1 Score      : 0.8247

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 137
  Precision     : 0.8341
  Recall        : 0.8238
  F1 Score      : 0.8289

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
      1    1.0298    5.9219   0.1074   0.2184   0.0352   0.0606
      2    0.8691    2.3764   0.4739   0.4930   0.4726   0.4826
      3    0.8336    1.7015   0.5093   0.4580   0.5959   0.5179
      4    0.8712    1.4611   0.2504   0.3959   0.3089   0.3470
      5    0.8225    1.3683   0.3093   0.4467   0.3834   0.4126
      6    0.7722    1.3657   0.5749   0.5730   0.5213   0.5459
      7    0.7091    1.3150   0.5839   0.6134   0.5947   0.6039
      8    0.7154    1.2689   0.4798   0.4167   0.5217   0.4633
      9    0.7177    1.3209   0.5871   0.8388   0.4169   0.5570
     10    0.7223    1.2458   0.5615   0.7624   0.4613   0.5748
     11    0.6672    1.2242   0.5867   0.8147   0.4388   0.5704
     12    0.6593    1.2076   0.4652   0.4218   0.4923   0.4543
     13    0.6067    1.1672   0.4588   0.3323   0.6388   0.4372
     14    0.5995    1.1954   0.5744   0.4459   0.5958   0.5100
     15    0.6051    1.1863   0.5537   0.5488   0.5312   0.5399
     16    0.6426    1.2307   0.6885   0.5549   0.6868   0.6139
     17    0.6271    1.1388   0.6826   0.6074   0.6870   0.6448
     18    0.5865    1.1333   0.6590   0.5253   0.7383   0.6138
     19    0.5637    1.1166   0.5770   0.4412   0.6247   0.5172
     20    0.5874    1.1140   0.5740   0.5187   0.6835   0.5898
     21    0.5775    1.1546   0.6865   0.6405   0.6906   0.6646
     22    0.5585    1.1047   0.6980   0.5817   0.7295   0.6473
     23    0.5497    1.1163   0.7100   0.6170   0.7497   0.6769
     24    0.5576    1.1044   0.7211   0.5935   0.6977   0.6414
     25    0.5244    1.0492   0.5923   0.6526   0.5859   0.6175
     26    0.5271    1.0719   0.7672   0.6350   0.6793   0.6564
     27    0.5515    1.0428   0.7431   0.7276   0.6379   0.6798
     28    0.5232    1.0215   0.7466   0.7597   0.6521   0.7018
     29    0.5242    1.0271   0.7122   0.5483   0.7687   0.6400
     30    0.4985    0.9928   0.7722   0.6162   0.7630   0.6818
     31    0.5005    1.0046   0.7111   0.6577   0.6711   0.6643
     32    0.4940    0.9384   0.7576   0.6358   0.7177   0.6742
     33    0.4861    0.9606   0.6977   0.4504   0.7493   0.5627
     34    0.5057    0.9928   0.7810   0.7090   0.7630   0.7350
     35    0.4728    0.9702   0.7539   0.6969   0.6601   0.6780
     36    0.4590    0.9595   0.7217   0.6055   0.7256   0.6602
     37    0.4765    0.9254   0.7266   0.5892   0.7759   0.6698
     38    0.4495    0.9110   0.7524   0.7281   0.7095   0.7187
     39    0.4656    0.9316   0.7505   0.6965   0.7462   0.7205
     40    0.4405    0.9314   0.7369   0.5571   0.7408   0.6359
     41    0.4718    0.9378   0.6821   0.8091   0.5851   0.6791
     42    0.4812    0.9651   0.6889   0.6634   0.6799   0.6716
     43    0.4795    0.9386   0.6670   0.7507   0.6078   0.6718
     44    0.4810    0.9659   0.7876   0.6533   0.7478   0.6973
     45    0.4539    0.9411   0.7218   0.6688   0.7060   0.6869
     46    0.4675    0.9229   0.7655   0.7244   0.7305   0.7274
     47    0.4582    0.9190   0.7637   0.6784   0.7551   0.7147
     48    0.4380    0.8712   0.7887   0.7455   0.7434   0.7445
     49    0.4343    0.8658   0.7894   0.6756   0.7628   0.7165
     50    0.4548    0.8903   0.7794   0.5947   0.8083   0.6852
     51    0.4273    0.8340   0.8045   0.8187   0.7238   0.7683
     52    0.4196    0.8241   0.7673   0.7085   0.7360   0.7220
     53    0.4313    0.8484   0.7793   0.8846   0.6653   0.7594
     54    0.4124    0.8380   0.7901   0.7562   0.6687   0.7098
     55    0.4360    0.8763   0.6156   0.6558   0.5949   0.6239
     56    0.3958    0.8637   0.8157   0.7613   0.7501   0.7556
     57    0.4063    0.8394   0.8094   0.7857   0.6978   0.7392
     58    0.4133    0.8598   0.7505   0.7542   0.7108   0.7319
     59    0.4119    0.8416   0.8254   0.7276   0.7918   0.7583
     60    0.4045    0.8295   0.7699   0.7058   0.7003   0.7031
     61    0.3912    0.8136   0.8027   0.7565   0.7182   0.7369
     62    0.4025    0.8404   0.7459   0.6302   0.7186   0.6715
     63    0.3939    0.8086   0.7780   0.7044   0.7916   0.7455
     64    0.4028    0.7995   0.8254   0.7118   0.8219   0.7629
     65    0.4170    0.7977   0.7511   0.7033   0.7436   0.7229
     66    0.3973    0.8342   0.7631   0.8516   0.6404   0.7310
     67    0.3649    0.7688   0.7877   0.6338   0.8117   0.7118
     68    0.3852    0.7530   0.8333   0.6454   0.8496   0.7336
     69    0.3754    0.7716   0.7860   0.7549   0.7069   0.7301
     70    0.4097    0.8039   0.7765   0.7227   0.7602   0.7410
     71    0.3783    0.7485   0.8141   0.7179   0.7491   0.7332
     72    0.3879    0.7490   0.7795   0.8016   0.6771   0.7341
     73    0.3656    0.7497   0.8151   0.8305   0.6893   0.7533
     74    0.3777    0.7294   0.8452   0.7589   0.7935   0.7759
     75    0.3879    0.6994   0.7993   0.7347   0.7741   0.7539
     76    0.3706    0.7563   0.8307   0.7161   0.7881   0.7504
     77    0.3716    0.7388   0.8058   0.6588   0.7953   0.7206
     78    0.3447    0.7112   0.8232   0.7212   0.8120   0.7639
     79    0.3386    0.6700   0.7729   0.7764   0.6715   0.7201
     80    0.3611    0.7316   0.8084   0.7296   0.8044   0.7652
     81    0.3572    0.7625   0.8367   0.7191   0.8332   0.7719
     82    0.3516    0.7252   0.8266   0.8301   0.7627   0.7950
     83    0.3402    0.6856   0.7700   0.6573   0.7765   0.7120
     84    0.3415    0.7421   0.7595   0.7583   0.6662   0.7093
     85    0.3352    0.6917   0.7985   0.7278   0.7578   0.7425
     86    0.3393    0.6728   0.6632   0.6895   0.6247   0.6555
     87    0.3431    0.7178   0.7851   0.7876   0.7127   0.7483
     88    0.3344    0.6904   0.7602   0.7693   0.7336   0.7510
     89    0.3417    0.6706   0.8160   0.7508   0.7960   0.7727
     90    0.3402    0.6751   0.8329   0.7648   0.8162   0.7897
     91    0.3201    0.6811   0.7941   0.6897   0.7552   0.7210
     92    0.3037    0.6157   0.8329   0.7916   0.7723   0.7818
     93    0.3201    0.6868   0.7743   0.8220   0.7242   0.7700
     94    0.3220    0.6531   0.8309   0.7690   0.7591   0.7640
     95    0.3226    0.6887   0.8527   0.7410   0.8409   0.7878
     96    0.3153    0.6362   0.7856   0.7368   0.7838   0.7596
     97    0.3396    0.6655   0.7944   0.6884   0.7660   0.7251
     98    0.3063    0.6031   0.8207   0.7670   0.8137   0.7897
     99    0.3063    0.6140   0.7790   0.7837   0.7337   0.7579
    100    0.3027    0.5784   0.8462   0.7654   0.8294   0.7961
    101    0.3105    0.5918   0.8168   0.7593   0.7547   0.7570
    102    0.2989    0.6003   0.8018   0.6668   0.7728   0.7159
    103    0.3094    0.5811   0.8114   0.7935   0.7749   0.7841
    104    0.3112    0.6299   0.8475   0.7841   0.8036   0.7937
    105    0.2979    0.5623   0.8314   0.7415   0.8134   0.7758
    106    0.2883    0.6259   0.8266   0.8116   0.7715   0.7911
    107    0.2870    0.5938   0.8291   0.7343   0.8079   0.7693
    108    0.2972    0.5916   0.8524   0.7758   0.8342   0.8039
    109    0.2874    0.5658   0.8309   0.7258   0.8290   0.7740
    110    0.2786    0.5737   0.8398   0.8583   0.7652   0.8091
    111    0.2929    0.5770   0.8623   0.8257   0.7963   0.8107
    112    0.2814    0.5837   0.8124   0.7782   0.8055   0.7917
    113    0.2807    0.5308   0.8360   0.8407   0.7845   0.8116
