============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 150

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 127
  Box Loss      : 0.2106
  Class Loss    : 0.4923
  mAP50         : 0.8809  (88.1%)
  mAP50-95      : 0.8735  (87.4%)
  Precision     : 0.8406
  Recall        : 0.8165
  F1 Score      : 0.8284

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 144
  Precision     : 0.8392
  Recall        : 0.8256
  F1 Score      : 0.8324

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
     50    0.4386    0.8733   0.7892   0.7924   0.7333   0.7617
     51    0.4331    0.8466   0.6864   0.6276   0.7304   0.6751
     52    0.3934    0.8129   0.7558   0.6575   0.7065   0.6811
     53    0.4288    0.8412   0.7667   0.7230   0.7144   0.7187
     54    0.4329    0.8336   0.7536   0.6644   0.7222   0.6921
     55    0.4277    0.7994   0.7651   0.7870   0.6589   0.7173
     56    0.4188    0.8106   0.8153   0.7198   0.8016   0.7585
     57    0.4059    0.7936   0.7269   0.7323   0.6286   0.6765
     58    0.4230    0.8150   0.7505   0.6796   0.7435   0.7101
     59    0.4025    0.8001   0.6871   0.5098   0.6802   0.5828
     60    0.3966    0.7656   0.6867   0.8363   0.6349   0.7218
     61    0.4166    0.7495   0.7848   0.7900   0.6748   0.7279
     62    0.4195    0.8258   0.7774   0.6548   0.7762   0.7104
     63    0.3975    0.7329   0.8089   0.7920   0.7470   0.7688
     64    0.3866    0.7734   0.7978   0.6653   0.8364   0.7411
     65    0.3753    0.7351   0.7527   0.6211   0.7370   0.6741
     66    0.3548    0.7170   0.8223   0.7047   0.8081   0.7529
     67    0.3860    0.7645   0.8124   0.7175   0.7671   0.7415
     68    0.3589    0.6990   0.8074   0.7323   0.7859   0.7582
     69    0.3642    0.7234   0.8150   0.8435   0.7312   0.7834
     70    0.3677    0.7102   0.7719   0.7638   0.6632   0.7100
     71    0.3596    0.6823   0.7883   0.6684   0.7661   0.7139
     72    0.3614    0.7093   0.8186   0.7416   0.7306   0.7361
     73    0.3643    0.6790   0.8290   0.7015   0.7935   0.7447
     74    0.3570    0.7060   0.8226   0.8388   0.7063   0.7668
     75    0.3385    0.6469   0.7873   0.7439   0.7235   0.7335
     76    0.3430    0.6613   0.8054   0.8243   0.6926   0.7528
     77    0.3583    0.6862   0.8118   0.7460   0.7965   0.7704
     78    0.3438    0.6643   0.8308   0.8270   0.7591   0.7916
     79    0.3446    0.6630   0.8024   0.7650   0.7380   0.7512
     80    0.3256    0.6234   0.8044   0.7364   0.7784   0.7568
     81    0.3403    0.6759   0.8478   0.8162   0.7671   0.7909
     82    0.3342    0.6721   0.8076   0.7874   0.7222   0.7534
     83    0.3339    0.6651   0.7823   0.8100   0.7064   0.7546
     84    0.3482    0.6800   0.8235   0.7537   0.7986   0.7755
     85    0.3313    0.6648   0.7819   0.7007   0.7183   0.7094
     86    0.3112    0.6477   0.8119   0.7838   0.7661   0.7749
     87    0.3132    0.6507   0.7465   0.7181   0.7156   0.7169
     88    0.3204    0.6857   0.7547   0.8236   0.6250   0.7107
     89    0.3035    0.6229   0.7006   0.8152   0.6130   0.6998
     90    0.2987    0.6330   0.7759   0.7123   0.7631   0.7368
     91    0.3201    0.6406   0.7308   0.6884   0.6968   0.6926
     92    0.2983    0.6228   0.7117   0.7207   0.6628   0.6905
     93    0.2995    0.6422   0.7911   0.7172   0.7912   0.7524
     94    0.2927    0.6364   0.8012   0.7746   0.7819   0.7782
     95    0.2900    0.6189   0.8218   0.7544   0.7944   0.7739
     96    0.2973    0.6076   0.8152   0.7461   0.7740   0.7598
     97    0.2947    0.5779   0.8418   0.7581   0.8458   0.7996
     98    0.2841    0.5661   0.8099   0.6934   0.8149   0.7493
     99    0.2971    0.6268   0.7869   0.8376   0.6695   0.7442
    100    0.2846    0.6159   0.7815   0.7922   0.7209   0.7549
    101    0.2718    0.6347   0.8287   0.7736   0.7703   0.7720
    102    0.2671    0.5878   0.7904   0.8398   0.7775   0.8075
    103    0.2527    0.5932   0.8317   0.8382   0.7729   0.8042
    104    0.2754    0.5624   0.7950   0.7943   0.7140   0.7520
    105    0.2585    0.5629   0.8385   0.8579   0.7264   0.7867
    106    0.2659    0.5642   0.8016   0.7360   0.8083   0.7705
    107    0.2705    0.5986   0.8152   0.7248   0.7634   0.7436
    108    0.2693    0.5617   0.8089   0.7564   0.7903   0.7730
    109    0.2608    0.5706   0.7902   0.8481   0.7302   0.7848
    110    0.2685    0.5831   0.8263   0.7532   0.8394   0.7939
    111    0.2554    0.5472   0.8023   0.7707   0.7954   0.7829
    112    0.2490    0.5406   0.8300   0.8455   0.7574   0.7990
    113    0.2390    0.4975   0.8509   0.8180   0.8187   0.8184
    114    0.2531    0.5919   0.8334   0.8972   0.7655   0.8262
    115    0.2411    0.5286   0.8224   0.8182   0.7996   0.8088
    116    0.2307    0.5300   0.8448   0.8074   0.7818   0.7944
    117    0.2308    0.4989   0.8493   0.8144   0.8378   0.8260
    118    0.2325    0.5212   0.8229   0.8306   0.7773   0.8031
    119    0.2229    0.5195   0.8234   0.7131   0.8076   0.7574
    120    0.2151    0.4750   0.8493   0.8201   0.8077   0.8139
    121    0.2232    0.5116   0.8573   0.8524   0.7713   0.8098
    122    0.2240    0.5350   0.8266   0.7056   0.8307   0.7630
    123    0.2162    0.4986   0.8636   0.8187   0.8039   0.8112
    124    0.2127    0.4837   0.8376   0.8089   0.8090   0.8090
    125    0.2013    0.4662   0.8220   0.7967   0.7853   0.7910
    126    0.1991    0.4873   0.8702   0.8481   0.8035   0.8252
    127    0.2106    0.4923   0.8809   0.8406   0.8165   0.8284
    128    0.2187    0.5369   0.8346   0.8561   0.7491   0.7991
    129    0.2088    0.5235   0.8417   0.8311   0.8129   0.8219
    130    0.2048    0.5238   0.8394   0.7983   0.8155   0.8068
    131    0.2110    0.4932   0.8489   0.7992   0.8188   0.8089
    132    0.1973    0.4956   0.8508   0.8093   0.8040   0.8066
    133    0.1943    0.4723   0.8271   0.8110   0.7842   0.7973
    134    0.1884    0.4665   0.8413   0.8416   0.8103   0.8256
    135    0.1954    0.4942   0.8439   0.8052   0.8223   0.8136
    136    0.1849    0.4542   0.8252   0.8400   0.7709   0.8040
    137    0.1940    0.5048   0.8206   0.8039   0.8085   0.8062
    138    0.1907    0.4949   0.8032   0.7415   0.8177   0.7778
    139    0.1923    0.4704   0.7930   0.7349   0.8137   0.7723
    140    0.1858    0.4955   0.7974   0.7626   0.8020   0.7818
    141    0.1214    0.3612   0.7968   0.8151   0.7804   0.7974
    142    0.1045    0.1887   0.8428   0.8272   0.8049   0.8159
    143    0.0946    0.1159   0.8539   0.8044   0.8220   0.8131
    144    0.0908    0.1140   0.8582   0.8392   0.8256   0.8324
    145    0.0823    0.1267   0.8498   0.8097   0.8425   0.8258
    146    0.0749    0.0909   0.8399   0.7961   0.8399   0.8174
    147    0.0780    0.1084   0.8310   0.8165   0.8035   0.8099
    148    0.0771    0.1010   0.8389   0.8161   0.8153   0.8157
    149    0.0708    0.1001   0.8318   0.8340   0.8131   0.8234
    150    0.0739    0.0810   0.8322   0.7777   0.8509   0.8127
============================================================
