============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 150

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 123
  Box Loss      : 0.2289
  Class Loss    : 0.6081
  mAP50         : 0.8785  (87.8%)
  mAP50-95      : 0.8785  (87.8%)
  Precision     : 0.8046
  Recall        : 0.8341
  F1 Score      : 0.8191

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 135
  Precision     : 0.8585
  Recall        : 0.8175
  F1 Score      : 0.8375

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
     83    0.3167    0.7295   0.8432   0.8002   0.8295   0.8146
     84    0.2997    0.7246   0.8396   0.7711   0.8386   0.8034
     85    0.2903    0.7258   0.8397   0.8119   0.7539   0.7818
     86    0.2927    0.7028   0.8464   0.7416   0.8529   0.7933
     87    0.2759    0.6963   0.8559   0.8008   0.7718   0.7861
     88    0.2844    0.7204   0.8498   0.8013   0.8158   0.8085
     89    0.2719    0.6789   0.8417   0.7879   0.8116   0.7996
     90    0.2680    0.6746   0.8566   0.7798   0.8139   0.7965
     91    0.3012    0.6947   0.8491   0.7637   0.8209   0.7913
     92    0.2710    0.6574   0.8454   0.7733   0.7934   0.7833
     93    0.2650    0.6696   0.8468   0.7972   0.8251   0.8109
     94    0.2613    0.6804   0.8308   0.7447   0.8380   0.7886
     95    0.2572    0.6710   0.8139   0.7499   0.7963   0.7724
     96    0.2699    0.6921   0.8474   0.7808   0.7996   0.7901
     97    0.2583    0.6299   0.8611   0.8135   0.8197   0.8166
     98    0.2500    0.6092   0.8513   0.7629   0.8135   0.7874
     99    0.2747    0.7026   0.8684   0.7663   0.7522   0.7592
    100    0.2648    0.6683   0.8448   0.8127   0.7667   0.7890
    101    0.2673    0.6627   0.8511   0.7644   0.8248   0.7935
    102    0.2406    0.6289   0.8601   0.8670   0.7537   0.8064
    103    0.2372    0.6456   0.8549   0.7504   0.7993   0.7741
    104    0.2372    0.6094   0.8560   0.7691   0.8150   0.7914
    105    0.2348    0.6265   0.8565   0.7977   0.7902   0.7940
    106    0.2595    0.6289   0.8583   0.7566   0.8296   0.7914
    107    0.2553    0.6616   0.8619   0.8818   0.7756   0.8253
    108    0.2451    0.6329   0.8737   0.7552   0.8523   0.8008
    109    0.2444    0.6395   0.8672   0.8374   0.8219   0.8296
    110    0.2528    0.6599   0.8523   0.7691   0.8321   0.7993
    111    0.2338    0.6174   0.8566   0.8200   0.8092   0.8146
    112    0.2335    0.5895   0.8644   0.7866   0.8336   0.8094
    113    0.2183    0.5900   0.8698   0.8351   0.8105   0.8226
    114    0.2533    0.6688   0.8494   0.8313   0.7435   0.7850
    115    0.2270    0.5615   0.8714   0.8520   0.8150   0.8331
    116    0.2377    0.6099   0.8558   0.8327   0.7715   0.8009
    117    0.2266    0.5544   0.8585   0.8281   0.7999   0.8138
    118    0.2231    0.5657   0.8709   0.8511   0.8052   0.8275
    119    0.2321    0.6170   0.8553   0.8488   0.7737   0.8095
    120    0.2157    0.5463   0.8681   0.8090   0.8410   0.8247
    121    0.2240    0.5930   0.8771   0.8365   0.8149   0.8255
    122    0.2286    0.5965   0.8692   0.8022   0.8327   0.8172
    123    0.2289    0.6081   0.8785   0.8046   0.8341   0.8191
    124    0.2230    0.5539   0.8756   0.8227   0.8036   0.8130
    125    0.2079    0.5482   0.8703   0.8296   0.8124   0.8209
    126    0.2035    0.5680   0.8596   0.8378   0.8014   0.8192
    127    0.2132    0.5567   0.8661   0.7967   0.8311   0.8135
    128    0.2328    0.6355   0.8715   0.8052   0.8136   0.8094
    129    0.2190    0.5891   0.8627   0.8292   0.7988   0.8137
    130    0.2225    0.6076   0.8681   0.8052   0.8101   0.8076
    131    0.2336    0.5975   0.8716   0.8525   0.8024   0.8267
    132    0.2188    0.5959   0.8696   0.8327   0.8120   0.8222
    133    0.2189    0.5536   0.8730   0.8406   0.8044   0.8221
    134    0.2101    0.5683   0.8674   0.8470   0.8111   0.8287
    135    0.2176    0.5660   0.8688   0.8585   0.8175   0.8375
    136    0.1665    0.5655   0.8224   0.7646   0.8113   0.7872
    137    0.1488    0.3496   0.8108   0.7978   0.7664   0.7818
    138    0.1435    0.2253   0.8127   0.7816   0.7788   0.7802
    139    0.1346    0.2372   0.8220   0.7902   0.7869   0.7885
    140    0.1213    0.2240   0.8329   0.7989   0.7996   0.7992
    141    0.1130    0.1816   0.8304   0.7705   0.7967   0.7834
    142    0.1171    0.1624   0.8386   0.7747   0.8318   0.8022
    143    0.1145    0.1642   0.8376   0.7868   0.8043   0.7955
    144    0.1110    0.1652   0.8337   0.7890   0.7982   0.7936
    145    0.1087    0.1715   0.8384   0.7849   0.8168   0.8005
    146    0.0989    0.1936   0.8366   0.7552   0.8354   0.7932
    147    0.0984    0.1587   0.8391   0.7696   0.8270   0.7973
    148    0.1003    0.1715   0.8398   0.7630   0.8441   0.8015
    149    0.1034    0.1446   0.8436   0.7503   0.8550   0.7992
    150    0.0964    0.1782   0.8390   0.7549   0.8277   0.7896
============================================================
