============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 200

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 166
  Box Loss      : 0.2288
  Class Loss    : 0.5694
  mAP50         : 0.8878  (88.8%)
  mAP50-95      : 0.8855  (88.5%)
  Precision     : 0.8349
  Recall        : 0.8338
  F1 Score      : 0.8344

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 167
  Precision     : 0.8625
  Recall        : 0.8149
  F1 Score      : 0.8380

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
     36    0.4868    1.1962   0.7803   0.7476   0.7017   0.7239
     37    0.4951    1.1866   0.7232   0.6999   0.6005   0.6464
     38    0.4799    1.1131   0.7772   0.6718   0.7552   0.7111
     39    0.4851    1.1292   0.7447   0.7037   0.6657   0.6842
     40    0.4965    1.1216   0.7951   0.6841   0.7411   0.7115
     41    0.4765    1.1547   0.6698   0.5215   0.7233   0.6061
     42    0.4643    1.1212   0.7848   0.7210   0.7075   0.7142
     43    0.4580    1.0883   0.7549   0.6674   0.6876   0.6774
     44    0.4540    1.0612   0.7398   0.7166   0.6501   0.6817
     45    0.4738    1.0713   0.7727   0.6481   0.7796   0.7078
     46    0.4612    1.0731   0.8186   0.6883   0.7520   0.7187
     47    0.4589    1.0229   0.7782   0.6865   0.7195   0.7026
     48    0.4605    1.0527   0.7683   0.7334   0.6534   0.6911
     49    0.4389    0.9823   0.7808   0.6430   0.7405   0.6883
     50    0.4775    1.0729   0.7477   0.6897   0.7379   0.7130
     51    0.4592    1.0173   0.6410   0.6940   0.5605   0.6202
     52    0.4369    0.9948   0.8162   0.7466   0.8041   0.7743
     53    0.4451    1.0240   0.7388   0.6761   0.6903   0.6831
     54    0.4537    1.0169   0.7951   0.7337   0.7325   0.7331
     55    0.4495    0.9581   0.8139   0.7555   0.7323   0.7437
     56    0.4500    0.9969   0.7764   0.6755   0.7166   0.6955
     57    0.4392    0.9255   0.8131   0.7300   0.7842   0.7561
     58    0.4456    1.0092   0.7485   0.6818   0.7021   0.6918
     59    0.4522    0.9990   0.8109   0.7752   0.6704   0.7190
     60    0.4229    0.9607   0.8188   0.7223   0.7360   0.7291
     61    0.4298    0.9212   0.7299   0.8265   0.6555   0.7312
     62    0.4439    1.0035   0.7943   0.7175   0.8112   0.7615
     63    0.4255    0.9106   0.7792   0.7488   0.6621   0.7028
     64    0.4221    0.9479   0.8129   0.7381   0.7699   0.7537
     65    0.4269    0.9270   0.7506   0.7550   0.6665   0.7080
     66    0.4158    0.9072   0.7638   0.7258   0.7224   0.7241
     67    0.4316    0.9544   0.8098   0.7289   0.7818   0.7545
     68    0.4180    0.8940   0.8087   0.8522   0.6650   0.7470
     69    0.4210    0.8969   0.8163   0.6946   0.8263   0.7547
     70    0.4035    0.8805   0.7817   0.6980   0.7259   0.7117
     71    0.3910    0.8621   0.7681   0.6510   0.7732   0.7069
     72    0.4201    0.9041   0.8340   0.8359   0.6992   0.7615
     73    0.4064    0.8522   0.8012   0.7162   0.7606   0.7377
     74    0.4002    0.8613   0.8022   0.7635   0.7265   0.7445
     75    0.3904    0.8312   0.8063   0.8074   0.7126   0.7571
     76    0.3855    0.7904   0.8091   0.7675   0.7638   0.7656
     77    0.3829    0.8389   0.8254   0.8103   0.7487   0.7783
     78    0.4025    0.8453   0.7728   0.7292   0.6999   0.7142
     79    0.4088    0.8273   0.7920   0.8005   0.6704   0.7297
     80    0.3847    0.8045   0.7989   0.7200   0.7560   0.7375
     81    0.3959    0.8272   0.7933   0.6966   0.7731   0.7328
     82    0.3856    0.8401   0.8154   0.7533   0.7334   0.7432
     83    0.3939    0.8545   0.8394   0.8206   0.7878   0.8038
     84    0.3857    0.8561   0.7852   0.6055   0.7764   0.6804
     85    0.3866    0.8454   0.7569   0.6579   0.6766   0.6671
     86    0.3823    0.8158   0.8115   0.7727   0.7224   0.7467
     87    0.3844    0.8184   0.7732   0.7270   0.7512   0.7389
     88    0.4043    0.8841   0.7816   0.7501   0.7395   0.7448
     89    0.3681    0.7911   0.8287   0.7986   0.7282   0.7617
     90    0.3737    0.8196   0.8315   0.7686   0.7706   0.7696
     91    0.3935    0.8224   0.8226   0.8213   0.7440   0.7808
     92    0.3630    0.8005   0.8159   0.8069   0.7188   0.7603
     93    0.3705    0.8153   0.8345   0.7923   0.7515   0.7714
     94    0.3491    0.8042   0.8345   0.7646   0.8071   0.7853
     95    0.3699    0.7926   0.8142   0.8189   0.7221   0.7675
     96    0.3706    0.7912   0.8353   0.7853   0.7730   0.7791
     97    0.3572    0.7379   0.8607   0.7738   0.7732   0.7735
     98    0.3523    0.7491   0.8417   0.8234   0.7075   0.7610
     99    0.3601    0.8276   0.8279   0.7639   0.7567   0.7603
    100    0.3600    0.8156   0.8040   0.7605   0.7816   0.7709
    101    0.3585    0.8263   0.8141   0.6749   0.8052   0.7343
    102    0.3391    0.7555   0.8594   0.8407   0.7474   0.7913
    103    0.3328    0.7693   0.8327   0.8094   0.7672   0.7878
    104    0.3433    0.7326   0.7789   0.7827   0.7369   0.7591
    105    0.3394    0.7222   0.8035   0.7562   0.7521   0.7541
    106    0.3599    0.7279   0.8575   0.8295   0.8193   0.8244
    107    0.3525    0.7815   0.8689   0.8519   0.7736   0.8109
    108    0.3412    0.7372   0.8256   0.7145   0.8406   0.7725
    109    0.3356    0.7421   0.8281   0.8382   0.7561   0.7950
    110    0.3385    0.7747   0.8436   0.8457   0.7419   0.7904
    111    0.3347    0.7217   0.8361   0.7482   0.7819   0.7647
    112    0.3157    0.7240   0.8535   0.7581   0.8395   0.7967
    113    0.3236    0.6574   0.8385   0.8178   0.7792   0.7980
    114    0.3456    0.7693   0.8453   0.7885   0.7692   0.7787
    115    0.3348    0.6880   0.8667   0.8042   0.8078   0.8060
    116    0.3161    0.7198   0.8341   0.7894   0.7541   0.7714
    117    0.3045    0.6594   0.8415   0.7843   0.7655   0.7748
    118    0.3231    0.6970   0.8387   0.6973   0.8310   0.7583
    119    0.3088    0.7306   0.8020   0.6038   0.7802   0.6807
    120    0.3037    0.6628   0.8379   0.8358   0.7803   0.8071
    121    0.3248    0.6947   0.8377   0.8192   0.7555   0.7860
    122    0.3083    0.7170   0.8360   0.8216   0.7957   0.8085
    123    0.3135    0.7057   0.8383   0.7515   0.7994   0.7747
    124    0.3164    0.6581   0.8404   0.7653   0.8429   0.8022
    125    0.2939    0.6555   0.8592   0.7933   0.7929   0.7931
    126    0.2940    0.6496   0.8533   0.7792   0.7692   0.7742
    127    0.2952    0.6524   0.8570   0.7427   0.8427   0.7895
    128    0.3116    0.7388   0.8460   0.8632   0.7599   0.8083
    129    0.2989    0.6987   0.8654   0.8122   0.8283   0.8202
    130    0.2962    0.7165   0.8532   0.8030   0.8034   0.8032
    131    0.3104    0.6734   0.8463   0.8714   0.7631   0.8137
    132    0.3100    0.6937   0.8271   0.7703   0.7582   0.7642
    133    0.2891    0.6557   0.8438   0.8131   0.8070   0.8100
    134    0.2796    0.6367   0.8700   0.8540   0.7898   0.8207
    135    0.3018    0.6721   0.8502   0.7968   0.7881   0.7924
    136    0.2742    0.6042   0.8603   0.7933   0.7959   0.7946
    137    0.2949    0.6834   0.8618   0.8299   0.8288   0.8294
    138    0.2930    0.6848   0.8487   0.7940   0.8051   0.7995
    139    0.2933    0.6526   0.8051   0.7647   0.7368   0.7505
    140    0.2897    0.6979   0.8440   0.8826   0.7355   0.8024
    141    0.2797    0.6807   0.8478   0.7967   0.7771   0.7868
    142    0.2785    0.6320   0.8512   0.7762   0.8349   0.8045
    143    0.2746    0.6534   0.8505   0.7985   0.8114   0.8049
    144    0.2795    0.6376   0.8569   0.8355   0.7880   0.8110
    145    0.2649    0.6160   0.8140   0.7324   0.8328   0.7794
    146    0.2664    0.6255   0.8390   0.7881   0.8003   0.7942
    147    0.2695    0.6154   0.8566   0.8055   0.7812   0.7931
    148    0.2565    0.5926   0.8625   0.8102   0.8171   0.8136
    149    0.2616    0.6542   0.8628   0.7513   0.8393   0.7929
    150    0.2662    0.5874   0.8682   0.7891   0.8421   0.8147
    151    0.2695    0.6445   0.8381   0.7383   0.8286   0.7809
    152    0.2634    0.6421   0.8548   0.8091   0.8310   0.8199
    153    0.2624    0.6693   0.8477   0.7674   0.8393   0.8018
    154    0.2481    0.6027   0.8596   0.7981   0.8115   0.8047
    155    0.2448    0.5755   0.8647   0.7953   0.8199   0.8074
    156    0.2520    0.5771   0.8500   0.7665   0.8054   0.7855
    157    0.2402    0.5955   0.8200   0.7938   0.7844   0.7891
    158    0.2286    0.5728   0.8430   0.8147   0.7731   0.7934
    159    0.2381    0.6053   0.8670   0.8010   0.8327   0.8165
    160    0.2519    0.6052   0.8681   0.8670   0.7918   0.8277
    161    0.2471    0.6140   0.8830   0.8755   0.7971   0.8344
    162    0.2567    0.6436   0.8774   0.8434   0.8175   0.8303
    163    0.2358    0.5926   0.8637   0.7882   0.8631   0.8240
    164    0.2436    0.5857   0.8545   0.8548   0.7776   0.8144
    165    0.2349    0.6117   0.8448   0.8410   0.7913   0.8154
    166    0.2288    0.5694   0.8878   0.8349   0.8338   0.8344
    167    0.2403    0.6049   0.8853   0.8625   0.8149   0.8380
    168    0.2233    0.5622   0.8710   0.8230   0.8198   0.8214
    169    0.2287    0.6050   0.8658   0.8564   0.8056   0.8302
    170    0.2278    0.5855   0.8569   0.8628   0.7603   0.8083
    171    0.2279    0.5449   0.8519   0.8415   0.8011   0.8208
    172    0.2134    0.5789   0.8459   0.8247   0.7844   0.8040
    173    0.2265    0.5936   0.8636   0.8268   0.8165   0.8216
    174    0.2317    0.5987   0.8793   0.8052   0.8251   0.8150
    175    0.2146    0.6061   0.8610   0.8158   0.7959   0.8057
    176    0.2154    0.5988   0.8760   0.8413   0.7834   0.8113
    177    0.2137    0.5655   0.8677   0.8604   0.7895   0.8234
    178    0.2212    0.6190   0.8648   0.8023   0.8154   0.8088
    179    0.2294    0.5792   0.8634   0.8168   0.8059   0.8113
    180    0.2190    0.5639   0.8634   0.8568   0.7902   0.8222
    181    0.2187    0.5844   0.8720   0.8466   0.7937   0.8193
    182    0.2046    0.5578   0.8804   0.8524   0.7874   0.8186
    183    0.2072    0.5387   0.8681   0.8307   0.7914   0.8105
    184    0.2107    0.5661   0.8558   0.8422   0.7849   0.8125
    185    0.2149    0.5220   0.8601   0.8098   0.7991   0.8044
    186    0.2191    0.5660   0.8597   0.8257   0.8156   0.8206
    187    0.1978    0.5179   0.8676   0.8492   0.8085   0.8284
    188    0.2080    0.5735   0.8694   0.8747   0.7650   0.8162
    189    0.2085    0.5600   0.8781   0.8710   0.7955   0.8315
    190    0.2084    0.5656   0.8726   0.8849   0.7862   0.8326
    191    0.1418    0.4861   0.8561   0.8177   0.8110   0.8143
    192    0.1224    0.2981   0.8395   0.8536   0.7062   0.7729
    193    0.1063    0.2034   0.8626   0.8705   0.7236   0.7903
    194    0.1154    0.2175   0.8635   0.8616   0.7548   0.8047
    195    0.1058    0.1899   0.8735   0.8365   0.8085   0.8223
    196    0.0994    0.1604   0.8730   0.7373   0.8575   0.7929
    197    0.0997    0.1409   0.8696   0.7396   0.8674   0.7984
    198    0.0937    0.1348   0.8752   0.8728   0.7673   0.8166
    199    0.0874    0.1499   0.8747   0.8638   0.7797   0.8196
    200    0.0844    0.1300   0.8699   0.7773   0.8497   0.8119
============================================================
