============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 100

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 97
  Box Loss      : 0.1493
  Class Loss    : 0.1995
  mAP50         : 0.8685  (86.8%)
  mAP50-95      : 0.7841  (78.4%)
  Precision     : 0.8096
  Recall        : 0.8306
  F1 Score      : 0.8200

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 100
  Precision     : 0.8054
  Recall        : 0.8528
  F1 Score      : 0.8284

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
     51    0.4078    0.7837   0.7738   0.7153   0.7203   0.7178
     52    0.3723    0.7946   0.7178   0.5953   0.7024   0.6444
     53    0.3840    0.7901   0.7963   0.7735   0.7161   0.7437
     54    0.4118    0.7985   0.8274   0.7022   0.8325   0.7618
     55    0.3963    0.7945   0.8109   0.7215   0.7438   0.7325
     56    0.3708    0.7938   0.8093   0.7190   0.8202   0.7663
     57    0.3730    0.7681   0.8135   0.6267   0.8141   0.7082
     58    0.3747    0.7631   0.8319   0.7334   0.8377   0.7821
     59    0.3733    0.7535   0.8100   0.6357   0.7779   0.6996
     60    0.3505    0.7421   0.8076   0.7221   0.8056   0.7616
     61    0.3498    0.7301   0.8267   0.6886   0.8322   0.7536
     62    0.3717    0.7676   0.7505   0.8307   0.6045   0.6998
     63    0.3437    0.7380   0.8056   0.7329   0.7682   0.7501
     64    0.3661    0.7454   0.8052   0.7598   0.7599   0.7598
     65    0.3586    0.7184   0.8305   0.7862   0.7811   0.7836
     66    0.3404    0.7333   0.8099   0.8001   0.7628   0.7810
     67    0.3281    0.6806   0.7904   0.7019   0.8103   0.7522
     68    0.3262    0.6420   0.8430   0.7552   0.7952   0.7746
     69    0.3350    0.6585   0.8179   0.6676   0.8264   0.7386
     70    0.3464    0.6815   0.8016   0.7259   0.7771   0.7506
     71    0.3248    0.6228   0.8133   0.8060   0.7115   0.7558
     72    0.3686    0.6780   0.8493   0.8039   0.8263   0.8150
     73    0.3043    0.6448   0.8365   0.7473   0.8054   0.7752
     74    0.3249    0.6321   0.8347   0.8346   0.7386   0.7836
     75    0.3046    0.5986   0.8349   0.8104   0.8045   0.8075
     76    0.3087    0.6456   0.8295   0.7542   0.8002   0.7765
     77    0.3080    0.6358   0.8362   0.8297   0.7818   0.8050
     78    0.3023    0.6371   0.8173   0.7791   0.7726   0.7758
     79    0.2910    0.5722   0.8168   0.7706   0.7765   0.7735
     80    0.2975    0.6344   0.7987   0.7347   0.7500   0.7423
     81    0.2946    0.6688   0.8148   0.7812   0.7639   0.7725
     82    0.3035    0.6208   0.8337   0.7792   0.7986   0.7888
     83    0.2698    0.5667   0.8232   0.7848   0.7821   0.7834
     84    0.2818    0.6126   0.8191   0.7395   0.7581   0.7487
     85    0.2818    0.5904   0.8205   0.7238   0.7944   0.7575
     86    0.2693    0.5649   0.8255   0.8092   0.7557   0.7816
     87    0.2924    0.5869   0.8356   0.7414   0.7733   0.7570
     88    0.2762    0.5823   0.8586   0.7616   0.8405   0.7991
     89    0.2761    0.5637   0.8408   0.7960   0.8056   0.8007
     90    0.2754    0.5648   0.8277   0.7725   0.7993   0.7857
     91    0.2655    0.4335   0.8250   0.7851   0.8046   0.7947
     92    0.2225    0.2264   0.8490   0.7646   0.8398   0.8005
     93    0.1718    0.1818   0.8510   0.7466   0.8478   0.7940
     94    0.1599    0.1664   0.8562   0.7926   0.8436   0.8173
     95    0.1566    0.1669   0.8618   0.7876   0.8572   0.8209
     96    0.1598    0.1957   0.8637   0.8396   0.8153   0.8272
     97    0.1493    0.1995   0.8685   0.8096   0.8306   0.8200
     98    0.1205    0.1689   0.8673   0.8113   0.8361   0.8235
     99    0.1114    0.1483   0.8657   0.7919   0.8490   0.8195
    100    0.1120    0.1286   0.8653   0.8054   0.8528   0.8284
============================================================
