============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 200

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 145
  Box Loss      : 0.2732
  Class Loss    : 0.5880
  mAP50         : 0.8771  (87.7%)
  mAP50-95      : 0.7923  (79.2%)
  Precision     : 0.8276
  Recall        : 0.7996
  F1 Score      : 0.8134

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 145
  Precision     : 0.8276
  Recall        : 0.7996
  F1 Score      : 0.8134

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
     83    0.3768    0.8125   0.7920   0.6943   0.7491   0.7207
     84    0.3887    0.8956   0.8012   0.7246   0.7455   0.7349
     85    0.3820    0.8532   0.7973   0.6901   0.7979   0.7401
     86    0.3740    0.7904   0.7764   0.5946   0.7797   0.6747
     87    0.4057    0.8171   0.7974   0.6227   0.8168   0.7067
     88    0.3794    0.7895   0.7808   0.6766   0.7396   0.7067
     89    0.3837    0.8060   0.7774   0.7229   0.7300   0.7264
     90    0.3860    0.8220   0.8375   0.6660   0.8391   0.7426
     91    0.3655    0.7937   0.8353   0.7296   0.8235   0.7737
     92    0.3456    0.7359   0.8232   0.7941   0.7273   0.7592
     93    0.3585    0.8117   0.7629   0.7060   0.7230   0.7144
     94    0.3519    0.7978   0.7806   0.7121   0.7430   0.7272
     95    0.3637    0.8124   0.7847   0.7321   0.6895   0.7102
     96    0.3660    0.7563   0.7691   0.6966   0.7813   0.7365
     97    0.3896    0.7671   0.7782   0.7712   0.7040   0.7361
     98    0.3467    0.7609   0.7708   0.6976   0.7004   0.6990
     99    0.3524    0.7645   0.7032   0.6313   0.7021   0.6648
    100    0.3240    0.7296   0.7396   0.6275   0.6802   0.6528
    101    0.3545    0.7347   0.7994   0.6362   0.8023   0.7097
    102    0.3484    0.7386   0.8158   0.6783   0.7725   0.7223
    103    0.3401    0.6987   0.7986   0.7086   0.7675   0.7369
    104    0.3373    0.7469   0.8188   0.7507   0.7478   0.7492
    105    0.3428    0.6916   0.8063   0.7048   0.7725   0.7371
    106    0.3409    0.7683   0.7413   0.6368   0.7823   0.7021
    107    0.3457    0.7205   0.8006   0.6948   0.7745   0.7325
    108    0.3477    0.7177   0.8065   0.6662   0.7743   0.7162
    109    0.3500    0.7573   0.7892   0.7901   0.7336   0.7608
    110    0.3404    0.7220   0.7887   0.7187   0.7366   0.7275
    111    0.3459    0.7113   0.7633   0.6515   0.7453   0.6952
    112    0.3331    0.7292   0.7598   0.6605   0.7772   0.7141
    113    0.3284    0.6610   0.7991   0.6362   0.8343   0.7219
    114    0.3226    0.6840   0.7906   0.6926   0.7627   0.7260
    115    0.3261    0.6850   0.8138   0.7820   0.7149   0.7469
    116    0.3480    0.7534   0.7867   0.6914   0.7741   0.7304
    117    0.3427    0.6921   0.8325   0.6729   0.8474   0.7502
    118    0.3183    0.6647   0.8432   0.8084   0.7598   0.7834
    119    0.3217    0.6700   0.8168   0.6903   0.8000   0.7411
    120    0.3108    0.6550   0.8126   0.7430   0.7952   0.7682
    121    0.3077    0.6665   0.8215   0.7469   0.8093   0.7768
    122    0.3166    0.6598   0.7942   0.7123   0.7642   0.7373
    123    0.3040    0.6370   0.7958   0.7220   0.7576   0.7394
    124    0.3274    0.6618   0.7972   0.6772   0.7827   0.7261
    125    0.3299    0.6785   0.8010   0.6432   0.7514   0.6931
    126    0.3211    0.6435   0.8319   0.7158   0.8270   0.7674
    127    0.3157    0.6516   0.8333   0.6958   0.7940   0.7417
    128    0.2954    0.6145   0.8512   0.7251   0.8541   0.7843
    129    0.3139    0.6400   0.7891   0.7581   0.7183   0.7377
    130    0.3029    0.6075   0.8353   0.7702   0.7754   0.7728
    131    0.3070    0.6507   0.8431   0.7432   0.7971   0.7692
    132    0.3182    0.6546   0.8222   0.7221   0.8098   0.7634
    133    0.2914    0.6147   0.8050   0.7006   0.8165   0.7541
    134    0.3151    0.6682   0.8481   0.7464   0.7725   0.7592
    135    0.2870    0.6445   0.7892   0.7449   0.7384   0.7416
    136    0.3093    0.6369   0.7907   0.7605   0.7299   0.7449
    137    0.2838    0.6032   0.8286   0.7703   0.8065   0.7880
    138    0.2834    0.6198   0.8053   0.6732   0.7947   0.7289
    139    0.2973    0.6125   0.8393   0.7424   0.7739   0.7578
    140    0.3044    0.6292   0.8224   0.7768   0.7529   0.7646
    141    0.2871    0.6121   0.8403   0.7799   0.7584   0.7690
    142    0.2776    0.5877   0.8425   0.7742   0.7877   0.7809
    143    0.2868    0.5928   0.8366   0.7507   0.8181   0.7829
    144    0.2924    0.6067   0.8367   0.7449   0.8078   0.7751
    145    0.2732    0.5880   0.8771   0.8276   0.7996   0.8134
    146    0.2988    0.6041   0.8224   0.7507   0.8236   0.7855
    147    0.2716    0.5709   0.8432   0.7971   0.7785   0.7877
    148    0.2725    0.5473   0.8262   0.8016   0.7669   0.7839
    149    0.2778    0.5798   0.8367   0.8571   0.7573   0.8042
    150    0.2818    0.5827   0.8511   0.8079   0.7831   0.7953
    151    0.2747    0.5692   0.8128   0.7824   0.7715   0.7769
    152    0.2817    0.5712   0.8495   0.7159   0.8363   0.7714
    153    0.2808    0.6005   0.8477   0.7425   0.8120   0.7757
    154    0.2708    0.5499   0.8455   0.7874   0.7758   0.7816
    155    0.2784    0.5304   0.8145   0.7071   0.7986   0.7500
    156    0.2626    0.5322   0.8416   0.7240   0.8139   0.7663
    157    0.2666    0.5711   0.8338   0.7609   0.7925   0.7764
    158    0.2556    0.5229   0.8404   0.7578   0.8321   0.7932
    159    0.2597    0.5506   0.8488   0.8108   0.8013   0.8060
    160    0.2742    0.5395   0.8351   0.7899   0.7702   0.7799
    161    0.2594    0.5629   0.8383   0.8539   0.7464   0.7965
    162    0.2713    0.5547   0.8390   0.7656   0.8278   0.7955
    163    0.2586    0.5169   0.8367   0.7842   0.8220   0.8027
    164    0.2625    0.5617   0.8358   0.8183   0.7561   0.7859
    165    0.2551    0.5106   0.8431   0.7933   0.7727   0.7829
    166    0.2657    0.5477   0.8329   0.8336   0.7890   0.8107
    167    0.2629    0.5683   0.8386   0.7895   0.8124   0.8008
    168    0.2550    0.4969   0.8402   0.7396   0.8528   0.7922
    169    0.2466    0.4831   0.8299   0.7626   0.7955   0.7787
    170    0.2619    0.5396   0.8212   0.6917   0.8474   0.7617
    171    0.2577    0.5188   0.8376   0.8267   0.7497   0.7863
    172    0.2298    0.5170   0.8288   0.8721   0.7149   0.7857
    173    0.2656    0.5703   0.8310   0.7813   0.7952   0.7882
    174    0.2468    0.4783   0.8232   0.8111   0.7607   0.7851
    175    0.2550    0.5173   0.8476   0.7885   0.7824   0.7854
    176    0.2460    0.5064   0.8375   0.8127   0.7564   0.7835
    177    0.2467    0.4786   0.8406   0.8450   0.7693   0.8054
    178    0.2551    0.5283   0.8445   0.8117   0.7905   0.8010
    179    0.2453    0.5001   0.8371   0.8077   0.7660   0.7863
    180    0.2505    0.4805   0.8449   0.7773   0.8001   0.7885
    181    0.2420    0.4822   0.8429   0.8640   0.7463   0.8009
    182    0.2418    0.4818   0.8417   0.8195   0.7708   0.7944
    183    0.2396    0.5386   0.8426   0.7899   0.7878   0.7889
    184    0.2315    0.4578   0.8410   0.7537   0.7980   0.7752
    185    0.2310    0.4799   0.8405   0.8039   0.7560   0.7792
    186    0.2381    0.4849   0.8290   0.8596   0.7303   0.7897
    187    0.2203    0.4673   0.8299   0.8254   0.7324   0.7761
    188    0.2289    0.4764   0.8292   0.8103   0.7482   0.7780
    189    0.2269    0.4698   0.8213   0.7713   0.7750   0.7732
    190    0.2231    0.4558   0.8355   0.7839   0.7774   0.7807
    191    0.1670    0.3195   0.8222   0.8378   0.7248   0.7772
    192    0.1515    0.2531   0.8167   0.7437   0.7768   0.7599
    193    0.1338    0.1538   0.8167   0.7746   0.7534   0.7638
    194    0.1289    0.1072   0.8190   0.8204   0.7278   0.7713
    195    0.1204    0.1325   0.8226   0.7494   0.7634   0.7563
    196    0.1192    0.1264   0.8230   0.7443   0.7946   0.7686
    197    0.1102    0.1053   0.8237   0.7338   0.7598   0.7466
    198    0.1099    0.1006   0.8258   0.7617   0.7462   0.7539
    199    0.1129    0.1048   0.8245   0.7736   0.7585   0.7660
    200    0.1011    0.1109   0.8267   0.7628   0.7828   0.7727
============================================================
