============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 250

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 210
  Box Loss      : 0.2234
  Class Loss    : 0.5332
  mAP50         : 0.8860  (88.6%)
  mAP50-95      : 0.8860  (88.6%)
  Precision     : 0.8136
  Recall        : 0.8214
  F1 Score      : 0.8175

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 217
  Precision     : 0.8026
  Recall        : 0.8451
  F1 Score      : 0.8233

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
     83    0.3866    0.7879   0.8075   0.7323   0.7509   0.7415
     84    0.3886    0.8664   0.8424   0.7319   0.7862   0.7581
     85    0.3976    0.8382   0.8122   0.7576   0.6912   0.7229
     86    0.3667    0.7768   0.8343   0.6844   0.8182   0.7454
     87    0.4149    0.8349   0.8327   0.6515   0.7999   0.7181
     88    0.3962    0.8024   0.8226   0.7981   0.7713   0.7845
     89    0.4003    0.8246   0.8281   0.7935   0.7996   0.7966
     90    0.3956    0.7927   0.8435   0.8656   0.7519   0.8048
     91    0.3796    0.7873   0.8417   0.8135   0.7563   0.7839
     92    0.3607    0.7348   0.8300   0.7611   0.7530   0.7570
     93    0.3747    0.7894   0.8302   0.7284   0.7974   0.7613
     94    0.3744    0.7379   0.8120   0.7572   0.7961   0.7762
     95    0.3980    0.8036   0.8468   0.7426   0.7713   0.7567
     96    0.3684    0.7607   0.8653   0.8112   0.7829   0.7968
     97    0.3848    0.7818   0.8479   0.8249   0.7704   0.7967
     98    0.3712    0.7751   0.8361   0.7671   0.7869   0.7768
     99    0.3691    0.7529   0.8548   0.7283   0.8277   0.7749
    100    0.3485    0.7095   0.8456   0.8310   0.7839   0.8067
    101    0.3704    0.7018   0.8554   0.8169   0.7757   0.7958
    102    0.3822    0.7509   0.8280   0.7857   0.7334   0.7586
    103    0.3821    0.7354   0.8299   0.7599   0.7421   0.7509
    104    0.3848    0.7670   0.8053   0.7201   0.7650   0.7418
    105    0.3586    0.6888   0.8307   0.7604   0.7994   0.7794
    106    0.3572    0.7276   0.8621   0.8735   0.7419   0.8023
    107    0.3665    0.7395   0.8509   0.7474   0.8245   0.7841
    108    0.3590    0.7207   0.8442   0.8356   0.7556   0.7936
    109    0.3625    0.7229   0.8384   0.8251   0.7370   0.7786
    110    0.3652    0.7084   0.8094   0.7971   0.7266   0.7602
    111    0.3627    0.7383   0.8106   0.7720   0.7355   0.7533
    112    0.3515    0.7607   0.8373   0.7424   0.8194   0.7790
    113    0.3526    0.6993   0.8199   0.8309   0.7242   0.7739
    114    0.3500    0.7017   0.8534   0.8152   0.7603   0.7868
    115    0.3569    0.6959   0.8376   0.7914   0.7553   0.7729
    116    0.3603    0.7460   0.8634   0.7964   0.7772   0.7867
    117    0.3565    0.7071   0.8467   0.7892   0.7633   0.7760
    118    0.3498    0.6895   0.8445   0.7544   0.7944   0.7739
    119    0.3293    0.6852   0.8575   0.8519   0.7697   0.8087
    120    0.3472    0.6753   0.8654   0.8616   0.7676   0.8119
    121    0.3285    0.6779   0.8550   0.8073   0.7546   0.7800
    122    0.3255    0.6861   0.8599   0.8655   0.7780   0.8194
    123    0.3171    0.6559   0.8393   0.8621   0.7010   0.7733
    124    0.3388    0.6892   0.8515   0.8025   0.7873   0.7949
    125    0.3460    0.7007   0.8306   0.6722   0.8197   0.7386
    126    0.3303    0.6815   0.8339   0.7862   0.7375   0.7611
    127    0.3300    0.6634   0.8375   0.7980   0.7990   0.7985
    128    0.3159    0.6341   0.8396   0.7461   0.7945   0.7695
    129    0.3333    0.7081   0.7670   0.6857   0.7666   0.7239
    130    0.3114    0.6414   0.8132   0.7266   0.7842   0.7543
    131    0.3252    0.6955   0.8399   0.7968   0.7792   0.7879
    132    0.3333    0.6962   0.8387   0.7955   0.8003   0.7979
    133    0.3223    0.6403   0.8498   0.8434   0.7920   0.8169
    134    0.3360    0.6976   0.8234   0.7683   0.7977   0.7827
    135    0.3108    0.6573   0.8314   0.7674   0.7844   0.7758
    136    0.3236    0.6667   0.8290   0.8096   0.7602   0.7841
    137    0.3109    0.6333   0.8359   0.7698   0.8159   0.7922
    138    0.3195    0.6476   0.8272   0.8341   0.7670   0.7991
    139    0.3150    0.6445   0.8814   0.7912   0.8500   0.8196
    140    0.3185    0.6502   0.8468   0.8040   0.8220   0.8129
    141    0.3068    0.6533   0.8506   0.8185   0.8054   0.8119
    142    0.2909    0.6164   0.8367   0.7818   0.7634   0.7725
    143    0.2985    0.6322   0.8542   0.8373   0.7909   0.8134
    144    0.2877    0.6353   0.8253   0.8534   0.7173   0.7794
    145    0.2878    0.6155   0.8495   0.8156   0.7720   0.7932
    146    0.3100    0.6355   0.8537   0.7394   0.8252   0.7799
    147    0.2866    0.6165   0.8614   0.7308   0.8460   0.7842
    148    0.2905    0.6106   0.8817   0.8556   0.7829   0.8177
    149    0.3016    0.6515   0.8617   0.8223   0.8127   0.8174
    150    0.2900    0.6564   0.8439   0.8030   0.7828   0.7928
    151    0.2929    0.6470   0.8308   0.8162   0.7296   0.7705
    152    0.2905    0.6303   0.8373   0.7933   0.8392   0.8156
    153    0.2982    0.6614   0.8412   0.8237   0.7570   0.7889
    154    0.2938    0.6156   0.8599   0.8571   0.7694   0.8109
    155    0.2803    0.5914   0.8437   0.8073   0.7909   0.7990
    156    0.2766    0.6091   0.8689   0.8343   0.7949   0.8141
    157    0.2808    0.6210   0.8429   0.8531   0.7346   0.7894
    158    0.2814    0.5672   0.8315   0.8007   0.7632   0.7815
    159    0.2834    0.6177   0.8453   0.7578   0.8059   0.7811
    160    0.2727    0.6236   0.8476   0.7669   0.7929   0.7797
    161    0.2818    0.6372   0.8488   0.8152   0.7793   0.7969
    162    0.2863    0.6061   0.8507   0.7659   0.8097   0.7872
    163    0.2717    0.6041   0.8391   0.7983   0.7786   0.7883
    164    0.2766    0.6113   0.8324   0.8048   0.7737   0.7889
    165    0.2606    0.5802   0.8272   0.7932   0.7578   0.7751
    166    0.2866    0.6298   0.8725   0.8363   0.7893   0.8121
    167    0.2874    0.6343   0.8538   0.7591   0.8299   0.7929
    168    0.2696    0.5886   0.8171   0.7867   0.7299   0.7572
    169    0.2682    0.5558   0.8394   0.7716   0.8135   0.7920
    170    0.2865    0.6270   0.8469   0.7539   0.8041   0.7782
    171    0.2629    0.5919   0.8582   0.8079   0.7827   0.7951
    172    0.2457    0.5738   0.8629   0.7966   0.7968   0.7967
    173    0.2831    0.6662   0.8490   0.8376   0.7678   0.8012
    174    0.2599    0.5452   0.8578   0.8219   0.7894   0.8053
    175    0.2726    0.6101   0.8497   0.7863   0.7972   0.7917
    176    0.2621    0.5668   0.8441   0.7948   0.7772   0.7859
    177    0.2573    0.5549   0.8376   0.8557   0.7107   0.7765
    178    0.2714    0.5969   0.8467   0.7685   0.8078   0.7877
    179    0.2539    0.5640   0.8126   0.7813   0.7864   0.7838
    180    0.2647    0.5604   0.8262   0.7791   0.7729   0.7760
    181    0.2493    0.5387   0.8472   0.7958   0.7836   0.7896
    182    0.2496    0.5516   0.8354   0.7315   0.8084   0.7680
    183    0.2587    0.6172   0.8444   0.8295   0.7362   0.7801
    184    0.2443    0.5276   0.8414   0.8359   0.7459   0.7883
    185    0.2493    0.5589   0.8356   0.7883   0.7580   0.7729
    186    0.2441    0.5670   0.8444   0.7982   0.7839   0.7910
    187    0.2337    0.5440   0.8694   0.8065   0.8104   0.8084
    188    0.2344    0.5525   0.8567   0.8376   0.7863   0.8111
    189    0.2348    0.5339   0.8551   0.7719   0.8166   0.7936
    190    0.2397    0.5389   0.8163   0.8499   0.7651   0.8053
    191    0.2305    0.5276   0.8575   0.8187   0.7837   0.8009
    192    0.2470    0.5769   0.8370   0.8904   0.7590   0.8195
    193    0.2450    0.5743   0.8721   0.8419   0.7998   0.8203
    194    0.2281    0.5413   0.8647   0.8207   0.7913   0.8057
    195    0.2429    0.5378   0.8571   0.8504   0.7765   0.8118
    196    0.2357    0.5440   0.8597   0.8247   0.7853   0.8045
    197    0.2505    0.6082   0.8624   0.8234   0.7776   0.7999
    198    0.2409    0.5727   0.8527   0.8294   0.7753   0.8015
    199    0.2359    0.5389   0.8509   0.7839   0.8106   0.7971
    200    0.2235    0.5163   0.8503   0.7848   0.8143   0.7993
    201    0.2208    0.4927   0.8511   0.7691   0.7883   0.7786
    202    0.2316    0.5522   0.8524   0.7773   0.8180   0.7972
    203    0.2329    0.5248   0.8487   0.7832   0.7906   0.7869
    204    0.2319    0.5776   0.8621   0.8533   0.7741   0.8117
    205    0.2323    0.5582   0.8714   0.8573   0.7591   0.8052
    206    0.2235    0.5297   0.8671   0.8704   0.7533   0.8076
    207    0.2178    0.5301   0.8791   0.7840   0.8356   0.8089
    208    0.2147    0.5477   0.8653   0.7866   0.8342   0.8097
    209    0.2135    0.5078   0.8777   0.7961   0.8250   0.8103
    210    0.2234    0.5332   0.8860   0.8136   0.8214   0.8175
    211    0.2208    0.5037   0.8771   0.8344   0.7903   0.8118
    212    0.2185    0.5091   0.8753   0.8078   0.8110   0.8094
    213    0.2130    0.5213   0.8600   0.8214   0.7876   0.8041
    214    0.2168    0.5197   0.8734   0.8457   0.7708   0.8065
    215    0.2297    0.5458   0.8620   0.7796   0.8356   0.8067
    216    0.2084    0.5307   0.8728   0.7690   0.8434   0.8045
    217    0.2165    0.4972   0.8774   0.8026   0.8451   0.8233
    218    0.2098    0.4945   0.8799   0.7563   0.8690   0.8088
    219    0.2100    0.5181   0.8796   0.8321   0.7834   0.8070
    220    0.2180    0.5290   0.8741   0.8577   0.7782   0.8161
    221    0.1966    0.4725   0.8632   0.7832   0.8231   0.8026
    222    0.2073    0.5337   0.8702   0.8135   0.7958   0.8046
    223    0.2089    0.4861   0.8555   0.8464   0.7496   0.7950
    224    0.2082    0.5036   0.8743   0.8162   0.8243   0.8202
    225    0.2241    0.5794   0.8787   0.8399   0.8072   0.8233
    226    0.1946    0.4715   0.8735   0.8889   0.7666   0.8232
    227    0.2101    0.5321   0.8630   0.8309   0.7848   0.8072
    228    0.2052    0.5106   0.8739   0.8586   0.7818   0.8184
    229    0.2169    0.5382   0.8643   0.8471   0.7825   0.8135
    230    0.1868    0.4662   0.8695   0.8236   0.7907   0.8068
    231    0.1862    0.4927   0.8697   0.8196   0.7830   0.8008
    232    0.1911    0.4736   0.8720   0.8016   0.8005   0.8011
    233    0.1938    0.5026   0.8687   0.7993   0.8127   0.8059
    234    0.1937    0.5107   0.8607   0.8338   0.7722   0.8018
    235    0.1979    0.5054   0.8698   0.7955   0.8062   0.8008
    236    0.1993    0.4874   0.8567   0.7672   0.8224   0.7939
    237    0.2034    0.4823   0.8645   0.8252   0.7809   0.8024
    238    0.1956    0.5612   0.8730   0.8297   0.7922   0.8105
    239    0.1966    0.4849   0.8637   0.7937   0.7885   0.7911
    240    0.2014    0.5246   0.8691   0.8070   0.7971   0.8020
    241    0.1228    0.5185   0.8316   0.7994   0.7414   0.7693
    242    0.1150    0.2950   0.8033   0.7579   0.7735   0.7656
    243    0.1100    0.1849   0.8306   0.7348   0.7965   0.7644
    244    0.0999    0.1328   0.8399   0.7491   0.7652   0.7570
    245    0.0975    0.1084   0.8383   0.7734   0.7553   0.7642
    246    0.0839    0.1114   0.8497   0.7340   0.8180   0.7737
    247    0.0799    0.1049   0.8486   0.7548   0.7891   0.7716
    248    0.0833    0.1072   0.8415   0.7802   0.7587   0.7693
    249    0.0812    0.0852   0.8356   0.6984   0.8507   0.7671
    250    0.0739    0.0887   0.8378   0.7487   0.7924   0.7699
============================================================
