============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 200

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 174
  Box Loss      : 0.1891
  Class Loss    : 0.4421
  mAP50         : 0.8912  (89.1%)
  mAP50-95      : 0.8912  (89.1%)
  Precision     : 0.8698
  Recall        : 0.7994
  F1 Score      : 0.8331

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 183
  Precision     : 0.9002
  Recall        : 0.8171
  F1 Score      : 0.8566

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
      1    1.1339    6.3865   0.0992   0.7127   0.0500   0.0934
      2    0.6803    3.2478   0.0787   0.0990   0.0991   0.0991
      3    0.7213    2.1807   0.1391   0.1509   0.2554   0.1897
      4    0.8002    1.8693   0.2268   0.1686   0.5678   0.2600
      5    0.7248    1.5975   0.3688   0.3529   0.5368   0.4259
      6    0.6872    1.5236   0.3262   0.2550   0.4164   0.3163
      7    0.6956    1.4207   0.5260   0.4760   0.5226   0.4983
      8    0.6622    1.3612   0.5609   0.4007   0.5845   0.4755
      9    0.6381    1.3161   0.6503   0.5661   0.6296   0.5961
     10    0.6130    1.3296   0.6743   0.6009   0.6273   0.6138
     11    0.6157    1.2848   0.5777   0.3665   0.6215   0.4611
     12    0.6174    1.2555   0.6101   0.4997   0.6133   0.5507
     13    0.5980    1.2102   0.5566   0.4967   0.6308   0.5558
     14    0.5827    1.1669   0.6471   0.4405   0.6719   0.5322
     15    0.5779    1.2107   0.5198   0.4402   0.5491   0.4887
     16    0.5573    1.1020   0.5253   0.4869   0.6010   0.5380
     17    0.5517    1.1455   0.6324   0.6673   0.5561   0.6066
     18    0.5548    1.1719   0.6413   0.6066   0.5906   0.5985
     19    0.5229    1.0923   0.6483   0.6716   0.6088   0.6387
     20    0.5223    1.0584   0.6776   0.5545   0.6809   0.6112
     21    0.5368    1.0299   0.6055   0.5654   0.6172   0.5901
     22    0.5216    1.0363   0.6224   0.5251   0.6135   0.5659
     23    0.5228    1.0832   0.6078   0.5276   0.6432   0.5797
     24    0.5198    1.0623   0.7200   0.7540   0.5814   0.6565
     25    0.4878    1.0140   0.7438   0.7887   0.6275   0.6990
     26    0.5044    1.0388   0.7278   0.6330   0.6851   0.6580
     27    0.4838    1.0041   0.6463   0.5316   0.6295   0.5764
     28    0.4860    1.0344   0.6297   0.5511   0.5798   0.5651
     29    0.4892    0.9985   0.5988   0.5414   0.5824   0.5612
     30    0.4926    1.0321   0.6751   0.5809   0.6575   0.6169
     31    0.4815    0.9893   0.7183   0.6432   0.7824   0.7060
     32    0.5117    1.0516   0.4736   0.4214   0.5141   0.4632
     33    0.4716    0.9559   0.7068   0.5654   0.6616   0.6098
     34    0.4941    1.0410   0.6869   0.6526   0.6894   0.6705
     35    0.4855    0.9797   0.7279   0.6622   0.7208   0.6903
     36    0.4882    0.9715   0.6583   0.6891   0.6652   0.6769
     37    0.4755    0.9499   0.7196   0.6390   0.6332   0.6361
     38    0.4557    0.9078   0.7035   0.6302   0.6902   0.6588
     39    0.4650    0.9169   0.6579   0.5516   0.6727   0.6062
     40    0.4799    0.9411   0.7039   0.6355   0.6433   0.6394
     41    0.4715    0.9411   0.7480   0.6631   0.7161   0.6886
     42    0.4438    0.8905   0.7550   0.7027   0.6804   0.6914
     43    0.4436    0.8906   0.7503   0.6099   0.7664   0.6793
     44    0.4374    0.8687   0.7918   0.6571   0.7934   0.7189
     45    0.4656    0.8677   0.7112   0.7252   0.6025   0.6582
     46    0.4527    0.9281   0.7563   0.7133   0.6776   0.6950
     47    0.4401    0.8850   0.7486   0.6882   0.6647   0.6762
     48    0.4495    0.8492   0.7516   0.7155   0.6853   0.7001
     49    0.4345    0.7894   0.7801   0.7317   0.6668   0.6977
     50    0.4515    0.8917   0.8030   0.7530   0.6766   0.7128
     51    0.4427    0.8361   0.7668   0.6664   0.7435   0.7028
     52    0.4191    0.8195   0.7185   0.6553   0.7004   0.6771
     53    0.4498    0.8679   0.7163   0.6248   0.7457   0.6799
     54    0.4401    0.8549   0.6601   0.5850   0.6236   0.6037
     55    0.4330    0.8142   0.6489   0.6109   0.6494   0.6295
     56    0.4361    0.8580   0.8370   0.6904   0.8330   0.7550
     57    0.4253    0.8032   0.7603   0.7483   0.7021   0.7245
     58    0.4477    0.8424   0.7718   0.7572   0.7072   0.7314
     59    0.4276    0.8480   0.7770   0.6932   0.7468   0.7190
     60    0.4209    0.7891   0.7900   0.6297   0.7670   0.6916
     61    0.4184    0.7492   0.7510   0.7935   0.6497   0.7144
     62    0.4182    0.8337   0.7409   0.7497   0.6707   0.7080
     63    0.4088    0.7375   0.7981   0.7099   0.7667   0.7373
     64    0.4023    0.7794   0.8082   0.7454   0.7452   0.7453
     65    0.4010    0.7514   0.7512   0.7146   0.6525   0.6821
     66    0.3805    0.7371   0.7470   0.7236   0.7300   0.7268
     67    0.4198    0.7940   0.7432   0.6524   0.7420   0.6943
     68    0.3724    0.7504   0.6996   0.6423   0.6385   0.6404
     69    0.3967    0.7879   0.7766   0.8118   0.6943   0.7484
     70    0.3926    0.7262   0.6448   0.5236   0.6545   0.5818
     71    0.3755    0.7584   0.7557   0.8135   0.6230   0.7056
     72    0.3982    0.7451   0.7412   0.7267   0.6760   0.7004
     73    0.3920    0.7094   0.8058   0.7033   0.7731   0.7366
     74    0.3856    0.7318   0.7738   0.7169   0.7621   0.7388
     75    0.3656    0.6963   0.7711   0.6645   0.7620   0.7099
     76    0.3656    0.6711   0.8713   0.7883   0.8051   0.7966
     77    0.3771    0.6988   0.8267   0.7795   0.7781   0.7788
     78    0.3653    0.6908   0.8245   0.7714   0.7966   0.7838
     79    0.3838    0.6819   0.7398   0.7278   0.6589   0.6916
     80    0.3618    0.6708   0.8061   0.7039   0.7732   0.7369
     81    0.3722    0.6968   0.8278   0.7755   0.8000   0.7875
     82    0.3728    0.7290   0.8249   0.7984   0.7221   0.7583
     83    0.3824    0.7041   0.7643   0.7650   0.7197   0.7417
     84    0.3735    0.7085   0.7758   0.7901   0.6646   0.7219
     85    0.3617    0.6980   0.8222   0.8328   0.7383   0.7827
     86    0.3462    0.6879   0.8217   0.7488   0.7499   0.7493
     87    0.3609    0.6741   0.8302   0.7143   0.7789   0.7452
     88    0.3662    0.7089   0.8766   0.8231   0.8113   0.8171
     89    0.3364    0.6577   0.8434   0.8583   0.7404   0.7950
     90    0.3462    0.6865   0.8053   0.7675   0.7538   0.7606
     91    0.3751    0.6839   0.7948   0.8000   0.7158   0.7555
     92    0.3518    0.6459   0.8275   0.7850   0.7922   0.7886
     93    0.3450    0.6807   0.7902   0.6995   0.7367   0.7176
     94    0.3311    0.6671   0.8318   0.7477   0.8076   0.7765
     95    0.3200    0.6599   0.8062   0.7263   0.7699   0.7475
     96    0.3416    0.6512   0.8208   0.7961   0.7018   0.7460
     97    0.3430    0.6158   0.8098   0.7242   0.7834   0.7526
     98    0.3421    0.5890   0.8015   0.7728   0.7446   0.7584
     99    0.3517    0.6847   0.8863   0.8923   0.7348   0.8059
    100    0.3386    0.6405   0.8725   0.8171   0.7759   0.7959
    101    0.3251    0.6640   0.8197   0.7833   0.7730   0.7781
    102    0.3283    0.6174   0.8448   0.7430   0.8335   0.7857
    103    0.3197    0.6134   0.8575   0.7490   0.8174   0.7817
    104    0.3163    0.5961   0.8097   0.7286   0.7778   0.7524
    105    0.3161    0.5822   0.8346   0.8013   0.7524   0.7761
    106    0.3337    0.6111   0.8415   0.7823   0.7846   0.7834
    107    0.3451    0.6253   0.8233   0.6918   0.8318   0.7554
    108    0.3294    0.6006   0.8306   0.7681   0.7886   0.7782
    109    0.3187    0.6211   0.8128   0.8038   0.7446   0.7730
    110    0.3309    0.6241   0.7486   0.7245   0.6770   0.7000
    111    0.3275    0.5898   0.8147   0.8100   0.7392   0.7730
    112    0.3123    0.5873   0.8448   0.7424   0.8196   0.7791
    113    0.2989    0.5343   0.8397   0.8087   0.7913   0.7999
    114    0.3001    0.6306   0.8080   0.7687   0.7328   0.7503
    115    0.3087    0.5510   0.8456   0.8675   0.7231   0.7888
    116    0.2908    0.5624   0.7521   0.8478   0.6956   0.7642
    117    0.2991    0.5358   0.8432   0.7956   0.7701   0.7826
    118    0.2756    0.5736   0.8488   0.7815   0.7879   0.7847
    119    0.2825    0.5665   0.8354   0.7800   0.7973   0.7886
    120    0.2706    0.5285   0.8272   0.7540   0.7904   0.7717
    121    0.2779    0.5512   0.8065   0.7887   0.7182   0.7518
    122    0.2741    0.5665   0.8260   0.7297   0.7930   0.7600
    123    0.2758    0.5456   0.7678   0.7025   0.7285   0.7153
    124    0.2957    0.5289   0.8494   0.8391   0.7753   0.8060
    125    0.2733    0.5162   0.8369   0.6937   0.8078   0.7464
    126    0.2717    0.5366   0.8498   0.7094   0.8471   0.7721
    127    0.2789    0.5169   0.8057   0.7794   0.7683   0.7738
    128    0.2832    0.5825   0.8358   0.7839   0.7913   0.7876
    129    0.2790    0.5516   0.8638   0.8737   0.7773   0.8227
    130    0.2745    0.5677   0.8404   0.7495   0.8129   0.7799
    131    0.2850    0.5349   0.8349   0.8239   0.7591   0.7902
    132    0.2510    0.5488   0.8034   0.7821   0.7702   0.7761
    133    0.2661    0.5042   0.8623   0.7962   0.8103   0.8032
    134    0.2457    0.4983   0.8836   0.8224   0.8367   0.8295
    135    0.2557    0.5387   0.8354   0.8607   0.7557   0.8048
    136    0.2453    0.4790   0.8569   0.8363   0.8135   0.8247
    137    0.2655    0.5317   0.8264   0.7971   0.7927   0.7949
    138    0.2649    0.5368   0.8252   0.7913   0.8193   0.8051
    139    0.2547    0.5049   0.8182   0.8047   0.7526   0.7778
    140    0.2517    0.5327   0.8548   0.7968   0.8161   0.8064
    141    0.2493    0.5148   0.8021   0.8289   0.6940   0.7555
