============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 150

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 134
  Box Loss      : 0.2191
  Class Loss    : 0.6029
  mAP50         : 0.8776  (87.8%)
  mAP50-95      : 0.8776  (87.8%)
  Precision     : 0.8732
  Recall        : 0.7972
  F1 Score      : 0.8334

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 134
  Precision     : 0.8732
  Recall        : 0.7972
  F1 Score      : 0.8334

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
    127    0.2422    0.6130   0.8496   0.8000   0.8097   0.8048
    128    0.2511    0.6859   0.8657   0.8163   0.7950   0.8055
    129    0.2344    0.6510   0.8570   0.7826   0.8160   0.7990
    130    0.2418    0.6613   0.8500   0.8223   0.7826   0.8020
    131    0.2458    0.6420   0.8607   0.8487   0.7799   0.8129
    132    0.2385    0.6488   0.8638   0.8554   0.7681   0.8094
    133    0.2267    0.6192   0.8596   0.7687   0.8375   0.8016
    134    0.2191    0.6029   0.8776   0.8732   0.7972   0.8334
    135    0.2334    0.6415   0.8610   0.7473   0.8392   0.7906
    136    0.2243    0.5846   0.8729   0.8309   0.8157   0.8232
    137    0.2327    0.6434   0.8651   0.8595   0.7854   0.8208
    138    0.2352    0.6443   0.8617   0.8549   0.7810   0.8163
    139    0.2319    0.6194   0.8393   0.7680   0.7975   0.7825
    140    0.2318    0.6416   0.8563   0.8197   0.7855   0.8022
    141    0.1429    0.5434   0.8207   0.8187   0.7764   0.7970
    142    0.1378    0.3124   0.8133   0.7327   0.7761   0.7538
    143    0.1128    0.2213   0.8216   0.6952   0.8415   0.7614
    144    0.1164    0.2081   0.8191   0.8167   0.7308   0.7713
    145    0.1055    0.2376   0.8284   0.8232   0.7307   0.7742
    146    0.0977    0.1774   0.8297   0.7964   0.7531   0.7741
    147    0.0977    0.1930   0.8316   0.8169   0.7368   0.7748
    148    0.0924    0.1568   0.8321   0.7958   0.7479   0.7711
    149    0.0937    0.1918   0.8346   0.8286   0.7248   0.7733
    150    0.0971    0.1511   0.8372   0.8250   0.7356   0.7778
============================================================
