============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 150

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 108
  Box Loss      : 0.3042
  Class Loss    : 0.6704
  mAP50         : 0.8545  (85.4%)
  mAP50-95      : 0.8120  (81.2%)
  Precision     : 0.7778
  Recall        : 0.7938
  F1 Score      : 0.7857

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 113
  Precision     : 0.8020
  Recall        : 0.7928
  F1 Score      : 0.7974

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
     50    0.4658    0.9460   0.7427   0.5765   0.7811   0.6634
     51    0.4443    0.9051   0.7708   0.6048   0.7742   0.6791
     52    0.4531    0.9305   0.7398   0.6333   0.7381   0.6817
     53    0.4415    0.9017   0.7735   0.6494   0.7638   0.7020
     54    0.4301    0.8912   0.7868   0.6855   0.7963   0.7367
     55    0.4275    0.9012   0.7829   0.7774   0.6701   0.7198
     56    0.3987    0.8980   0.8080   0.8037   0.7571   0.7797
     57    0.4198    0.9095   0.5784   0.5057   0.7712   0.6109
     58    0.4362    0.9207   0.7665   0.7116   0.7416   0.7263
     59    0.4157    0.9070   0.7595   0.6287   0.8132   0.7091
     60    0.4055    0.8741   0.7310   0.6894   0.6795   0.6844
     61    0.4014    0.8917   0.7531   0.6547   0.7825   0.7129
     62    0.4123    0.8921   0.7576   0.6007   0.7463   0.6656
     63    0.3908    0.8810   0.7357   0.6839   0.6331   0.6575
     64    0.4010    0.8800   0.7650   0.6717   0.7786   0.7212
     65    0.4181    0.8818   0.7483   0.7058   0.7188   0.7123
     66    0.4283    0.8791   0.8139   0.7559   0.7707   0.7632
     67    0.3866    0.8246   0.7541   0.6220   0.7779   0.6913
     68    0.3833    0.7975   0.7645   0.7039   0.7270   0.7153
     69    0.4022    0.8447   0.7915   0.6925   0.7730   0.7305
     70    0.4036    0.8565   0.6872   0.5939   0.6972   0.6415
     71    0.3747    0.8127   0.8000   0.7374   0.7630   0.7500
     72    0.3847    0.8363   0.7742   0.6998   0.7282   0.7137
     73    0.3778    0.8288   0.7936   0.7313   0.7189   0.7250
     74    0.3738    0.8162   0.7940   0.7395   0.7956   0.7665
     75    0.3813    0.8074   0.7308   0.6331   0.6954   0.6628
     76    0.3994    0.8306   0.7991   0.7301   0.7451   0.7375
     77    0.3789    0.8000   0.8014   0.7182   0.7934   0.7539
     78    0.3570    0.7799   0.7862   0.7236   0.7504   0.7368
     79    0.3635    0.7413   0.7739   0.6606   0.7780   0.7145
     80    0.3888    0.8010   0.7507   0.7654   0.6851   0.7230
     81    0.3744    0.8514   0.7901   0.6706   0.7513   0.7086
     82    0.3529    0.7864   0.8071   0.7837   0.7507   0.7668
     83    0.3405    0.7411   0.7735   0.7485   0.7118   0.7297
     84    0.3540    0.8357   0.7735   0.6788   0.7829   0.7271
     85    0.3564    0.7884   0.8119   0.6912   0.8139   0.7475
     86    0.3452    0.7597   0.8095   0.7265   0.7125   0.7194
     87    0.3663    0.7819   0.7512   0.6799   0.7381   0.7078
     88    0.3553    0.7596   0.7848   0.7302   0.7162   0.7232
     89    0.3718    0.7451   0.8039   0.7778   0.7071   0.7408
     90    0.3561    0.7699   0.8079   0.6899   0.7868   0.7351
     91    0.3446    0.7410   0.7531   0.6624   0.6963   0.6789
     92    0.3133    0.6774   0.7165   0.7087   0.6970   0.7029
     93    0.3295    0.7301   0.7794   0.6776   0.7979   0.7328
     94    0.3239    0.7230   0.8308   0.7820   0.7712   0.7766
     95    0.3456    0.7466   0.8122   0.7089   0.7934   0.7488
     96    0.3244    0.6908   0.8082   0.6792   0.7973   0.7335
     97    0.3529    0.7131   0.8142   0.7297   0.7975   0.7621
     98    0.3188    0.7000   0.7859   0.7388   0.7062   0.7221
     99    0.3201    0.7020   0.7817   0.6741   0.8072   0.7347
    100    0.2914    0.6609   0.7375   0.7400   0.6809   0.7092
    101    0.3221    0.6887   0.7857   0.6900   0.7511   0.7193
    102    0.3036    0.6834   0.7770   0.7434   0.6976   0.7197
    103    0.3126    0.6847   0.7979   0.7856   0.6995   0.7401
    104    0.3208    0.7076   0.7937   0.7629   0.7319   0.7471
    105    0.2993    0.6417   0.8018   0.7667   0.7104   0.7375
    106    0.2938    0.6872   0.7801   0.7127   0.7187   0.7157
    107    0.3086    0.6635   0.8065   0.7150   0.7974   0.7540
    108    0.3042    0.6704   0.8545   0.7778   0.7938   0.7857
    109    0.3116    0.6612   0.7990   0.7513   0.6968   0.7231
    110    0.2893    0.6270   0.7970   0.7325   0.7448   0.7386
    111    0.2920    0.6326   0.8351   0.7612   0.7470   0.7540
    112    0.2851    0.6861   0.8038   0.7373   0.7494   0.7433
    113    0.2821    0.6021   0.8464   0.8020   0.7928   0.7974
    114    0.2917    0.6279   0.8308   0.7474   0.8059   0.7756
    115    0.2832    0.6156   0.8308   0.7972   0.7923   0.7947
    116    0.2975    0.6571   0.8163   0.7523   0.7583   0.7553
    117    0.2923    0.6230   0.8290   0.7359   0.8226   0.7768
    118    0.2922    0.6006   0.8387   0.7929   0.7881   0.7905
    119    0.2853    0.5981   0.8375   0.8248   0.7285   0.7736
    120    0.2813    0.5685   0.8374   0.7293   0.8051   0.7653
    121    0.2692    0.5882   0.8396   0.7738   0.8175   0.7951
    122    0.2735    0.5673   0.8428   0.7379   0.8084   0.7715
    123    0.2597    0.5762   0.8251   0.7486   0.8188   0.7821
    124    0.2792    0.6011   0.8104   0.7108   0.8388   0.7695
    125    0.2767    0.6070   0.8067   0.7114   0.7632   0.7364
    126    0.2661    0.5652   0.8302   0.7064   0.7953   0.7482
    127    0.2638    0.5716   0.8373   0.7730   0.7735   0.7733
    128    0.2689    0.5538   0.8271   0.7628   0.7760   0.7693
    129    0.2703    0.5805   0.8423   0.7935   0.7327   0.7619
    130    0.2520    0.5386   0.8242   0.7484   0.7624   0.7553
    131    0.2589    0.5705   0.8156   0.7942   0.7479   0.7703
    132    0.2679    0.5927   0.8035   0.7347   0.7984   0.7652
    133    0.2536    0.5476   0.8111   0.7328   0.8072   0.7682
    134    0.2796    0.5872   0.8220   0.7364   0.8074   0.7703
    135    0.2475    0.5464   0.8327   0.7594   0.7636   0.7615
    136    0.2566    0.5522   0.8436   0.7538   0.7955   0.7741
    137    0.2480    0.5322   0.8402   0.7680   0.7998   0.7836
    138    0.2482    0.5472   0.8298   0.7591   0.7865   0.7725
    139    0.2467    0.5315   0.8299   0.7374   0.8014   0.7680
    140    0.2421    0.5224   0.8337   0.8116   0.7482   0.7786
    141    0.2065    0.4059   0.8129   0.7665   0.7407   0.7534
    142    0.1557    0.2536   0.8115   0.7472   0.7650   0.7560
    143    0.1264    0.1878   0.8114   0.7364   0.7904   0.7624
    144    0.1239    0.1441   0.8150   0.7290   0.7904   0.7585
    145    0.1208    0.1451   0.8221   0.7458   0.7644   0.7550
    146    0.1367    0.1586   0.8249   0.7580   0.7557   0.7569
    147    0.1388    0.1987   0.8219   0.7067   0.8212   0.7597
    148    0.1237    0.1354   0.8246   0.7874   0.7530   0.7698
    149    0.1206    0.1252   0.8223   0.7864   0.7469   0.7661
    150    0.1200    0.1382   0.8260   0.7159   0.8224   0.7654
============================================================
