============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 250

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 211
  Box Loss      : 0.1709
  Class Loss    : 0.4661
  mAP50         : 0.8951  (89.5%)
  mAP50-95      : 0.8951  (89.5%)
  Precision     : 0.8468
  Recall        : 0.8207
  F1 Score      : 0.8335

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 214
  Precision     : 0.8806
  Recall        : 0.8250
  F1 Score      : 0.8519

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
    116    0.2607    0.6745   0.7976   0.7614   0.7706   0.7660
    117    0.2546    0.6374   0.8250   0.7739   0.7718   0.7729
    118    0.2547    0.6662   0.7548   0.7434   0.7268   0.7350
    119    0.2579    0.6588   0.8174   0.7774   0.7279   0.7518
    120    0.2702    0.6441   0.8092   0.7362   0.7731   0.7542
    121    0.2666    0.6495   0.8011   0.7343   0.7241   0.7292
    122    0.2592    0.6669   0.8310   0.7322   0.8281   0.7772
    123    0.2548    0.6239   0.7993   0.7208   0.8334   0.7730
    124    0.2585    0.6142   0.8239   0.8141   0.7806   0.7970
    125    0.2405    0.6075   0.8140   0.7381   0.7996   0.7676
    126    0.2361    0.6094   0.8198   0.6972   0.8078   0.7484
    127    0.2652    0.6217   0.8021   0.7880   0.7526   0.7699
    128    0.2595    0.6726   0.8361   0.8053   0.7202   0.7604
    129    0.2526    0.6626   0.8446   0.6856   0.8254   0.7490
    130    0.2531    0.6351   0.8332   0.8204   0.7503   0.7838
    131    0.2614    0.6309   0.7950   0.7572   0.8011   0.7785
    132    0.2500    0.6428   0.8024   0.7551   0.7426   0.7488
    133    0.2469    0.6336   0.8232   0.7924   0.7540   0.7727
    134    0.2535    0.6005   0.7973   0.7287   0.7577   0.7430
    135    0.2508    0.6306   0.8494   0.7932   0.8049   0.7990
    136    0.2284    0.5820   0.8091   0.7654   0.7477   0.7564
    137    0.2423    0.6115   0.8134   0.7484   0.7480   0.7482
    138    0.2448    0.6008   0.8291   0.7540   0.7967   0.7748
    139    0.2451    0.5971   0.8422   0.8060   0.7984   0.8022
    140    0.2396    0.6046   0.8201   0.7979   0.7427   0.7693
    141    0.2502    0.6261   0.8500   0.8450   0.7395   0.7888
    142    0.2457    0.5668   0.7824   0.7556   0.7260   0.7405
    143    0.2430    0.5853   0.8182   0.7859   0.7719   0.7788
    144    0.2414    0.5941   0.8253   0.7787   0.7338   0.7556
    145    0.2238    0.5665   0.8053   0.7858   0.7624   0.7739
    146    0.2223    0.5871   0.8119   0.8310   0.7156   0.7689
    147    0.2367    0.5816   0.8365   0.7844   0.8103   0.7971
    148    0.2255    0.5534   0.8360   0.8173   0.7245   0.7681
    149    0.2231    0.5662   0.8240   0.6748   0.8133   0.7376
    150    0.2396    0.5324   0.8206   0.7661   0.7903   0.7780
    151    0.2382    0.5643   0.7883   0.7195   0.7240   0.7217
    152    0.2117    0.5760   0.7929   0.8053   0.6999   0.7489
    153    0.2218    0.5941   0.7160   0.6815   0.6623   0.6718
    154    0.2107    0.5497   0.8210   0.7953   0.7349   0.7639
    155    0.2226    0.5342   0.8137   0.7995   0.7387   0.7679
    156    0.2215    0.5429   0.7668   0.7651   0.6849   0.7228
    157    0.2178    0.5550   0.8357   0.8077   0.8026   0.8051
    158    0.2069    0.5474   0.8432   0.7640   0.8545   0.8067
    159    0.2117    0.5348   0.8349   0.7969   0.8330   0.8145
    160    0.2204    0.5561   0.8218   0.8028   0.7486   0.7748
    161    0.2156    0.5755   0.7622   0.7764   0.6774   0.7235
    162    0.2223    0.5760   0.7905   0.7864   0.7716   0.7789
    163    0.2135    0.5311   0.7435   0.7179   0.7588   0.7377
    164    0.2092    0.5192   0.8230   0.7349   0.8216   0.7758
    165    0.2062    0.5560   0.8255   0.7255   0.7665   0.7454
    166    0.2028    0.5157   0.8106   0.7035   0.7928   0.7455
    167    0.2038    0.5447   0.8367   0.8212   0.7994   0.8101
    168    0.1938    0.4783   0.8130   0.7673   0.8041   0.7853
    169    0.1943    0.5355   0.8281   0.7662   0.7717   0.7689
    170    0.2061    0.5236   0.7979   0.7215   0.8097   0.7630
    171    0.2131    0.4907   0.7905   0.7543   0.7468   0.7505
    172    0.2016    0.5123   0.7875   0.7237   0.7505   0.7369
    173    0.2059    0.5279   0.8112   0.7485   0.7892   0.7683
    174    0.2039    0.5379   0.7639   0.7203   0.7705   0.7446
    175    0.1919    0.5135   0.8158   0.8020   0.7389   0.7692
    176    0.1949    0.5129   0.8434   0.7317   0.8033   0.7658
    177    0.1965    0.4946   0.8013   0.7579   0.7478   0.7529
    178    0.2012    0.5301   0.7560   0.6915   0.7362   0.7131
    179    0.2072    0.5031   0.7332   0.7269   0.6825   0.7040
    180    0.2008    0.4863   0.8171   0.7813   0.7694   0.7753
    181    0.1945    0.5145   0.7878   0.7275   0.7520   0.7395
    182    0.1870    0.4858   0.8405   0.7719   0.8346   0.8021
    183    0.1926    0.4896   0.8494   0.7874   0.7704   0.7788
    184    0.1852    0.4767   0.8578   0.8308   0.7856   0.8076
    185    0.1904    0.4536   0.8475   0.8580   0.7676   0.8103
    186    0.1917    0.4970   0.8174   0.7382   0.7655   0.7516
    187    0.1831    0.4377   0.8882   0.8559   0.8224   0.8388
    188    0.1942    0.4786   0.8430   0.7611   0.8260   0.7922
    189    0.1784    0.4603   0.8092   0.7658   0.7958   0.7805
    190    0.1828    0.4537   0.8132   0.7322   0.8102   0.7693
    191    0.1753    0.4605   0.8387   0.8138   0.8051   0.8094
    192    0.1802    0.4935   0.8364   0.7511   0.7904   0.7702
    193    0.1796    0.4758   0.7991   0.7362   0.7725   0.7539
    194    0.1735    0.4609   0.8740   0.8344   0.7891   0.8111
    195    0.1767    0.4756   0.8434   0.8523   0.7436   0.7942
    196    0.1842    0.4663   0.8288   0.8209   0.7392   0.7779
    197    0.1742    0.4641   0.8494   0.7577   0.8155   0.7856
    198    0.1674    0.4635   0.8093   0.7333   0.8220   0.7751
    199    0.1773    0.4615   0.8184   0.7697   0.7665   0.7681
    200    0.1745    0.4361   0.8215   0.7597   0.7970   0.7779
    201    0.1754    0.4201   0.8511   0.7966   0.7908   0.7937
    202    0.1758    0.4597   0.8503   0.7677   0.7823   0.7749
    203    0.1685    0.4391   0.8418   0.7875   0.7887   0.7881
    204    0.1699    0.4494   0.8716   0.8837   0.7756   0.8261
    205    0.1754    0.4671   0.8740   0.7686   0.8054   0.7866
    206    0.1783    0.4707   0.8717   0.8781   0.7841   0.8284
    207    0.1704    0.4594   0.8614   0.7825   0.8508   0.8152
    208    0.1583    0.4382   0.8769   0.8135   0.8045   0.8090
    209    0.1633    0.4237   0.8798   0.8569   0.7853   0.8195
    210    0.1611    0.4246   0.8793   0.8445   0.7956   0.8193
    211    0.1709    0.4661   0.8951   0.8468   0.8207   0.8335
    212    0.1586    0.4378   0.8818   0.8043   0.8207   0.8124
    213    0.1603    0.4210   0.8905   0.8324   0.8257   0.8291
    214    0.1625    0.4025   0.8878   0.8806   0.8250   0.8519
    215    0.1593    0.4393   0.8605   0.8294   0.8277   0.8285
    216    0.1614    0.3939   0.8625   0.7981   0.8220   0.8099
    217    0.1623    0.4085   0.8671   0.8193   0.8227   0.8210
    218    0.1624    0.4351   0.8585   0.8206   0.7946   0.8074
    219    0.1635    0.4302   0.8565   0.7650   0.8503   0.8054
    220    0.1633    0.4356   0.8408   0.7955   0.7564   0.7755
    221    0.1509    0.4014   0.8322   0.8559   0.7080   0.7750
    222    0.1505    0.4031   0.8305   0.8295   0.7787   0.8033
    223    0.1550    0.4256   0.8546   0.8450   0.7735   0.8077
    224    0.1553    0.4396   0.8613   0.8025   0.8183   0.8103
    225    0.1529    0.4083   0.8522   0.8235   0.8134   0.8184
    226    0.1433    0.3682   0.8517   0.8219   0.8052   0.8135
    227    0.1479    0.4166   0.8476   0.8217   0.7606   0.7899
    228    0.1600    0.4074   0.8504   0.7807   0.7497   0.7649
    229    0.1469    0.4088   0.8461   0.8231   0.7491   0.7843
    230    0.1504    0.4118   0.8290   0.8155   0.8114   0.8135
    231    0.1457    0.4175   0.8501   0.8160   0.8083   0.8121
    232    0.1437    0.4225   0.8528   0.8252   0.7764   0.8001
    233    0.1460    0.4193   0.8483   0.7560   0.8145   0.7841
    234    0.1548    0.4143   0.8462   0.7768   0.7853   0.7810
    235    0.1544    0.4176   0.8595   0.7637   0.8314   0.7961
    236    0.1420    0.3846   0.8545   0.8410   0.7651   0.8013
    237    0.1493    0.3883   0.8566   0.8170   0.7742   0.7950
    238    0.1451    0.4052   0.8551   0.8465   0.7737   0.8084
    239    0.1350    0.3630   0.8489   0.8170   0.7878   0.8021
    240    0.1447    0.4288   0.8548   0.8062   0.8331   0.8195
    241    0.1187    0.3647   0.8375   0.8298   0.7968   0.8130
    242    0.1122    0.1506   0.8113   0.7866   0.7969   0.7917
    243    0.1061    0.0985   0.8050   0.8248   0.7470   0.7840
    244    0.1005    0.1168   0.8165   0.8424   0.7437   0.7900
    245    0.0736    0.0929   0.8136   0.7622   0.7913   0.7765
    246    0.0718    0.0743   0.8109   0.8168   0.7657   0.7904
    247    0.0709    0.0625   0.8056   0.8281   0.7548   0.7898
    248    0.0787    0.0616   0.8155   0.8563   0.7374   0.7924
    249    0.0673    0.0626   0.8159   0.7782   0.7901   0.7841
    250    0.0714    0.0581   0.8148   0.7571   0.7859   0.7713
============================================================
