epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
43,941.094,0.45189,0.87076,0.01263,0.69447,0.65694,0.75748,0.72644,0.3401,0.89744,0.01629,0.0083368,0.0083368,0.0083368
44,963.001,0.46514,0.91832,0.01285,0.69415,0.72697,0.74825,0.72363,0.28384,0.8449,0.01329,0.0082972,0.0082972,0.0082972
45,984.815,0.44498,0.88054,0.01222,0.67693,0.7188,0.75351,0.69294,0.43629,0.85496,0.02101,0.0082576,0.0082576,0.0082576
46,1006.67,0.46569,0.87476,0.01271,0.5822,0.80083,0.77177,0.71847,0.37831,0.78024,0.0179,0.008218,0.008218,0.008218
47,1028.53,0.45794,0.86979,0.01259,0.64148,0.64245,0.75392,0.682,0.4612,0.98131,0.02216,0.0081784,0.0081784,0.0081784
48,1050.43,0.45095,0.80936,0.01236,0.66615,0.72763,0.75149,0.74675,0.22993,0.87589,0.01082,0.0081388,0.0081388,0.0081388
49,1072.29,0.43205,0.8321,0.01178,0.68566,0.75972,0.76463,0.74878,0.24874,0.8237,0.01184,0.0080992,0.0080992,0.0080992
50,1094.09,0.45989,0.87031,0.01262,0.71861,0.75811,0.76424,0.73991,0.24484,0.92948,0.01155,0.0080596,0.0080596,0.0080596
51,1115.9,0.44457,0.82122,0.01225,0.76604,0.69538,0.75894,0.72617,0.30373,0.88615,0.01434,0.00802,0.00802,0.00802
52,1137.93,0.44402,0.8108,0.01205,0.80773,0.71075,0.80243,0.73621,0.48112,0.76864,0.02324,0.0079804,0.0079804,0.0079804
53,1159.75,0.44415,0.82891,0.01217,0.7273,0.78235,0.81781,0.79971,0.25072,0.71936,0.01192,0.0079408,0.0079408,0.0079408
54,1181.85,0.44856,0.83652,0.01253,0.71211,0.71941,0.80699,0.77569,0.31564,0.85166,0.01489,0.0079012,0.0079012,0.0079012
55,1203.79,0.43128,0.8236,0.0119,0.66709,0.73241,0.75107,0.73228,0.28895,0.91015,0.01368,0.0078616,0.0078616,0.0078616
56,1226.05,0.43292,0.84946,0.01212,0.65769,0.82497,0.79705,0.75614,0.33927,0.73615,0.01613,0.007822,0.007822,0.007822
57,1247.92,0.43222,0.81236,0.01194,0.6481,0.72895,0.76686,0.73526,0.32512,0.88279,0.0155,0.0077824,0.0077824,0.0077824
58,1269.77,0.45468,0.8288,0.01262,0.69133,0.71504,0.76275,0.74374,0.321,0.92894,0.01537,0.0077428,0.0077428,0.0077428
59,1291.66,0.42845,0.80888,0.01149,0.74172,0.74426,0.80317,0.77122,0.30709,0.81731,0.01451,0.0077032,0.0077032,0.0077032
60,1313.53,0.44751,0.79308,0.01241,0.50184,0.71302,0.6908,0.63253,0.41572,1.11579,0.01986,0.0076636,0.0076636,0.0076636
61,1335.46,0.4319,0.81416,0.01183,0.66171,0.69587,0.7783,0.746,0.31725,0.89798,0.01503,0.007624,0.007624,0.007624
62,1357.5,0.44608,0.82199,0.01218,0.8109,0.76849,0.80908,0.76738,0.35551,0.69998,0.01691,0.0075844,0.0075844,0.0075844
63,1379.56,0.41742,0.78346,0.01141,0.70851,0.76649,0.76674,0.7015,0.44201,0.82,0.02132,0.0075448,0.0075448,0.0075448
64,1404.76,0.43012,0.8037,0.01195,0.79547,0.67302,0.80919,0.75758,0.36563,0.80621,0.01737,0.0075052,0.0075052,0.0075052
65,1426.65,0.42058,0.80295,0.01148,0.71585,0.71863,0.78544,0.73672,0.37349,0.93418,0.01782,0.0074656,0.0074656,0.0074656
66,1448.53,0.42812,0.79098,0.01178,0.63739,0.78322,0.79067,0.76478,0.29288,0.99446,0.01381,0.007426,0.007426,0.007426
67,1470.38,0.4088,0.73688,0.01107,0.67949,0.78818,0.77858,0.77151,0.21629,0.72638,0.0103,0.0073864,0.0073864,0.0073864
68,1492.23,0.41425,0.72743,0.01104,0.72415,0.66835,0.77656,0.75965,0.23915,0.8239,0.01134,0.0073468,0.0073468,0.0073468
69,1514.04,0.41408,0.75259,0.0113,0.80417,0.64113,0.77942,0.75567,0.29602,0.91374,0.01408,0.0073072,0.0073072,0.0073072
70,1535.93,0.42003,0.75825,0.01142,0.84779,0.6674,0.7779,0.77669,0.20017,0.89614,0.00941,0.0072676,0.0072676,0.0072676
71,1557.76,0.39633,0.71381,0.01057,0.72205,0.7359,0.78776,0.76823,0.30721,0.85891,0.01459,0.007228,0.007228,0.007228
72,1579.8,0.40965,0.75624,0.0111,0.67385,0.78507,0.81349,0.78601,0.31429,0.73626,0.01489,0.0071884,0.0071884,0.0071884
73,1601.65,0.40093,0.73836,0.01115,0.78187,0.79767,0.83683,0.78723,0.4025,0.73911,0.01947,0.0071488,0.0071488,0.0071488
