epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
20,369.584,0.59007,1.12429,0.01618,0.60489,0.66543,0.6517,0.53671,0.75796,1.16422,0.03392,0.00090595,0.00090595,0.00090595
21,387.793,0.54981,1.10076,0.01501,0.50252,0.61551,0.60593,0.54996,0.54285,1.33722,0.02419,0.000901,0.000901,0.000901
22,406.362,0.53526,1.06472,0.01464,0.5503,0.67643,0.69226,0.5793,0.6824,1.06376,0.03094,0.00089605,0.00089605,0.00089605
23,424.619,0.52936,1.08516,0.01446,0.60451,0.62022,0.64326,0.58023,0.50252,1.26743,0.02231,0.0008911,0.0008911,0.0008911
24,442.957,0.5787,1.11292,0.01592,0.40165,0.73648,0.62952,0.55453,0.58775,1.25175,0.02611,0.00088615,0.00088615,0.00088615
25,461.299,0.53604,1.03503,0.01471,0.62208,0.76522,0.76115,0.66585,0.63348,0.85272,0.02859,0.0008812,0.0008812,0.0008812
26,479.896,0.54006,1.0411,0.01473,0.65401,0.69319,0.74131,0.62979,0.76019,0.92403,0.03426,0.00087625,0.00087625,0.00087625
27,498.284,0.56,1.02633,0.01567,0.72658,0.57178,0.70536,0.65118,0.43238,0.95942,0.01891,0.0008713,0.0008713,0.0008713
28,516.562,0.5443,1.05494,0.01502,0.65148,0.72187,0.72296,0.65566,0.45599,0.88472,0.01991,0.00086635,0.00086635,0.00086635
29,534.797,0.51225,1.01028,0.01401,0.55106,0.65117,0.65987,0.60545,0.42447,1.30451,0.0186,0.0008614,0.0008614,0.0008614
30,553.082,0.5055,1.02569,0.01369,0.79027,0.66148,0.77151,0.69264,0.53737,0.85812,0.02359,0.00085645,0.00085645,0.00085645
31,571.897,0.5216,1.04757,0.01431,0.65764,0.6299,0.68328,0.60296,0.60294,1.253,0.02717,0.0008515,0.0008515,0.0008515
32,590.513,0.49134,0.94902,0.01332,0.62276,0.70823,0.75219,0.64929,0.65114,0.87048,0.02958,0.00084655,0.00084655,0.00084655
33,611.965,0.47359,0.95542,0.0126,0.68817,0.73507,0.76824,0.64785,0.79274,0.79138,0.03664,0.0008416,0.0008416,0.0008416
34,630.747,0.50451,1.02724,0.01358,0.74527,0.60436,0.72577,0.63883,0.64286,0.93554,0.02896,0.00083665,0.00083665,0.00083665
35,649.076,0.4951,1.00012,0.01326,0.64862,0.71632,0.73006,0.59341,0.89955,0.94883,0.04234,0.0008317,0.0008317,0.0008317
36,667.285,0.49169,0.96548,0.01315,0.64777,0.81958,0.77901,0.62186,0.91778,0.85099,0.04326,0.00082675,0.00082675,0.00082675
37,685.539,0.49874,0.98156,0.01323,0.69657,0.55214,0.65713,0.56375,0.68563,1.23598,0.031,0.0008218,0.0008218,0.0008218
38,703.81,0.50885,0.99496,0.01344,0.7203,0.7219,0.76086,0.69211,0.42752,0.82343,0.01877,0.00081685,0.00081685,0.00081685
39,722.118,0.50637,0.97669,0.01393,0.65708,0.7172,0.7719,0.69151,0.58763,0.81514,0.02622,0.0008119,0.0008119,0.0008119
40,740.364,0.48959,0.9331,0.01311,0.55747,0.76374,0.71455,0.60784,0.80603,1.05681,0.03723,0.00080695,0.00080695,0.00080695
41,758.601,0.48266,0.92695,0.01303,0.6273,0.73339,0.7367,0.66316,0.47036,0.97788,0.02073,0.000802,0.000802,0.000802
42,777.181,0.48624,0.94071,0.01323,0.6916,0.69667,0.71721,0.65311,0.43018,1.19296,0.01871,0.00079705,0.00079705,0.00079705
43,795.564,0.46755,0.92553,0.01261,0.8287,0.60162,0.77922,0.70567,0.44858,0.90486,0.01956,0.0007921,0.0007921,0.0007921
44,814.11,0.469,0.95341,0.01284,0.6979,0.75654,0.75849,0.69949,0.44671,0.83711,0.01982,0.00078715,0.00078715,0.00078715
45,832.339,0.46342,0.93791,0.0124,0.71402,0.71768,0.75692,0.70374,0.39157,0.81831,0.01702,0.0007822,0.0007822,0.0007822
46,850.638,0.48483,0.94476,0.01283,0.66757,0.72995,0.76081,0.68902,0.48699,0.96049,0.02168,0.00077725,0.00077725,0.00077725
47,868.975,0.48304,0.92745,0.01307,0.63327,0.76898,0.7492,0.67127,0.57417,0.87237,0.0255,0.0007723,0.0007723,0.0007723
48,887.241,0.43446,0.86314,0.01151,0.66828,0.68102,0.72775,0.63089,0.69078,0.99556,0.03162,0.00076735,0.00076735,0.00076735
49,905.476,0.42665,0.88062,0.01129,0.7283,0.66699,0.73567,0.6614,0.55115,0.87111,0.02483,0.0007624,0.0007624,0.0007624
50,923.627,0.47031,0.90422,0.01236,0.64219,0.7386,0.75935,0.65297,0.6514,0.82719,0.02916,0.00075745,0.00075745,0.00075745
51,941.973,0.45263,0.87367,0.01213,0.66091,0.76161,0.79038,0.74265,0.369,0.79097,0.01603,0.0007525,0.0007525,0.0007525
52,960.742,0.42555,0.87607,0.01109,0.67241,0.66087,0.73096,0.64712,0.63435,0.92329,0.02855,0.00074755,0.00074755,0.00074755
53,978.936,0.42511,0.87075,0.01127,0.66926,0.75513,0.77582,0.67138,0.68213,0.83925,0.0309,0.0007426,0.0007426,0.0007426
54,998.455,0.43905,0.87492,0.01192,0.70159,0.64235,0.7453,0.70165,0.37804,0.91928,0.01648,0.00073765,0.00073765,0.00073765
55,1016.79,0.44199,0.88831,0.01178,0.7277,0.64241,0.75137,0.67511,0.5321,0.86911,0.02355,0.0007327,0.0007327,0.0007327
56,1034.96,0.43271,0.8637,0.01182,0.69646,0.76835,0.77715,0.70875,0.44062,0.80814,0.01939,0.00072775,0.00072775,0.00072775
57,1053.21,0.42712,0.84955,0.01139,0.78181,0.67242,0.78368,0.6786,0.66926,0.93023,0.03052,0.0007228,0.0007228,0.0007228
58,1071.42,0.43761,0.88597,0.01179,0.66608,0.6242,0.65357,0.58241,0.50101,1.4176,0.02216,0.00071785,0.00071785,0.00071785
59,1089.74,0.43132,0.86089,0.01147,0.73668,0.69601,0.80791,0.68701,0.72708,0.79255,0.0337,0.0007129,0.0007129,0.0007129
60,1108.07,0.40788,0.82435,0.0108,0.61845,0.75083,0.73255,0.67122,0.46676,0.90811,0.02067,0.00070795,0.00070795,0.00070795
61,1126.34,0.42148,0.83156,0.01112,0.60232,0.67153,0.67619,0.63548,0.39616,0.96211,0.01719,0.000703,0.000703,0.000703
62,1144.79,0.41838,0.8671,0.01101,0.57926,0.76429,0.7337,0.66839,0.46931,0.93261,0.0207,0.00069805,0.00069805,0.00069805
63,1163.01,0.3896,0.84369,0.0103,0.669,0.70936,0.72873,0.67338,0.43037,1.04408,0.01895,0.0006931,0.0006931,0.0006931
64,1182.93,0.43343,0.85295,0.01161,0.74375,0.71149,0.79823,0.70671,0.62336,0.77178,0.02813,0.00068815,0.00068815,0.00068815
65,1201.28,0.42924,0.82756,0.01136,0.76062,0.70042,0.75555,0.67145,0.54176,0.93251,0.02413,0.0006832,0.0006832,0.0006832
66,1219.91,0.44478,0.87215,0.01204,0.69404,0.75102,0.76419,0.65006,0.67418,0.90469,0.03031,0.00067825,0.00067825,0.00067825
67,1238.11,0.38183,0.77749,0.00989,0.63763,0.74607,0.74144,0.64242,0.60946,0.99214,0.02673,0.0006733,0.0006733,0.0006733
68,1256.29,0.38949,0.77273,0.01009,0.63972,0.64742,0.67637,0.60862,0.4981,1.20999,0.02211,0.00066835,0.00066835,0.00066835
69,1274.6,0.39995,0.79898,0.01066,0.73466,0.70154,0.76898,0.73813,0.30069,0.76761,0.01306,0.0006634,0.0006634,0.0006634
70,1292.79,0.40912,0.80012,0.01095,0.75488,0.68176,0.74322,0.67306,0.44331,1.06063,0.01954,0.00065845,0.00065845,0.00065845
71,1311,0.38789,0.78234,0.01005,0.60898,0.65754,0.71697,0.64478,0.5837,1.33135,0.02628,0.0006535,0.0006535,0.0006535
72,1329.45,0.40258,0.79416,0.01081,0.65891,0.79261,0.80011,0.72239,0.53879,0.78845,0.02411,0.00064855,0.00064855,0.00064855
73,1347.69,0.3937,0.77478,0.0104,0.69971,0.73267,0.7964,0.74586,0.36354,0.7933,0.01601,0.0006436,0.0006436,0.0006436
74,1366.25,0.39708,0.76361,0.01057,0.70559,0.64573,0.73731,0.66099,0.55199,1.0826,0.0248,0.00063865,0.00063865,0.00063865
75,1384.54,0.38742,0.7659,0.01059,0.78991,0.68439,0.73885,0.66831,0.55574,1.10602,0.02475,0.0006337,0.0006337,0.0006337
76,1402.85,0.38912,0.80225,0.01035,0.70401,0.7299,0.76103,0.67724,0.61529,0.93944,0.02789,0.00062875,0.00062875,0.00062875
77,1421.04,0.40756,0.79011,0.01072,0.70677,0.75311,0.79716,0.72014,0.50929,0.93893,0.02262,0.0006238,0.0006238,0.0006238
78,1439.27,0.37936,0.7911,0.00984,0.75762,0.72413,0.7513,0.68122,0.52291,0.96631,0.02335,0.00061885,0.00061885,0.00061885
79,1457.52,0.38313,0.75142,0.01007,0.73863,0.74838,0.8109,0.73638,0.44289,0.80722,0.01951,0.0006139,0.0006139,0.0006139
80,1475.82,0.38403,0.77643,0.01027,0.70367,0.77792,0.78387,0.71945,0.45236,0.91396,0.02007,0.00060895,0.00060895,0.00060895
81,1494.11,0.37224,0.80723,0.00975,0.78415,0.68318,0.76597,0.71884,0.38331,1.06376,0.01682,0.000604,0.000604,0.000604
82,1512.64,0.35738,0.76617,0.00939,0.60889,0.69643,0.70939,0.66232,0.37432,1.17768,0.01639,0.00059905,0.00059905,0.00059905
83,1530.91,0.37173,0.73754,0.00981,0.67054,0.70967,0.74852,0.68014,0.54152,0.96633,0.02432,0.0005941,0.0005941,0.0005941
84,1549.21,0.37997,0.81028,0.01002,0.6759,0.67664,0.7311,0.66278,0.49943,0.95001,0.02237,0.00058915,0.00058915,0.00058915
85,1567.51,0.36959,0.76415,0.00987,0.68185,0.79934,0.82497,0.76501,0.42986,0.73404,0.019,0.0005842,0.0005842,0.0005842
86,1587.05,0.3681,0.7339,0.00954,0.75131,0.68348,0.7925,0.76341,0.33375,0.83895,0.01454,0.00057925,0.00057925,0.00057925
87,1605.72,0.38663,0.76185,0.01017,0.68116,0.68614,0.71216,0.67857,0.3667,1.09157,0.01602,0.0005743,0.0005743,0.0005743
88,1623.88,0.3704,0.74144,0.00974,0.66376,0.72482,0.74094,0.70092,0.38704,1.01961,0.01693,0.00056935,0.00056935,0.00056935
89,1642.06,0.37661,0.72937,0.01004,0.73669,0.74628,0.79181,0.72094,0.42501,0.85324,0.01865,0.0005644,0.0005644,0.0005644
90,1660.3,0.36252,0.74568,0.00939,0.74685,0.74191,0.7932,0.71665,0.53883,0.97321,0.02421,0.00055945,0.00055945,0.00055945
91,1678.57,0.34259,0.7586,0.00885,0.77754,0.74195,0.80113,0.73057,0.47581,0.77621,0.0212,0.0005545,0.0005545,0.0005545
92,1697.15,0.34306,0.67756,0.00891,0.7082,0.79168,0.8055,0.77067,0.33596,0.79851,0.01462,0.00054955,0.00054955,0.00054955
93,1715.71,0.36603,0.73577,0.0096,0.67325,0.74572,0.76905,0.70153,0.4798,1.09658,0.02136,0.0005446,0.0005446,0.0005446
94,1734.02,0.33957,0.69375,0.00872,0.72561,0.73582,0.80223,0.74308,0.42606,0.88333,0.01881,0.00053965,0.00053965,0.00053965
95,1752.33,0.37379,0.73517,0.00981,0.61298,0.76011,0.75638,0.69154,0.50899,1.07577,0.02266,0.0005347,0.0005347,0.0005347
96,1771.48,0.34343,0.66043,0.00887,0.64786,0.74023,0.76599,0.70436,0.40378,0.98466,0.01766,0.00052975,0.00052975,0.00052975
97,1790.45,0.36586,0.70088,0.00948,0.68777,0.80181,0.78959,0.7396,0.37841,0.78723,0.01661,0.0005248,0.0005248,0.0005248
98,1808.81,0.33792,0.66536,0.00864,0.62385,0.777,0.744,0.69528,0.40109,0.95229,0.01764,0.00051985,0.00051985,0.00051985
99,1827.52,0.33155,0.6753,0.00852,0.77344,0.63381,0.75633,0.70563,0.38086,1.05767,0.01666,0.0005149,0.0005149,0.0005149
100,1845.83,0.32392,0.6649,0.00804,0.73178,0.71822,0.79965,0.73279,0.42901,1.05665,0.0189,0.00050995,0.00050995,0.00050995
101,1864.15,0.34488,0.66863,0.00888,0.65511,0.7856,0.78605,0.71112,0.49903,0.92694,0.02213,0.000505,0.000505,0.000505
102,1882.71,0.32592,0.67621,0.00848,0.7711,0.6713,0.74657,0.6864,0.44987,1.05336,0.02,0.00050005,0.00050005,0.00050005
103,1900.9,0.33346,0.65958,0.00852,0.75943,0.69804,0.77968,0.71822,0.39835,1.29741,0.01749,0.0004951,0.0004951,0.0004951
104,1919.14,0.35148,0.72371,0.00895,0.7814,0.74256,0.81482,0.7596,0.3843,0.77001,0.01689,0.00049015,0.00049015,0.00049015
105,1937.41,0.34043,0.65048,0.00879,0.61956,0.72795,0.75752,0.74244,0.28942,1.10165,0.01253,0.0004852,0.0004852,0.0004852
106,1955.71,0.34691,0.70561,0.009,0.74912,0.72833,0.72992,0.68065,0.42005,0.94737,0.01854,0.00048025,0.00048025,0.00048025
107,1974.03,0.33583,0.6676,0.00877,0.65606,0.72069,0.72221,0.64233,0.53542,1.16661,0.02389,0.0004753,0.0004753,0.0004753
108,1992.35,0.3276,0.6733,0.00864,0.75066,0.74674,0.81282,0.72742,0.54475,0.99585,0.02414,0.00047035,0.00047035,0.00047035
109,2010.61,0.32167,0.64677,0.00824,0.69876,0.77631,0.8287,0.76501,0.46851,0.92868,0.02077,0.0004654,0.0004654,0.0004654
110,2028.93,0.30842,0.63326,0.00772,0.85077,0.67647,0.82671,0.75889,0.45102,0.91906,0.02001,0.00046045,0.00046045,0.00046045
111,2047.22,0.33184,0.65804,0.00836,0.7321,0.77305,0.80383,0.72033,0.58832,0.96253,0.02638,0.0004555,0.0004555,0.0004555
112,2065.86,0.32298,0.67969,0.00847,0.73457,0.75486,0.78252,0.73772,0.40061,1.08723,0.01763,0.00045055,0.00045055,0.00045055
113,2084.09,0.3082,0.61337,0.00792,0.76243,0.77266,0.82821,0.76728,0.39611,0.80991,0.01739,0.0004456,0.0004456,0.0004456
114,2102.23,0.31866,0.63424,0.00819,0.73473,0.7001,0.77387,0.71509,0.41904,1.03388,0.01836,0.00044065,0.00044065,0.00044065
115,2120.49,0.31941,0.63993,0.00798,0.71494,0.74501,0.80155,0.73393,0.49788,0.86564,0.02226,0.0004357,0.0004357,0.0004357
116,2138.71,0.32561,0.68819,0.00832,0.83627,0.71498,0.81812,0.74679,0.43301,0.78699,0.0191,0.00043075,0.00043075,0.00043075
117,2156.95,0.32077,0.64611,0.00837,0.69831,0.75643,0.78492,0.71069,0.49855,0.95531,0.02222,0.0004258,0.0004258,0.0004258
118,2175.21,0.3142,0.61815,0.00803,0.70292,0.69333,0.73044,0.67339,0.41014,1.39976,0.01799,0.00042085,0.00042085,0.00042085
119,2194.56,0.31462,0.61659,0.00792,0.84519,0.73978,0.83571,0.77406,0.40234,0.76523,0.01753,0.0004159,0.0004159,0.0004159
120,2213.36,0.30951,0.62001,0.00782,0.71558,0.79266,0.81098,0.80724,0.24566,0.76485,0.01053,0.00041095,0.00041095,0.00041095
121,2231.92,0.31524,0.6256,0.00816,0.77105,0.76138,0.80928,0.74021,0.47507,0.80611,0.0211,0.000406,0.000406,0.000406
122,2250.45,0.30354,0.58456,0.00787,0.77548,0.76566,0.83081,0.75503,0.51986,0.85902,0.02325,0.00040105,0.00040105,0.00040105
123,2268.71,0.2934,0.57501,0.00757,0.68069,0.82292,0.80689,0.73772,0.43822,0.92479,0.01936,0.0003961,0.0003961,0.0003961
124,2286.95,0.31537,0.62125,0.00819,0.7614,0.60144,0.72455,0.68052,0.36678,1.23512,0.0162,0.00039115,0.00039115,0.00039115
125,2305.22,0.32019,0.62866,0.00843,0.70182,0.78232,0.78911,0.70971,0.60057,0.90129,0.02699,0.0003862,0.0003862,0.0003862
126,2323.65,0.32257,0.60207,0.00847,0.67521,0.80247,0.79363,0.75782,0.33603,0.99619,0.01475,0.00038125,0.00038125,0.00038125
127,2341.95,0.2886,0.58325,0.00741,0.80181,0.77532,0.8397,0.79685,0.35961,0.7572,0.0157,0.0003763,0.0003763,0.0003763
128,2360.27,0.29514,0.5564,0.00743,0.75495,0.79371,0.82787,0.76855,0.40943,0.79015,0.01792,0.00037135,0.00037135,0.00037135
129,2380.26,0.29905,0.59348,0.00773,0.79471,0.75362,0.8355,0.77351,0.416,0.81039,0.01835,0.0003664,0.0003664,0.0003664
130,2398.93,0.2977,0.54176,0.00771,0.78732,0.78442,0.82569,0.74793,0.48542,0.86569,0.02155,0.00036145,0.00036145,0.00036145
131,2417.53,0.29256,0.60175,0.00732,0.82683,0.7838,0.84289,0.78946,0.35693,0.73884,0.01562,0.0003565,0.0003565,0.0003565
132,2436,0.30472,0.59758,0.0077,0.81274,0.78625,0.83889,0.762,0.45585,0.72,0.02015,0.00035155,0.00035155,0.00035155
133,2454.26,0.28551,0.5736,0.0073,0.85421,0.74949,0.82548,0.76663,0.42077,0.8394,0.01861,0.0003466,0.0003466,0.0003466
134,2472.46,0.30638,0.62579,0.00789,0.81921,0.71912,0.77317,0.69601,0.52044,1.13043,0.02309,0.00034165,0.00034165,0.00034165
135,2490.61,0.2836,0.56871,0.00715,0.7711,0.74372,0.81416,0.73275,0.62256,1.06959,0.02818,0.0003367,0.0003367,0.0003367
136,2508.73,0.28935,0.55819,0.00744,0.81877,0.78295,0.84032,0.78639,0.37513,0.77946,0.01641,0.00033175,0.00033175,0.00033175
137,2526.95,0.27436,0.52786,0.00685,0.79733,0.83093,0.84246,0.81614,0.33455,0.79148,0.0146,0.0003268,0.0003268,0.0003268
138,2545.6,0.27371,0.55334,0.00705,0.76733,0.76023,0.78608,0.71458,0.50524,1.07894,0.02254,0.00032185,0.00032185,0.00032185
139,2563.88,0.29122,0.53176,0.00746,0.84085,0.715,0.82808,0.76096,0.45937,0.8372,0.02037,0.0003169,0.0003169,0.0003169
140,2582.13,0.27164,0.54445,0.00683,0.70013,0.79348,0.82385,0.75811,0.40833,0.94859,0.01794,0.00031195,0.00031195,0.00031195
141,2600.53,0.2787,0.53397,0.00724,0.8322,0.73638,0.80845,0.77526,0.34318,0.82857,0.01499,0.000307,0.000307,0.000307
142,2619.14,0.26768,0.51884,0.00676,0.80279,0.78032,0.83843,0.77732,0.40481,0.914,0.01783,0.00030205,0.00030205,0.00030205
143,2637.4,0.28103,0.5355,0.00725,0.83005,0.76073,0.84169,0.76558,0.43686,0.80496,0.01922,0.0002971,0.0002971,0.0002971
144,2655.59,0.27547,0.52412,0.00687,0.79135,0.81697,0.83397,0.76122,0.457,0.82865,0.02029,0.00029215,0.00029215,0.00029215
145,2673.89,0.26094,0.51602,0.00659,0.78394,0.82125,0.8561,0.78067,0.448,0.78698,0.01982,0.0002872,0.0002872,0.0002872
146,2692.11,0.28694,0.52698,0.00719,0.77148,0.76076,0.80358,0.74391,0.41136,1.10757,0.01814,0.00028225,0.00028225,0.00028225
147,2710.33,0.2619,0.50845,0.00667,0.78825,0.75426,0.81129,0.75345,0.39672,0.92475,0.01743,0.0002773,0.0002773,0.0002773
148,2728.56,0.2641,0.48185,0.00672,0.77985,0.79033,0.81638,0.78555,0.34986,0.87653,0.01526,0.00027235,0.00027235,0.00027235
149,2746.85,0.2718,0.50991,0.00695,0.78967,0.78685,0.8377,0.78288,0.39587,0.79569,0.01739,0.0002674,0.0002674,0.0002674
150,2765.07,0.26132,0.52572,0.00661,0.82106,0.84173,0.86026,0.80992,0.3808,0.70041,0.01669,0.00026245,0.00026245,0.00026245
151,2783.34,0.25857,0.50728,0.00653,0.81987,0.75282,0.82743,0.80355,0.3326,0.84704,0.01453,0.0002575,0.0002575,0.0002575
152,2803.33,0.27637,0.52268,0.00699,0.77232,0.80677,0.82318,0.7697,0.38077,0.82872,0.01666,0.00025255,0.00025255,0.00025255
153,2821.6,0.26508,0.52667,0.00675,0.7726,0.78492,0.81073,0.80997,0.26517,0.85138,0.01145,0.0002476,0.0002476,0.0002476
154,2839.9,0.25903,0.4768,0.00661,0.82376,0.72887,0.82205,0.77245,0.37079,0.87812,0.01612,0.00024265,0.00024265,0.00024265
155,2858.15,0.24671,0.45694,0.0061,0.762,0.78243,0.82582,0.78795,0.35724,0.81702,0.01553,0.0002377,0.0002377,0.0002377
156,2876.43,0.24619,0.47934,0.00629,0.79571,0.80287,0.82744,0.76711,0.37866,0.7734,0.01653,0.00023275,0.00023275,0.00023275
157,2894.69,0.25864,0.50478,0.00653,0.74003,0.82521,0.84541,0.82452,0.31285,0.7592,0.01348,0.0002278,0.0002278,0.0002278
158,2913.18,0.24653,0.46105,0.00621,0.81421,0.80883,0.84029,0.7703,0.39696,0.7822,0.0174,0.00022285,0.00022285,0.00022285
159,2931.39,0.26191,0.48037,0.00677,0.8137,0.77284,0.84168,0.79887,0.34763,0.85614,0.01513,0.0002179,0.0002179,0.0002179
160,2949.55,0.26402,0.48972,0.00667,0.8167,0.78324,0.84417,0.77717,0.38971,0.78024,0.01701,0.00021295,0.00021295,0.00021295
161,2967.91,0.24873,0.50592,0.00634,0.80489,0.79597,0.84355,0.79165,0.36615,0.82425,0.016,0.000208,0.000208,0.000208
162,2987.85,0.25251,0.49095,0.00624,0.79188,0.75539,0.82259,0.78317,0.35221,0.8792,0.01531,0.00020305,0.00020305,0.00020305
163,3006.09,0.23662,0.45784,0.00603,0.82493,0.79483,0.83837,0.82231,0.31474,0.76237,0.01362,0.0001981,0.0001981,0.0001981
164,3024.5,0.25486,0.48131,0.00621,0.85373,0.80085,0.86344,0.85761,0.30211,0.74187,0.01305,0.00019315,0.00019315,0.00019315
165,3043.03,0.23438,0.4693,0.00592,0.76757,0.83243,0.86281,0.80871,0.37344,0.78304,0.0163,0.0001882,0.0001882,0.0001882
166,3061.21,0.26105,0.488,0.00658,0.81334,0.84644,0.85069,0.81298,0.34567,0.73149,0.01503,0.00018325,0.00018325,0.00018325
167,3079.4,0.2493,0.49318,0.0065,0.81218,0.82423,0.83949,0.7866,0.37101,0.80108,0.01616,0.0001783,0.0001783,0.0001783
168,3097.58,0.23399,0.43667,0.00583,0.79728,0.78015,0.83322,0.77755,0.37305,0.834,0.01633,0.00017335,0.00017335,0.00017335
169,3115.86,0.23746,0.43349,0.00592,0.7991,0.82457,0.84402,0.83891,0.30098,0.73809,0.01301,0.0001684,0.0001684,0.0001684
170,3134.11,0.25227,0.4748,0.00642,0.8254,0.84269,0.85616,0.81779,0.35036,0.73353,0.01522,0.00016345,0.00016345,0.00016345
171,3152.32,0.24825,0.44812,0.00623,0.80201,0.82182,0.8517,0.79716,0.36887,0.79264,0.01612,0.0001585,0.0001585,0.0001585
172,3170.73,0.22532,0.47715,0.00561,0.83372,0.84764,0.85668,0.84114,0.31814,0.68649,0.01381,0.00015355,0.00015355,0.00015355
173,3188.98,0.24763,0.50459,0.00625,0.80924,0.84087,0.85814,0.82857,0.33861,0.71184,0.01471,0.0001486,0.0001486,0.0001486
174,3207.23,0.22672,0.43554,0.0056,0.77465,0.81101,0.85204,0.83945,0.3233,0.81034,0.01403,0.00014365,0.00014365,0.00014365
175,3225.46,0.2356,0.46477,0.00586,0.83542,0.79362,0.85823,0.83258,0.3303,0.77359,0.0143,0.0001387,0.0001387,0.0001387
176,3243.7,0.22882,0.44092,0.00565,0.77725,0.84562,0.85749,0.7844,0.40247,0.77965,0.01757,0.00013375,0.00013375,0.00013375
177,3261.89,0.23483,0.42538,0.00585,0.83371,0.81124,0.86468,0.78751,0.42058,0.7699,0.01845,0.0001288,0.0001288,0.0001288
178,3280.17,0.23284,0.47734,0.00587,0.80922,0.7777,0.84448,0.7733,0.39785,0.8376,0.01737,0.00012385,0.00012385,0.00012385
179,3298.47,0.23605,0.4463,0.00587,0.77495,0.76913,0.83387,0.79515,0.35051,0.80534,0.0152,0.0001189,0.0001189,0.0001189
180,3316.69,0.23756,0.43381,0.00589,0.85393,0.75625,0.84252,0.78912,0.37962,0.76681,0.01654,0.00011395,0.00011395,0.00011395
181,3334.82,0.22192,0.41794,0.00559,0.78831,0.81533,0.83056,0.80682,0.33996,0.81931,0.01472,0.000109,0.000109,0.000109
182,3353.2,0.22195,0.42742,0.00557,0.75169,0.81357,0.8204,0.79701,0.33124,0.8682,0.01432,0.00010405,0.00010405,0.00010405
183,3371.36,0.22319,0.48041,0.00564,0.7811,0.83505,0.84553,0.82566,0.32874,0.81821,0.01425,9.91e-05,9.91e-05,9.91e-05
184,3390.6,0.22496,0.40126,0.00554,0.82661,0.79023,0.84781,0.82087,0.33859,0.81089,0.0147,9.415e-05,9.415e-05,9.415e-05
