epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
20,371.746,0.58735,1.11396,0.01606,0.51874,0.68355,0.57403,0.46443,0.71325,1.2377,0.03232,0.0008746,0.0008746,0.0008746
21,390.074,0.57749,1.15458,0.01578,0.64051,0.69056,0.68653,0.59901,0.55177,1.16608,0.02392,0.000868,0.000868,0.000868
22,408.704,0.55847,1.10472,0.01532,0.58169,0.72949,0.69799,0.59556,0.67604,0.95975,0.03066,0.0008614,0.0008614,0.0008614
23,427.047,0.54974,1.11626,0.01511,0.61703,0.74973,0.70999,0.62743,0.57134,0.99047,0.02565,0.0008548,0.0008548,0.0008548
24,445.693,0.55764,1.10445,0.01519,0.59348,0.69775,0.72114,0.6317,0.60174,1.01315,0.02678,0.0008482,0.0008482,0.0008482
25,464.281,0.52438,1.04915,0.0144,0.65259,0.58593,0.59228,0.55874,0.38593,1.53853,0.01667,0.0008416,0.0008416,0.0008416
26,482.587,0.52713,1.0719,0.01439,0.63496,0.67926,0.76725,0.68576,0.49705,0.87898,0.02168,0.000835,0.000835,0.000835
27,501.17,0.55148,1.04279,0.01502,0.72764,0.63791,0.74313,0.654,0.57829,0.94408,0.02603,0.0008284,0.0008284,0.0008284
28,519.545,0.5232,1.02151,0.01458,0.75967,0.65207,0.74664,0.66213,0.50697,0.91186,0.02248,0.0008218,0.0008218,0.0008218
29,537.813,0.52421,1.0271,0.01414,0.54826,0.76866,0.71219,0.62878,0.58605,0.95462,0.02625,0.0008152,0.0008152,0.0008152
30,556.173,0.49848,0.99279,0.01322,0.61624,0.76299,0.77222,0.69959,0.46332,0.94379,0.02038,0.0008086,0.0008086,0.0008086
31,575.107,0.50053,1.00458,0.01356,0.65766,0.67105,0.71113,0.65313,0.40323,0.9944,0.01767,0.000802,0.000802,0.000802
32,593.705,0.49401,0.9384,0.01334,0.63578,0.71766,0.75761,0.72046,0.3173,0.84487,0.0136,0.0007954,0.0007954,0.0007954
33,613.008,0.48606,0.96055,0.01307,0.45044,0.74935,0.69775,0.62223,0.58003,1.1261,0.02592,0.0007888,0.0007888,0.0007888
34,631.607,0.50568,0.99278,0.01384,0.70896,0.76298,0.78098,0.70528,0.50663,0.76622,0.02243,0.0007822,0.0007822,0.0007822
35,649.931,0.47278,0.97018,0.01269,0.69688,0.66013,0.75387,0.59074,0.94185,0.90824,0.04435,0.0007756,0.0007756,0.0007756
36,668.274,0.45904,0.95945,0.01229,0.60554,0.72559,0.72166,0.69521,0.30631,0.93588,0.0132,0.000769,0.000769,0.000769
37,686.538,0.47652,0.92539,0.01264,0.58917,0.77593,0.72659,0.66108,0.47171,0.96098,0.02085,0.0007624,0.0007624,0.0007624
38,704.782,0.44952,0.91096,0.01181,0.72811,0.7095,0.75245,0.72399,0.28711,0.92783,0.01215,0.0007558,0.0007558,0.0007558
39,724.549,0.46558,0.93156,0.01257,0.69648,0.74622,0.7505,0.68793,0.44139,0.90817,0.01931,0.0007492,0.0007492,0.0007492
40,742.874,0.44055,0.93142,0.01176,0.55706,0.74083,0.7369,0.66999,0.47782,1.0389,0.02114,0.0007426,0.0007426,0.0007426
41,761.151,0.47179,0.93783,0.01249,0.80909,0.58509,0.68205,0.61448,0.55329,1.14317,0.02472,0.000736,0.000736,0.000736
42,779.756,0.48121,0.96511,0.01283,0.66341,0.67993,0.68887,0.61388,0.55532,1.18313,0.02461,0.0007294,0.0007294,0.0007294
43,798.06,0.47951,0.93864,0.01288,0.75074,0.6078,0.66704,0.56714,0.71102,1.09427,0.03217,0.0007228,0.0007228,0.0007228
44,816.353,0.48102,0.96586,0.01316,0.65326,0.74776,0.78762,0.70882,0.5756,0.82866,0.02598,0.0007162,0.0007162,0.0007162
45,834.664,0.4539,0.94111,0.01238,0.66884,0.70599,0.72175,0.668,0.35296,0.87823,0.01499,0.0007096,0.0007096,0.0007096
46,853.019,0.46752,0.92288,0.01251,0.72441,0.73045,0.76547,0.71968,0.35964,0.90262,0.01574,0.000703,0.000703,0.000703
47,871.357,0.4582,0.91896,0.01242,0.67836,0.75514,0.76374,0.691,0.49859,0.8319,0.02207,0.0006964,0.0006964,0.0006964
48,889.66,0.438,0.87125,0.01169,0.74553,0.74339,0.78869,0.70486,0.56386,0.82532,0.02525,0.0006898,0.0006898,0.0006898
49,907.921,0.43428,0.86576,0.01154,0.67556,0.76281,0.78944,0.71942,0.44938,0.73463,0.01972,0.0006832,0.0006832,0.0006832
50,926.117,0.45476,0.89027,0.01195,0.59468,0.8083,0.77937,0.67249,0.63288,0.84465,0.02863,0.0006766,0.0006766,0.0006766
51,944.406,0.42731,0.83405,0.01138,0.81874,0.72379,0.80452,0.73782,0.43093,0.74769,0.01884,0.00067,0.00067,0.00067
52,963.373,0.41957,0.82414,0.01096,0.70854,0.73602,0.76732,0.71927,0.41792,0.83125,0.01845,0.0006634,0.0006634,0.0006634
53,981.652,0.4313,0.84844,0.01154,0.88464,0.66526,0.77929,0.70386,0.49259,0.81737,0.02179,0.0006568,0.0006568,0.0006568
54,999.953,0.41243,0.83796,0.01137,0.75624,0.66869,0.79006,0.7313,0.41721,0.87635,0.01834,0.0006502,0.0006502,0.0006502
55,1018.33,0.43597,0.87635,0.01168,0.65581,0.59491,0.61564,0.59284,0.32712,1.40065,0.01427,0.0006436,0.0006436,0.0006436
56,1036.66,0.39577,0.86368,0.0107,0.76128,0.75006,0.81566,0.74967,0.4349,0.77827,0.01914,0.000637,0.000637,0.000637
57,1055.28,0.40631,0.83937,0.01069,0.7857,0.69785,0.8094,0.72898,0.51057,0.76039,0.02264,0.0006304,0.0006304,0.0006304
58,1073.55,0.41327,0.8598,0.01105,0.75423,0.7108,0.75048,0.70014,0.38911,0.93302,0.01713,0.0006238,0.0006238,0.0006238
59,1091.79,0.41195,0.84163,0.01063,0.72762,0.79176,0.82544,0.73118,0.55128,0.63355,0.02446,0.0006172,0.0006172,0.0006172
60,1110.04,0.40446,0.82949,0.0107,0.70585,0.70034,0.7699,0.68919,0.54766,0.91483,0.02432,0.0006106,0.0006106,0.0006106
61,1128.32,0.39123,0.81363,0.01012,0.75654,0.71818,0.8027,0.73718,0.45489,0.78131,0.02012,0.000604,0.000604,0.000604
62,1146.9,0.40252,0.8404,0.01049,0.63022,0.71857,0.74594,0.67096,0.53622,0.98708,0.02404,0.0005974,0.0005974,0.0005974
63,1165.16,0.39391,0.80861,0.01046,0.70439,0.79162,0.77804,0.70073,0.50784,0.90912,0.02255,0.0005908,0.0005908,0.0005908
64,1185.19,0.40278,0.79955,0.01077,0.71179,0.8219,0.82539,0.75685,0.44043,0.73081,0.01935,0.0005842,0.0005842,0.0005842
65,1203.85,0.41699,0.79773,0.01103,0.70329,0.74355,0.75106,0.66096,0.60674,0.92152,0.02705,0.0005776,0.0005776,0.0005776
66,1222.42,0.39734,0.83416,0.01048,0.85162,0.64036,0.76309,0.67694,0.57819,0.95754,0.02588,0.000571,0.000571,0.000571
67,1240.66,0.3649,0.7688,0.00941,0.63379,0.81168,0.78774,0.73878,0.35851,0.76411,0.01546,0.0005644,0.0005644,0.0005644
68,1258.85,0.38522,0.75298,0.00999,0.64545,0.84955,0.83325,0.7523,0.49014,0.73424,0.02171,0.0005578,0.0005578,0.0005578
69,1277.05,0.37535,0.77163,0.00976,0.7549,0.7069,0.78602,0.70872,0.50782,0.84656,0.02239,0.0005512,0.0005512,0.0005512
70,1295.28,0.40972,0.80391,0.01082,0.72273,0.76016,0.77647,0.68716,0.6391,0.81338,0.02874,0.0005446,0.0005446,0.0005446
71,1313.6,0.37828,0.7485,0.00991,0.71791,0.74914,0.81413,0.72609,0.61746,0.76382,0.02768,0.000538,0.000538,0.000538
72,1333.16,0.38789,0.749,0.01043,0.80157,0.6771,0.77955,0.69825,0.52411,1.01106,0.02314,0.0005314,0.0005314,0.0005314
73,1351.38,0.36556,0.74974,0.00958,0.83051,0.68926,0.81512,0.73974,0.45012,0.75523,0.0197,0.0005248,0.0005248,0.0005248
74,1369.59,0.37775,0.72941,0.01022,0.75893,0.79355,0.84522,0.75806,0.53151,0.66853,0.02343,0.0005182,0.0005182,0.0005182
75,1388.1,0.3879,0.69941,0.01057,0.73465,0.77414,0.79931,0.72513,0.44981,0.83967,0.01955,0.0005116,0.0005116,0.0005116
76,1406.33,0.37065,0.75627,0.00995,0.71614,0.78811,0.83073,0.73602,0.61991,0.79199,0.0279,0.000505,0.000505,0.000505
77,1424.57,0.37164,0.73878,0.0098,0.65877,0.79525,0.80576,0.72546,0.57576,0.81819,0.02577,0.0004984,0.0004984,0.0004984
78,1442.86,0.34465,0.71117,0.00888,0.72123,0.81201,0.8232,0.74047,0.56601,0.73427,0.02525,0.0004918,0.0004918,0.0004918
79,1461.16,0.33863,0.66999,0.0089,0.77645,0.67146,0.77288,0.70857,0.45328,1.06401,0.01995,0.0004852,0.0004852,0.0004852
80,1479.44,0.36106,0.7316,0.00964,0.7296,0.80439,0.80835,0.72943,0.4449,0.76327,0.01948,0.0004786,0.0004786,0.0004786
81,1497.7,0.35716,0.76251,0.00928,0.71908,0.83318,0.83665,0.75914,0.47295,0.74861,0.02086,0.000472,0.000472,0.000472
82,1516.52,0.35163,0.72521,0.00919,0.83008,0.76273,0.82656,0.75599,0.44192,0.7723,0.01953,0.0004654,0.0004654,0.0004654
83,1534.79,0.34021,0.68565,0.00893,0.65735,0.77652,0.76999,0.64398,0.77583,1.02707,0.03562,0.0004588,0.0004588,0.0004588
84,1553.11,0.34148,0.74212,0.00892,0.75832,0.66615,0.75953,0.64879,0.71769,0.9969,0.0325,0.0004522,0.0004522,0.0004522
85,1571.32,0.33522,0.69175,0.00881,0.72782,0.75778,0.79848,0.71649,0.60156,0.89192,0.0269,0.0004456,0.0004456,0.0004456
86,1589.54,0.33929,0.67283,0.00884,0.6895,0.62471,0.6632,0.59701,0.4742,1.43111,0.02082,0.000439,0.000439,0.000439
87,1607.83,0.34313,0.7178,0.00885,0.7876,0.71265,0.78507,0.70966,0.48366,0.89527,0.02133,0.0004324,0.0004324,0.0004324
88,1626.07,0.3344,0.6904,0.00853,0.76931,0.73357,0.76025,0.68874,0.43294,0.89619,0.01904,0.0004258,0.0004258,0.0004258
89,1644.3,0.3417,0.67061,0.00905,0.7508,0.79597,0.81604,0.73993,0.47461,0.88595,0.02108,0.0004192,0.0004192,0.0004192
90,1662.5,0.34015,0.67505,0.00869,0.76478,0.81624,0.83293,0.74875,0.53002,0.71104,0.02354,0.0004126,0.0004126,0.0004126
91,1680.64,0.3201,0.68106,0.00813,0.6897,0.75525,0.79412,0.71576,0.57933,0.96669,0.02592,0.000406,0.000406,0.000406
92,1699.03,0.30367,0.61571,0.00787,0.79156,0.77229,0.83288,0.76033,0.41763,0.7408,0.01824,0.0003994,0.0003994,0.0003994
93,1717.55,0.32011,0.68679,0.00829,0.82198,0.72419,0.77432,0.69718,0.58787,1.06191,0.02623,0.0003928,0.0003928,0.0003928
94,1735.81,0.32201,0.65313,0.00821,0.76904,0.75912,0.8309,0.75675,0.48684,0.84877,0.02159,0.0003862,0.0003862,0.0003862
95,1754.04,0.32265,0.68875,0.00836,0.74102,0.84089,0.85268,0.76486,0.54697,0.72309,0.02416,0.0003796,0.0003796,0.0003796
96,1772.66,0.31531,0.63622,0.00815,0.73684,0.78378,0.78563,0.708,0.47907,1.02406,0.02093,0.000373,0.000373,0.000373
97,1793.13,0.33959,0.66552,0.00867,0.68839,0.766,0.79442,0.71839,0.47976,1.00699,0.021,0.0003664,0.0003664,0.0003664
98,1811.52,0.30625,0.6031,0.00773,0.76698,0.81372,0.8207,0.74863,0.42431,0.71775,0.01854,0.0003598,0.0003598,0.0003598
99,1830.21,0.30627,0.61402,0.00796,0.78371,0.73372,0.77902,0.70408,0.54714,1.03976,0.02427,0.0003532,0.0003532,0.0003532
100,1848.39,0.30271,0.57842,0.00766,0.76543,0.82937,0.84617,0.76227,0.50689,0.85327,0.02231,0.0003466,0.0003466,0.0003466
101,1866.59,0.31055,0.59176,0.00803,0.75927,0.75466,0.81678,0.73638,0.49603,0.99005,0.02177,0.00034,0.00034,0.00034
102,1885.06,0.29894,0.60028,0.00777,0.6668,0.77278,0.8018,0.72169,0.52863,0.95174,0.02335,0.0003334,0.0003334,0.0003334
103,1903.27,0.30936,0.5811,0.00797,0.79351,0.77485,0.81137,0.73649,0.43817,0.89746,0.01923,0.0003268,0.0003268,0.0003268
104,1922.62,0.31117,0.62993,0.00796,0.78411,0.80359,0.84745,0.77423,0.44867,0.70904,0.01976,0.0003202,0.0003202,0.0003202
105,1941.18,0.29787,0.56233,0.00763,0.74153,0.81336,0.83142,0.74764,0.59771,0.89416,0.0266,0.0003136,0.0003136,0.0003136
106,1959.47,0.2883,0.62586,0.00732,0.81162,0.77151,0.82658,0.75573,0.41356,0.82584,0.01805,0.000307,0.000307,0.000307
107,1977.75,0.28696,0.59377,0.0074,0.73433,0.80787,0.82908,0.748,0.50649,0.85919,0.02232,0.0003004,0.0003004,0.0003004
108,1996.08,0.29723,0.59164,0.0077,0.77575,0.83417,0.85235,0.78574,0.39569,0.71574,0.01718,0.0002938,0.0002938,0.0002938
109,2014.67,0.28736,0.56578,0.0073,0.72576,0.82903,0.83089,0.78557,0.36139,0.88183,0.01562,0.0002872,0.0002872,0.0002872
110,2032.96,0.2786,0.5737,0.00702,0.85826,0.76525,0.83984,0.76224,0.45545,0.77942,0.02009,0.0002806,0.0002806,0.0002806
111,2051.25,0.29291,0.57704,0.00746,0.82568,0.79627,0.86234,0.77648,0.49316,0.71121,0.02166,0.000274,0.000274,0.000274
112,2069.81,0.28142,0.58373,0.00724,0.77823,0.80555,0.8124,0.7232,0.64155,0.95177,0.02876,0.0002674,0.0002674,0.0002674
113,2088.01,0.28067,0.53081,0.00711,0.84067,0.78447,0.83605,0.7519,0.5776,0.83217,0.02568,0.0002608,0.0002608,0.0002608
114,2106.28,0.27173,0.55399,0.00692,0.72631,0.77123,0.81397,0.74224,0.43695,1.12137,0.01914,0.0002542,0.0002542,0.0002542
115,2124.5,0.27385,0.54964,0.00675,0.82242,0.77937,0.84782,0.76296,0.55004,0.77952,0.02449,0.0002476,0.0002476,0.0002476
116,2142.78,0.28715,0.60774,0.00736,0.75318,0.79959,0.82503,0.74139,0.53459,0.83822,0.02361,0.000241,0.000241,0.000241
117,2161.13,0.28869,0.5546,0.00746,0.77929,0.79563,0.81848,0.73684,0.55308,0.81557,0.02449,0.0002344,0.0002344,0.0002344
118,2179.39,0.27906,0.52184,0.00705,0.78513,0.78489,0.83182,0.7499,0.4835,0.83474,0.0212,0.0002278,0.0002278,0.0002278
119,2197.57,0.27318,0.52386,0.0068,0.80641,0.76556,0.83677,0.75323,0.54023,0.80206,0.02386,0.0002212,0.0002212,0.0002212
120,2215.75,0.26124,0.51187,0.00651,0.78943,0.78153,0.83753,0.75387,0.54915,0.78693,0.02426,0.0002146,0.0002146,0.0002146
121,2233.94,0.25492,0.51599,0.00648,0.80581,0.81853,0.84896,0.76391,0.61913,0.76937,0.02758,0.000208,0.000208,0.000208
122,2252.47,0.2629,0.50021,0.00669,0.79454,0.78882,0.83072,0.7465,0.58067,0.89366,0.02576,0.0002014,0.0002014,0.0002014
123,2270.77,0.25201,0.51928,0.00647,0.82367,0.80674,0.83191,0.75836,0.41332,0.79605,0.01795,0.0001948,0.0001948,0.0001948
124,2288.99,0.26948,0.54251,0.00679,0.805,0.82796,0.83721,0.79055,0.35612,0.77438,0.01537,0.0001882,0.0001882,0.0001882
125,2307.56,0.26928,0.54073,0.00701,0.81781,0.75582,0.8343,0.7499,0.49799,0.8765,0.02186,0.0001816,0.0001816,0.0001816
126,2325.79,0.25679,0.49307,0.00645,0.81145,0.81824,0.84309,0.7573,0.47136,0.76123,0.02064,0.000175,0.000175,0.000175
127,2344.11,0.24901,0.49712,0.00626,0.79895,0.8278,0.83862,0.75901,0.41505,0.77923,0.01807,0.0001684,0.0001684,0.0001684
128,2362.46,0.25433,0.48134,0.00628,0.75828,0.83,0.83363,0.74916,0.5883,0.8216,0.02621,0.0001618,0.0001618,0.0001618
129,2381.3,0.26375,0.50856,0.00675,0.80802,0.79705,0.83446,0.75044,0.56799,0.85515,0.02522,0.0001552,0.0001552,0.0001552
130,2399.99,0.24703,0.46992,0.00626,0.77751,0.8438,0.85824,0.77244,0.52262,0.76067,0.02301,0.0001486,0.0001486,0.0001486
131,2418.66,0.24426,0.5241,0.00599,0.85277,0.79842,0.86264,0.77407,0.50867,0.72589,0.0224,0.000142,0.000142,0.000142
132,2437.18,0.25493,0.52577,0.00629,0.84383,0.79889,0.8506,0.76538,0.47926,0.74351,0.0211,0.0001354,0.0001354,0.0001354
133,2455.38,0.2477,0.48849,0.00622,0.79266,0.82656,0.83321,0.75105,0.47913,0.78328,0.02109,0.0001288,0.0001288,0.0001288
134,2474.97,0.27001,0.52229,0.00689,0.81614,0.77378,0.82127,0.74087,0.44012,0.8044,0.01926,0.0001222,0.0001222,0.0001222
135,2493.39,0.23705,0.4806,0.00596,0.81058,0.79445,0.82479,0.7443,0.4672,0.86216,0.02051,0.0001156,0.0001156,0.0001156
136,2511.65,0.24634,0.48408,0.00623,0.80792,0.81745,0.84577,0.76127,0.46743,0.79289,0.02049,0.000109,0.000109,0.000109
137,2530.81,0.23307,0.45155,0.00575,0.83411,0.8238,0.84628,0.76498,0.42475,0.74612,0.01853,0.0001024,0.0001024,0.0001024
138,2549.05,0.23684,0.47037,0.00599,0.80315,0.82906,0.83815,0.75542,0.46082,0.79541,0.02021,9.58e-05,9.58e-05,9.58e-05
139,2567.33,0.23611,0.45999,0.00594,0.83609,0.79148,0.84296,0.76324,0.43346,0.79236,0.01889,8.92e-05,8.92e-05,8.92e-05
140,2585.58,0.23562,0.45957,0.00598,0.81018,0.80323,0.82601,0.74372,0.51055,0.84836,0.02247,8.26e-05,8.26e-05,8.26e-05
141,2604.87,0.2248,0.32923,0.00991,0.77028,0.80469,0.81619,0.73128,0.56056,1.02496,0.02489,7.6e-05,7.6e-05,7.6e-05
142,2623.48,0.17642,0.1859,0.00779,0.77864,0.78814,0.82377,0.74162,0.54566,1.00023,0.02421,6.94e-05,6.94e-05,6.94e-05
143,2641.69,0.14843,0.14007,0.00641,0.75893,0.80414,0.81978,0.73766,0.52005,0.98192,0.02293,6.28e-05,6.28e-05,6.28e-05
144,2659.96,0.13399,0.12713,0.00584,0.79105,0.79218,0.81629,0.73492,0.47883,0.96187,0.02101,5.62e-05,5.62e-05,5.62e-05
145,2678.19,0.13604,0.1085,0.00594,0.72904,0.84985,0.82202,0.74274,0.46015,0.92551,0.02015,4.96e-05,4.96e-05,4.96e-05
146,2696.44,0.13372,0.12233,0.00592,0.75538,0.78621,0.81713,0.74072,0.4447,0.96817,0.01944,4.3e-05,4.3e-05,4.3e-05
147,2714.71,0.11723,0.1489,0.00509,0.75044,0.7975,0.81728,0.73901,0.46203,0.99133,0.02023,3.64e-05,3.64e-05,3.64e-05
148,2732.94,0.11861,0.10326,0.00516,0.75078,0.77119,0.80404,0.73273,0.40669,0.96768,0.01767,2.98e-05,2.98e-05,2.98e-05
149,2751.2,0.12197,0.09211,0.00533,0.77154,0.78628,0.81031,0.7316,0.45999,0.96196,0.02013,2.32e-05,2.32e-05,2.32e-05
150,2769.39,0.11559,0.1014,0.00505,0.75958,0.77043,0.80449,0.73338,0.40863,0.97763,0.01776,1.66e-05,1.66e-05,1.66e-05
