epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
27,488.693,0.48898,1.02961,0.01452,0.66661,0.65406,0.67116,0.64456,0.30216,1.01024,0.01446,0.00089704,0.00089704,0.00089704
28,506.786,0.45954,1.07242,0.01328,0.5147,0.59741,0.57129,0.52986,0.42097,1.56974,0.02011,0.00089308,0.00089308,0.00089308
29,524.894,0.46865,1.0427,0.01366,0.56473,0.6032,0.63596,0.56953,0.54702,1.19457,0.02669,0.00088912,0.00088912,0.00088912
30,542.986,0.44239,1.07442,0.01301,0.51547,0.62745,0.60417,0.53493,0.55697,1.16586,0.02696,0.00088516,0.00088516,0.00088516
31,561.085,0.44322,1.02919,0.01288,0.63286,0.80181,0.76794,0.72132,0.39141,0.85034,0.01877,0.0008812,0.0008812,0.0008812
32,579.691,0.47375,1.09231,0.01406,0.67627,0.63513,0.69998,0.60681,0.5796,1.24246,0.02825,0.00087724,0.00087724,0.00087724
33,597.811,0.42933,1.00312,0.01244,0.57691,0.68827,0.69278,0.61188,0.57154,1.00225,0.02744,0.00087328,0.00087328,0.00087328
34,616.188,0.45205,1.06355,0.01361,0.59984,0.73651,0.72788,0.6622,0.42972,0.90904,0.02049,0.00086932,0.00086932,0.00086932
35,634.701,0.45431,1.04009,0.01338,0.46551,0.50894,0.4464,0.38766,0.64549,1.70666,0.03139,0.00086536,0.00086536,0.00086536
36,652.841,0.43713,1.03114,0.01259,0.62602,0.74574,0.71485,0.67906,0.36939,0.84687,0.01781,0.0008614,0.0008614,0.0008614
37,670.932,0.43666,1.0148,0.01261,0.80309,0.5835,0.73625,0.68462,0.41076,1.0082,0.01977,0.00085744,0.00085744,0.00085744
38,688.974,0.42473,0.94045,0.01231,0.62606,0.79395,0.75469,0.67664,0.5234,0.86885,0.02515,0.00085348,0.00085348,0.00085348
39,707.085,0.43032,0.95847,0.01248,0.59737,0.70914,0.69202,0.64551,0.37227,0.98906,0.01764,0.00084952,0.00084952,0.00084952
40,725.164,0.40888,0.99888,0.01171,0.67054,0.75981,0.77458,0.73013,0.35751,0.79483,0.01693,0.00084556,0.00084556,0.00084556
41,743.519,0.42192,0.97578,0.01226,0.57159,0.6199,0.71438,0.6666,0.37159,1.17224,0.01779,0.0008416,0.0008416,0.0008416
42,761.882,0.41671,0.96297,0.01204,0.62095,0.49545,0.53249,0.49034,0.41529,1.48273,0.02003,0.00083764,0.00083764,0.00083764
43,780.021,0.38659,0.92881,0.01108,0.64778,0.52443,0.62552,0.59468,0.32623,1.25794,0.01557,0.00083368,0.00083368,0.00083368
44,798.139,0.39039,0.92153,0.01154,0.59479,0.77145,0.70106,0.65072,0.39162,1.10224,0.01862,0.00082972,0.00082972,0.00082972
45,816.295,0.42622,0.9658,0.01269,0.6868,0.56045,0.67991,0.61994,0.43918,1.21758,0.02132,0.00082576,0.00082576,0.00082576
46,834.395,0.4054,0.9822,0.01207,0.5885,0.79709,0.75035,0.71584,0.32138,0.8211,0.01518,0.0008218,0.0008218,0.0008218
47,852.516,0.419,0.93946,0.01218,0.71318,0.60261,0.71237,0.67534,0.34506,0.96717,0.01642,0.00081784,0.00081784,0.00081784
48,870.653,0.38605,0.89312,0.01138,0.66433,0.77937,0.74663,0.69852,0.39979,0.79714,0.01932,0.00081388,0.00081388,0.00081388
49,888.743,0.37897,0.85198,0.01106,0.66291,0.64201,0.70878,0.69711,0.22997,1.18199,0.01088,0.00080992,0.00080992,0.00080992
50,906.868,0.41754,0.93592,0.01236,0.60177,0.4995,0.64664,0.58087,0.54882,1.16555,0.02691,0.00080596,0.00080596,0.00080596
51,925.027,0.38637,0.93766,0.01126,0.5878,0.64962,0.67866,0.67075,0.23733,1.11607,0.01118,0.000802,0.000802,0.000802
52,943.341,0.35811,0.87319,0.01027,0.70481,0.78098,0.80893,0.78424,0.33202,0.70553,0.01574,0.00079804,0.00079804,0.00079804
53,961.731,0.38747,0.9232,0.01143,0.61687,0.8066,0.77285,0.74413,0.24744,0.8904,0.01146,0.00079408,0.00079408,0.00079408
54,979.851,0.39182,0.90262,0.01165,0.69225,0.81909,0.79046,0.77255,0.27466,0.71704,0.01301,0.00079012,0.00079012,0.00079012
55,997.969,0.38225,0.86257,0.01135,0.6181,0.60847,0.62017,0.61007,0.22128,1.43052,0.01046,0.00078616,0.00078616,0.00078616
56,1016.09,0.35973,0.90351,0.01032,0.72051,0.64877,0.74298,0.72071,0.27545,1.00042,0.01307,0.0007822,0.0007822,0.0007822
57,1034.19,0.34014,0.87484,0.00975,0.61912,0.70017,0.67274,0.65098,0.31623,1.07173,0.01514,0.00077824,0.00077824,0.00077824
58,1052.27,0.35734,0.91588,0.01025,0.64281,0.78746,0.76937,0.73221,0.35408,0.85014,0.01686,0.00077428,0.00077428,0.00077428
59,1070.3,0.38045,0.9326,0.01123,0.66885,0.63852,0.71991,0.70964,0.22361,0.94449,0.01054,0.00077032,0.00077032,0.00077032
60,1088.33,0.35776,0.85041,0.01042,0.61886,0.72341,0.75913,0.70004,0.41712,0.98364,0.01979,0.00076636,0.00076636,0.00076636
61,1106.41,0.34804,0.8233,0.01015,0.69844,0.76537,0.76355,0.67751,0.50245,0.87681,0.02422,0.0007624,0.0007624,0.0007624
62,1124.77,0.38381,0.91741,0.01098,0.63609,0.62248,0.67425,0.64843,0.31685,1.11429,0.0151,0.00075844,0.00075844,0.00075844
63,1142.91,0.37861,0.84799,0.01083,0.7101,0.74468,0.75429,0.7273,0.30794,0.80034,0.01469,0.00075448,0.00075448,0.00075448
64,1161,0.35427,0.85268,0.01019,0.68798,0.65108,0.7178,0.65666,0.43036,1.09246,0.02079,0.00075052,0.00075052,0.00075052
65,1179.12,0.35633,0.83276,0.01027,0.71242,0.7548,0.80104,0.77504,0.2877,0.78602,0.01375,0.00074656,0.00074656,0.00074656
66,1197.24,0.32587,0.81599,0.00922,0.68716,0.67916,0.75695,0.74276,0.25079,0.92012,0.01196,0.0007426,0.0007426,0.0007426
67,1215.65,0.34487,0.84708,0.00996,0.67437,0.75958,0.76906,0.73111,0.33668,0.87387,0.01606,0.00073864,0.00073864,0.00073864
68,1233.94,0.33338,0.79933,0.00966,0.74045,0.77389,0.80451,0.73457,0.4564,0.69023,0.02214,0.00073468,0.00073468,0.00073468
69,1252.11,0.34819,0.81291,0.01019,0.7501,0.73327,0.7952,0.73343,0.41711,0.75895,0.02022,0.00073072,0.00073072,0.00073072
70,1270.16,0.34567,0.80586,0.0099,0.77342,0.67016,0.74816,0.73078,0.30974,0.96751,0.01466,0.00072676,0.00072676,0.00072676
71,1288.28,0.30062,0.79945,0.00823,0.65856,0.65481,0.70462,0.68898,0.29383,1.24379,0.01391,0.0007228,0.0007228,0.0007228
72,1306.57,0.35173,0.82643,0.00981,0.78093,0.67936,0.76907,0.76618,0.22011,0.84672,0.01042,0.00071884,0.00071884,0.00071884
73,1324.67,0.3189,0.8093,0.0091,0.80499,0.71559,0.79324,0.77626,0.25256,0.75677,0.01149,0.00071488,0.00071488,0.00071488
74,1342.75,0.33703,0.82541,0.00977,0.71999,0.75667,0.80821,0.80372,0.21136,0.72844,0.0099,0.00071092,0.00071092,0.00071092
75,1361.09,0.34612,0.78927,0.00996,0.73992,0.73659,0.77904,0.76622,0.23536,0.85119,0.01123,0.00070696,0.00070696,0.00070696
76,1379.16,0.30214,0.73506,0.00847,0.67029,0.71419,0.78742,0.76869,0.26432,0.90231,0.01242,0.000703,0.000703,0.000703
77,1397.25,0.32544,0.77235,0.0095,0.68989,0.6687,0.76015,0.75924,0.19884,0.92538,0.00932,0.00069904,0.00069904,0.00069904
78,1415.36,0.31635,0.75945,0.00905,0.63977,0.71292,0.74965,0.74715,0.22109,0.84135,0.01048,0.00069508,0.00069508,0.00069508
79,1433.49,0.31256,0.74013,0.00895,0.69167,0.69899,0.78451,0.78106,0.20924,0.86746,0.0099,0.00069112,0.00069112,0.00069112
80,1451.61,0.29011,0.72034,0.00825,0.66994,0.79395,0.79184,0.77,0.29385,0.81112,0.01388,0.00068716,0.00068716,0.00068716
81,1469.71,0.30359,0.76407,0.00874,0.72265,0.70025,0.78254,0.77538,0.25582,0.88503,0.01216,0.0006832,0.0006832,0.0006832
82,1488.06,0.34388,0.81548,0.0101,0.70817,0.61942,0.71751,0.68675,0.32926,1.03091,0.01577,0.00067924,0.00067924,0.00067924
83,1506.19,0.32368,0.76178,0.00941,0.69503,0.65778,0.73301,0.72841,0.20391,1.07173,0.00961,0.00067528,0.00067528,0.00067528
84,1524.3,0.32458,0.78192,0.00934,0.66022,0.76257,0.78435,0.77529,0.2053,0.76661,0.00959,0.00067132,0.00067132,0.00067132
85,1542.35,0.32301,0.76855,0.00921,0.79109,0.61685,0.75967,0.75368,0.21967,0.87451,0.01041,0.00066736,0.00066736,0.00066736
86,1560.38,0.32217,0.78375,0.00936,0.59981,0.68687,0.74633,0.7244,0.31953,1.15407,0.01528,0.0006634,0.0006634,0.0006634
87,1578.48,0.29221,0.7472,0.00826,0.64274,0.73667,0.76937,0.72675,0.38206,0.83242,0.01828,0.00065944,0.00065944,0.00065944
88,1596.56,0.32588,0.80493,0.00943,0.75561,0.66876,0.80674,0.78462,0.29286,0.75352,0.01403,0.00065548,0.00065548,0.00065548
89,1614.63,0.29466,0.7241,0.00844,0.72473,0.70212,0.77495,0.76983,0.24816,0.81903,0.01171,0.00065152,0.00065152,0.00065152
90,1632.68,0.30211,0.76829,0.00863,0.6825,0.76503,0.79896,0.79728,0.19507,0.72199,0.00921,0.00064756,0.00064756,0.00064756
91,1650.77,0.29968,0.78248,0.00859,0.76921,0.57259,0.76749,0.75256,0.25607,1.04076,0.01222,0.0006436,0.0006436,0.0006436
92,1669.09,0.31601,0.75294,0.00901,0.71017,0.74513,0.77059,0.75686,0.28907,0.86163,0.01366,0.00063964,0.00063964,0.00063964
93,1687.16,0.31239,0.74406,0.00917,0.66936,0.74851,0.77394,0.7687,0.23425,0.87086,0.01113,0.00063568,0.00063568,0.00063568
94,1705.22,0.2884,0.7924,0.00823,0.71359,0.71482,0.7451,0.74075,0.21768,0.90317,0.01031,0.00063172,0.00063172,0.00063172
95,1723.29,0.29087,0.7559,0.00817,0.71486,0.64926,0.73556,0.72959,0.22671,0.87804,0.01074,0.00062776,0.00062776,0.00062776
96,1741.41,0.29542,0.73885,0.00858,0.60511,0.7693,0.74376,0.6827,0.47689,1.04644,0.02274,0.0006238,0.0006238,0.0006238
97,1759.55,0.291,0.68514,0.00832,0.6523,0.74809,0.75834,0.6972,0.54566,0.92663,0.02597,0.00061984,0.00061984,0.00061984
98,1777.59,0.29387,0.70488,0.00848,0.64427,0.70512,0.716,0.69982,0.30167,1.02833,0.01445,0.00061588,0.00061588,0.00061588
99,1795.64,0.30572,0.75108,0.00883,0.88586,0.70359,0.80646,0.80295,0.22465,0.83704,0.01064,0.00061192,0.00061192,0.00061192
100,1813.69,0.29318,0.73121,0.00819,0.73898,0.75225,0.7915,0.78574,0.13551,0.76622,0.00629,0.00060796,0.00060796,0.00060796
101,1832.04,0.28485,0.76125,0.00815,0.66335,0.77511,0.81052,0.81052,0.15447,0.85522,0.00727,0.000604,0.000604,0.000604
102,1850.75,0.27995,0.71364,0.00786,0.62865,0.57664,0.633,0.63217,0.17171,1.97601,0.00803,0.00060004,0.00060004,0.00060004
103,1868.89,0.29297,0.72405,0.00839,0.79114,0.64108,0.7364,0.72779,0.19622,1.05551,0.00932,0.00059608,0.00059608,0.00059608
104,1886.97,0.28893,0.70172,0.00811,0.71015,0.72859,0.75954,0.75622,0.23571,0.84763,0.01127,0.00059212,0.00059212,0.00059212
105,1905.1,0.27831,0.68181,0.00783,0.84193,0.67313,0.80144,0.80056,0.14957,0.74099,0.00704,0.00058816,0.00058816,0.00058816
106,1923.19,0.29113,0.68586,0.00816,0.68818,0.83912,0.8291,0.82846,0.13502,0.72823,0.00638,0.0005842,0.0005842,0.0005842
107,1941.61,0.27362,0.71945,0.00792,0.69914,0.77062,0.79746,0.79421,0.18354,0.73699,0.00865,0.00058024,0.00058024,0.00058024
108,1959.75,0.26709,0.66434,0.00746,0.72822,0.75996,0.78766,0.78182,0.26995,0.87172,0.0129,0.00057628,0.00057628,0.00057628
109,1977.85,0.27719,0.68894,0.00791,0.68669,0.7759,0.76686,0.75659,0.25469,0.83228,0.0122,0.00057232,0.00057232,0.00057232
110,1995.95,0.2778,0.71762,0.00795,0.73245,0.73146,0.80874,0.79793,0.22928,0.75742,0.01084,0.00056836,0.00056836,0.00056836
111,2014.09,0.27433,0.66915,0.00782,0.69558,0.76801,0.81222,0.81147,0.15943,0.77203,0.00746,0.0005644,0.0005644,0.0005644
112,2032.42,0.26275,0.68222,0.00753,0.74714,0.74995,0.79741,0.79653,0.17078,0.76663,0.00809,0.00056044,0.00056044,0.00056044
113,2050.46,0.27155,0.65584,0.00784,0.76723,0.78136,0.8187,0.8187,0.16816,0.72442,0.00789,0.00055648,0.00055648,0.00055648
114,2068.58,0.29031,0.73611,0.00821,0.77231,0.74922,0.82852,0.82653,0.25873,0.74414,0.01231,0.00055252,0.00055252,0.00055252
115,2086.72,0.26174,0.67446,0.00744,0.74575,0.76661,0.78773,0.78761,0.13849,0.76443,0.0065,0.00054856,0.00054856,0.00054856
116,2104.8,0.26075,0.67452,0.00732,0.76138,0.77062,0.79763,0.79413,0.14661,0.76406,0.00685,0.0005446,0.0005446,0.0005446
117,2122.89,0.25462,0.63744,0.0072,0.77394,0.77183,0.82497,0.82233,0.19661,0.71242,0.00926,0.00054064,0.00054064,0.00054064
118,2141.01,0.25475,0.66624,0.00701,0.74342,0.72675,0.75481,0.75481,0.1365,0.90231,0.00639,0.00053668,0.00053668,0.00053668
119,2159.11,0.25794,0.65884,0.00734,0.77741,0.72788,0.81736,0.81709,0.17281,0.72651,0.00811,0.00053272,0.00053272,0.00053272
120,2177.22,0.27019,0.64413,0.00791,0.73624,0.77309,0.80922,0.80739,0.17461,0.72193,0.00816,0.00052876,0.00052876,0.00052876
121,2195.29,0.26665,0.64953,0.00743,0.73432,0.72411,0.80112,0.80102,0.17129,0.81077,0.00806,0.0005248,0.0005248,0.0005248
122,2213.62,0.25918,0.66691,0.00732,0.73224,0.82809,0.83103,0.83103,0.15792,0.6442,0.00743,0.00052084,0.00052084,0.00052084
123,2232,0.25479,0.62385,0.0072,0.72081,0.8334,0.79926,0.79922,0.16081,0.7381,0.00755,0.00051688,0.00051688,0.00051688
124,2250.09,0.25853,0.6142,0.00725,0.81407,0.78058,0.82387,0.82387,0.14114,0.70265,0.00657,0.00051292,0.00051292,0.00051292
125,2268.2,0.24046,0.60745,0.00677,0.7381,0.7996,0.81401,0.81261,0.23542,0.72713,0.01111,0.00050896,0.00050896,0.00050896
126,2286.27,0.23607,0.6094,0.00655,0.6972,0.80776,0.81983,0.81983,0.15213,0.82559,0.00716,0.000505,0.000505,0.000505
127,2304.38,0.26519,0.62169,0.00734,0.788,0.75259,0.80205,0.78584,0.24954,0.85635,0.01185,0.00050104,0.00050104,0.00050104
128,2322.44,0.25951,0.6726,0.00749,0.80533,0.72024,0.83613,0.82262,0.22341,0.7287,0.01059,0.00049708,0.00049708,0.00049708
129,2340.5,0.2526,0.66263,0.00707,0.68557,0.8254,0.84455,0.80647,0.32813,0.65681,0.01566,0.00049312,0.00049312,0.00049312
130,2358.55,0.25308,0.63505,0.00716,0.82035,0.75032,0.8332,0.82602,0.18838,0.80964,0.00892,0.00048916,0.00048916,0.00048916
131,2376.63,0.26141,0.63085,0.00727,0.75721,0.80109,0.795,0.78913,0.2324,0.92554,0.01103,0.0004852,0.0004852,0.0004852
132,2394.96,0.24998,0.64276,0.00705,0.75515,0.74259,0.80243,0.79983,0.16408,0.80098,0.00765,0.00048124,0.00048124,0.00048124
133,2413.13,0.24694,0.63361,0.00694,0.79238,0.75396,0.82315,0.82261,0.17583,0.74375,0.00825,0.00047728,0.00047728,0.00047728
134,2431.23,0.25351,0.60047,0.00721,0.72874,0.75774,0.79729,0.79729,0.14986,0.81846,0.00704,0.00047332,0.00047332,0.00047332
135,2449.57,0.25082,0.63063,0.00698,0.79319,0.80488,0.84939,0.84785,0.16171,0.59408,0.00759,0.00046936,0.00046936,0.00046936
136,2468.04,0.22841,0.58196,0.00629,0.76537,0.74771,0.80906,0.80884,0.14248,0.80286,0.00666,0.0004654,0.0004654,0.0004654
137,2486.17,0.24232,0.6115,0.00681,0.74842,0.74804,0.81337,0.81184,0.14698,0.78432,0.00692,0.00046144,0.00046144,0.00046144
138,2504.29,0.2448,0.60076,0.00675,0.75402,0.79666,0.82909,0.82909,0.12263,0.77446,0.00577,0.00045748,0.00045748,0.00045748
139,2522.39,0.24508,0.59706,0.00683,0.806,0.7984,0.84224,0.84224,0.13958,0.74315,0.0065,0.00045352,0.00045352,0.00045352
140,2540.43,0.23956,0.60459,0.00666,0.79788,0.74267,0.82013,0.81887,0.20708,0.73748,0.00976,0.00044956,0.00044956,0.00044956
141,2558.48,0.25025,0.62613,0.00698,0.84504,0.73951,0.85003,0.84937,0.1674,0.62251,0.00784,0.0004456,0.0004456,0.0004456
142,2577.04,0.24565,0.56677,0.00706,0.75557,0.72597,0.78245,0.78212,0.13161,0.9364,0.00613,0.00044164,0.00044164,0.00044164
143,2595.13,0.24299,0.58532,0.00686,0.78594,0.77188,0.81818,0.81818,0.11778,0.72588,0.00548,0.00043768,0.00043768,0.00043768
144,2613.22,0.24139,0.59406,0.00671,0.77869,0.73384,0.82531,0.82531,0.19287,0.78466,0.00912,0.00043372,0.00043372,0.00043372
145,2631.31,0.22376,0.5665,0.00633,0.7858,0.76238,0.80531,0.80531,0.12328,0.89267,0.00579,0.00042976,0.00042976,0.00042976
146,2649.37,0.22229,0.58706,0.00621,0.83096,0.71555,0.81194,0.81194,0.10563,0.81692,0.00486,0.0004258,0.0004258,0.0004258
147,2667.45,0.23666,0.58157,0.00667,0.7844,0.81026,0.83647,0.83647,0.12779,0.69785,0.00596,0.00042184,0.00042184,0.00042184
148,2685.47,0.22551,0.55341,0.00647,0.81728,0.7245,0.836,0.83501,0.17464,0.78139,0.00822,0.00041788,0.00041788,0.00041788
149,2703.55,0.22311,0.56624,0.00631,0.67482,0.81332,0.82396,0.82396,0.11672,0.73051,0.00545,0.00041392,0.00041392,0.00041392
150,2721.67,0.2396,0.53238,0.007,0.76605,0.79031,0.82058,0.82058,0.17056,0.6856,0.00801,0.00040996,0.00040996,0.00040996
151,2739.77,0.23822,0.56428,0.00677,0.71949,0.72396,0.78825,0.78825,0.11574,0.94949,0.00539,0.000406,0.000406,0.000406
152,2758.06,0.21165,0.57603,0.00595,0.8053,0.69986,0.79291,0.79291,0.13308,0.84043,0.00623,0.00040204,0.00040204,0.00040204
153,2776.14,0.22184,0.5941,0.00623,0.68145,0.66235,0.71597,0.71597,0.16567,1.25923,0.00781,0.00039808,0.00039808,0.00039808
154,2794.23,0.21074,0.54975,0.00585,0.79529,0.73495,0.82098,0.82098,0.15564,0.8068,0.00739,0.00039412,0.00039412,0.00039412
155,2812.29,0.22258,0.53418,0.00625,0.79952,0.73874,0.8137,0.81356,0.20229,0.83434,0.00957,0.00039016,0.00039016,0.00039016
156,2830.35,0.22148,0.54291,0.00609,0.76515,0.68495,0.76675,0.76616,0.15665,1.14105,0.00733,0.0003862,0.0003862,0.0003862
157,2848.45,0.21785,0.555,0.00606,0.8077,0.80259,0.83568,0.83568,0.11644,0.69224,0.00549,0.00038224,0.00038224,0.00038224
158,2866.49,0.20692,0.54742,0.00572,0.764,0.85448,0.84319,0.84319,0.12425,0.74166,0.00576,0.00037828,0.00037828,0.00037828
159,2884.53,0.21167,0.53482,0.00587,0.79689,0.83298,0.83488,0.83488,0.20749,0.70684,0.00976,0.00037432,0.00037432,0.00037432
160,2902.56,0.22042,0.55611,0.00625,0.80284,0.74864,0.82176,0.82176,0.1712,0.77324,0.00807,0.00037036,0.00037036,0.00037036
161,2920.57,0.21563,0.57549,0.0062,0.77638,0.67743,0.76223,0.76223,0.14334,1.06008,0.00673,0.0003664,0.0003664,0.0003664
162,2938.84,0.22235,0.57602,0.00618,0.7864,0.77158,0.79048,0.78861,0.14269,0.91228,0.00669,0.00036244,0.00036244,0.00036244
163,2956.94,0.21347,0.53111,0.00601,0.71787,0.75876,0.74345,0.74192,0.2259,1.07929,0.01073,0.00035848,0.00035848,0.00035848
164,2974.99,0.20915,0.51916,0.00592,0.7349,0.8216,0.82297,0.81042,0.22516,0.73904,0.01065,0.00035452,0.00035452,0.00035452
165,2993.04,0.20619,0.55602,0.00577,0.72546,0.76651,0.82545,0.82465,0.19885,0.80216,0.0094,0.00035056,0.00035056,0.00035056
166,3011.16,0.20278,0.51565,0.00578,0.70351,0.79284,0.81062,0.81062,0.11167,0.88075,0.00526,0.0003466,0.0003466,0.0003466
167,3029.26,0.20383,0.54469,0.00589,0.82117,0.79939,0.83675,0.83675,0.10941,0.6782,0.00515,0.00034264,0.00034264,0.00034264
168,3047.37,0.19375,0.47829,0.00534,0.76733,0.80409,0.81297,0.81297,0.1458,0.7981,0.00681,0.00033868,0.00033868,0.00033868
169,3065.72,0.19431,0.53553,0.00541,0.76622,0.77167,0.82813,0.82813,0.14638,0.86189,0.00685,0.00033472,0.00033472,0.00033472
170,3084.03,0.20605,0.52364,0.00569,0.72145,0.80974,0.79791,0.79597,0.1934,0.85421,0.0091,0.00033076,0.00033076,0.00033076
171,3102.1,0.21307,0.49073,0.0059,0.75431,0.74679,0.79049,0.79049,0.13568,0.82231,0.00634,0.0003268,0.0003268,0.0003268
172,3120.36,0.20159,0.51234,0.00552,0.72369,0.75052,0.7875,0.7875,0.16052,0.8446,0.00757,0.00032284,0.00032284,0.00032284
173,3138.42,0.20588,0.52785,0.00575,0.74849,0.78921,0.81122,0.80986,0.11322,0.79833,0.00527,0.00031888,0.00031888,0.00031888
174,3156.53,0.20391,0.53791,0.00562,0.72033,0.77046,0.76387,0.76361,0.12639,0.94237,0.00594,0.00031492,0.00031492,0.00031492
175,3174.61,0.19191,0.51353,0.00523,0.80201,0.73892,0.81581,0.81439,0.14818,0.79231,0.00696,0.00031096,0.00031096,0.00031096
176,3192.71,0.19492,0.51293,0.0052,0.73168,0.80329,0.84336,0.84175,0.15348,0.73381,0.00719,0.000307,0.000307,0.000307
177,3211.24,0.19647,0.49458,0.00541,0.75793,0.74784,0.80132,0.80112,0.13473,0.85515,0.00631,0.00030304,0.00030304,0.00030304
178,3229.29,0.20122,0.53006,0.00565,0.69145,0.73618,0.75596,0.7558,0.13178,1.05838,0.00622,0.00029908,0.00029908,0.00029908
179,3247.37,0.20725,0.50313,0.00573,0.72695,0.68245,0.73323,0.72899,0.15955,1.11899,0.00745,0.00029512,0.00029512,0.00029512
180,3265.47,0.2008,0.48626,0.00567,0.78132,0.7694,0.81712,0.81091,0.17849,0.77083,0.00839,0.00029116,0.00029116,0.00029116
181,3283.56,0.19447,0.51451,0.00553,0.72751,0.75198,0.78776,0.7842,0.12667,0.87065,0.00595,0.0002872,0.0002872,0.0002872
182,3301.87,0.18701,0.48583,0.00522,0.77194,0.83464,0.84048,0.83758,0.13838,0.68667,0.00649,0.00028324,0.00028324,0.00028324
183,3319.92,0.19257,0.48964,0.00531,0.78741,0.77044,0.84943,0.84943,0.11167,0.82564,0.00524,0.00027928,0.00027928,0.00027928
184,3338.22,0.1852,0.47666,0.00517,0.83082,0.78565,0.85781,0.85689,0.1116,0.65593,0.00521,0.00027532,0.00027532,0.00027532
