epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
39,694.826,0.32066,0.78796,0.00864,0.71654,0.74981,0.77856,0.77194,0.25728,0.88267,0.01214,0.002476,0.002476,0.002476
40,712.524,0.31654,0.77191,0.00864,0.78099,0.72668,0.80644,0.79945,0.25126,0.73035,0.01187,0.002278,0.002278,0.002278
41,731.32,0.23381,0.61019,0.01066,0.71616,0.72508,0.79732,0.737,0.40058,0.86326,0.01926,0.00208,0.00208,0.00208
42,749.398,0.23017,0.45512,0.01075,0.68652,0.73165,0.76763,0.75129,0.28123,0.9055,0.01333,0.001882,0.001882,0.001882
43,767.063,0.18878,0.425,0.00867,0.75211,0.65025,0.7642,0.7544,0.26504,0.86949,0.01258,0.001684,0.001684,0.001684
44,784.846,0.20177,0.39761,0.00925,0.73187,0.76671,0.77141,0.76643,0.22444,0.82705,0.01053,0.001486,0.001486,0.001486
45,802.411,0.17434,0.36246,0.00795,0.71736,0.77865,0.79174,0.7846,0.18037,0.81803,0.00844,0.001288,0.001288,0.001288
46,819.929,0.14031,0.3339,0.00636,0.79508,0.69973,0.80666,0.79993,0.20107,0.76067,0.00944,0.00109,0.00109,0.00109
47,837.609,0.13698,0.31514,0.00623,0.75867,0.78247,0.81978,0.81316,0.24103,0.73251,0.01136,0.000892,0.000892,0.000892
48,855.284,0.13209,0.29337,0.00598,0.78544,0.74735,0.82401,0.81861,0.20636,0.72088,0.0097,0.000694,0.000694,0.000694
49,872.945,0.11105,0.29633,0.00497,0.79734,0.75416,0.82495,0.82118,0.19012,0.7334,0.00892,0.000496,0.000496,0.000496
50,890.73,0.10474,0.28273,0.00463,0.79401,0.72808,0.81931,0.81582,0.20571,0.76422,0.0097,0.000298,0.000298,0.000298
