epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
37,656.879,0.45,0.93474,0.0125,0.56382,0.53543,0.51779,0.48498,0.35977,1.45671,0.01714,0.006436,0.006436,0.006436
38,674.413,0.4251,0.85708,0.01186,0.67798,0.63526,0.7026,0.66462,0.34177,1.01248,0.01634,0.006337,0.006337,0.006337
39,692.137,0.43852,0.87215,0.01192,0.58562,0.67519,0.64852,0.63502,0.2792,1.06667,0.01326,0.006238,0.006238,0.006238
40,709.675,0.44443,0.88138,0.01223,0.61438,0.60566,0.61659,0.57668,0.38826,1.35705,0.01882,0.006139,0.006139,0.006139
41,727.254,0.44406,0.88793,0.01235,0.73541,0.60131,0.71633,0.66636,0.40421,0.98017,0.01966,0.00604,0.00604,0.00604
42,744.926,0.42336,0.85049,0.01179,0.74949,0.71367,0.78514,0.71715,0.45585,0.75685,0.0217,0.005941,0.005941,0.005941
43,762.643,0.42569,0.82535,0.01192,0.7996,0.70683,0.80447,0.77697,0.28795,0.7599,0.01361,0.005842,0.005842,0.005842
44,780.319,0.41938,0.7931,0.01159,0.65972,0.71437,0.71271,0.67508,0.33351,1.03448,0.01586,0.005743,0.005743,0.005743
45,797.995,0.42271,0.7912,0.01178,0.70354,0.72154,0.74942,0.72732,0.30441,0.93616,0.01436,0.005644,0.005644,0.005644
46,815.502,0.395,0.82011,0.0109,0.61568,0.76252,0.76787,0.70958,0.4077,0.87015,0.01957,0.005545,0.005545,0.005545
47,833.017,0.40816,0.78749,0.01123,0.65394,0.6718,0.71166,0.69637,0.27755,0.96822,0.01312,0.005446,0.005446,0.005446
48,850.551,0.40636,0.7796,0.01108,0.68617,0.756,0.80164,0.78718,0.25614,0.83661,0.01211,0.005347,0.005347,0.005347
49,868.245,0.38548,0.72406,0.01085,0.76492,0.76047,0.79796,0.79187,0.21321,0.84639,0.01011,0.005248,0.005248,0.005248
50,886.076,0.41164,0.81017,0.01164,0.65354,0.72653,0.7688,0.76433,0.17599,0.81774,0.00827,0.005149,0.005149,0.005149
51,903.592,0.38532,0.77753,0.01046,0.73769,0.6767,0.77613,0.76328,0.2386,0.79705,0.01117,0.00505,0.00505,0.00505
52,921.226,0.36498,0.74527,0.00997,0.65378,0.77459,0.77984,0.77928,0.18826,0.82429,0.0087,0.004951,0.004951,0.004951
53,938.719,0.37637,0.77896,0.0102,0.68043,0.78393,0.78555,0.75251,0.30177,0.79233,0.01423,0.004852,0.004852,0.004852
54,956.245,0.38165,0.74768,0.01055,0.7138,0.5832,0.64555,0.63917,0.24161,1.15496,0.01131,0.004753,0.004753,0.004753
55,973.923,0.36867,0.71761,0.01039,0.73557,0.71525,0.76833,0.76421,0.19443,0.86738,0.00922,0.004654,0.004654,0.004654
56,991.445,0.36572,0.73763,0.00995,0.72692,0.66071,0.7022,0.69039,0.2319,1.11317,0.01109,0.004555,0.004555,0.004555
57,1008.96,0.35845,0.69625,0.00961,0.77515,0.68225,0.77378,0.77213,0.15832,0.94862,0.00752,0.004456,0.004456,0.004456
58,1026.47,0.36762,0.73124,0.00997,0.72974,0.72442,0.78212,0.77976,0.16136,0.80761,0.0076,0.004357,0.004357,0.004357
59,1044.02,0.35463,0.73552,0.00973,0.73089,0.74236,0.79922,0.79407,0.18738,0.82738,0.00872,0.004258,0.004258,0.004258
60,1064.62,0.33098,0.70071,0.00884,0.76185,0.73392,0.824,0.81423,0.21138,0.73008,0.00994,0.004159,0.004159,0.004159
61,1082.42,0.32359,0.65513,0.0087,0.79277,0.76985,0.82462,0.81779,0.25843,0.73791,0.01225,0.00406,0.00406,0.00406
62,1100.22,0.3678,0.72841,0.00993,0.68521,0.804,0.81994,0.81838,0.20978,0.76425,0.00993,0.003961,0.003961,0.003961
63,1117.91,0.31663,0.64808,0.00858,0.77446,0.72102,0.82456,0.82091,0.23693,0.75108,0.01122,0.003862,0.003862,0.003862
64,1135.94,0.31849,0.69616,0.00858,0.85379,0.75256,0.85507,0.84922,0.1884,0.59519,0.00885,0.003763,0.003763,0.003763
65,1154.01,0.32574,0.64895,0.00882,0.83559,0.68961,0.82593,0.82136,0.17169,0.78705,0.00789,0.003664,0.003664,0.003664
66,1171.73,0.29984,0.63677,0.00801,0.85498,0.74834,0.87164,0.86435,0.19218,0.63156,0.00894,0.003565,0.003565,0.003565
67,1189.41,0.29533,0.66181,0.0081,0.74566,0.86143,0.87843,0.87802,0.13532,0.55073,0.00625,0.003466,0.003466,0.003466
68,1207.04,0.30295,0.63939,0.00811,0.78023,0.75806,0.84572,0.84323,0.15534,0.61155,0.00728,0.003367,0.003367,0.003367
69,1224.57,0.29545,0.64619,0.00807,0.78032,0.71361,0.81214,0.81192,0.15611,0.73682,0.00741,0.003268,0.003268,0.003268
70,1242.23,0.28213,0.64232,0.00745,0.71216,0.71754,0.79339,0.79339,0.14008,0.89181,0.00656,0.003169,0.003169,0.003169
71,1259.76,0.26825,0.58682,0.007,0.78064,0.80474,0.85335,0.85324,0.13358,0.63501,0.00614,0.00307,0.00307,0.00307
72,1277.39,0.2871,0.63131,0.00764,0.78049,0.78465,0.84628,0.84628,0.14042,0.65701,0.0065,0.002971,0.002971,0.002971
73,1294.92,0.2887,0.60924,0.00769,0.79573,0.79963,0.84783,0.84783,0.13455,0.61431,0.00625,0.002872,0.002872,0.002872
74,1312.46,0.272,0.61302,0.00732,0.80599,0.74668,0.82307,0.82307,0.19373,0.69966,0.00915,0.002773,0.002773,0.002773
75,1330.11,0.25627,0.56445,0.00678,0.80861,0.77454,0.83986,0.83986,0.12583,0.69285,0.00576,0.002674,0.002674,0.002674
76,1347.6,0.25099,0.54994,0.0066,0.82468,0.74412,0.83351,0.83351,0.12451,0.68694,0.0058,0.002575,0.002575,0.002575
77,1365.12,0.25858,0.5867,0.00693,0.78496,0.70542,0.79374,0.79374,0.12625,0.79976,0.00588,0.002476,0.002476,0.002476
78,1382.63,0.25124,0.57106,0.00675,0.78648,0.82486,0.83882,0.83882,0.15848,0.69715,0.00741,0.002377,0.002377,0.002377
79,1400.17,0.24821,0.5817,0.0067,0.77597,0.80598,0.84121,0.84121,0.12405,0.66797,0.00576,0.002278,0.002278,0.002278
80,1417.79,0.23455,0.54906,0.0062,0.73649,0.84455,0.86194,0.86194,0.12207,0.61138,0.00567,0.002179,0.002179,0.002179
81,1435.28,0.24765,0.57377,0.00677,0.85551,0.78952,0.86939,0.86939,0.12928,0.62526,0.00604,0.00208,0.00208,0.00208
82,1452.9,0.24361,0.594,0.0066,0.78506,0.83785,0.87129,0.87129,0.10868,0.59594,0.00497,0.001981,0.001981,0.001981
83,1470.4,0.24659,0.59372,0.00672,0.81357,0.77575,0.84043,0.84043,0.14247,0.66982,0.00657,0.001882,0.001882,0.001882
84,1487.89,0.24238,0.59109,0.00661,0.82317,0.80432,0.8533,0.8533,0.10946,0.63393,0.00502,0.001783,0.001783,0.001783
85,1505.55,0.23438,0.57656,0.00638,0.81711,0.69709,0.82816,0.82816,0.11582,0.74875,0.00531,0.001684,0.001684,0.001684
86,1523.06,0.22796,0.57732,0.00615,0.84402,0.74349,0.85918,0.8588,0.11446,0.61203,0.00526,0.001585,0.001585,0.001585
87,1540.59,0.21904,0.54527,0.00587,0.74021,0.80952,0.83465,0.83465,0.11712,0.65351,0.00544,0.001486,0.001486,0.001486
88,1558.08,0.22566,0.57178,0.0062,0.83731,0.74938,0.85855,0.85855,0.12084,0.61845,0.00557,0.001387,0.001387,0.001387
89,1575.59,0.20523,0.52339,0.00548,0.76583,0.79127,0.844,0.844,0.12892,0.68826,0.00596,0.001288,0.001288,0.001288
90,1593.22,0.20516,0.55023,0.00545,0.76169,0.81189,0.84669,0.84669,0.11425,0.65791,0.00523,0.001189,0.001189,0.001189
91,1611.99,0.14224,0.39224,0.00655,0.83893,0.7077,0.81669,0.81523,0.14412,0.7726,0.00674,0.00109,0.00109,0.00109
92,1629.65,0.12908,0.21013,0.00595,0.74445,0.76091,0.8111,0.80762,0.1553,0.85427,0.00733,0.000991,0.000991,0.000991
93,1647.13,0.12008,0.14965,0.00548,0.83201,0.69987,0.8067,0.80483,0.14927,0.89692,0.00701,0.000892,0.000892,0.000892
94,1666.65,0.11755,0.20403,0.00533,0.83901,0.7601,0.8655,0.8655,0.15754,0.65905,0.00743,0.000793,0.000793,0.000793
95,1685.43,0.11308,0.14174,0.00515,0.84782,0.72528,0.85098,0.85098,0.14166,0.69473,0.00667,0.000694,0.000694,0.000694
96,1702.93,0.10445,0.12933,0.00476,0.80962,0.75371,0.84034,0.84034,0.13501,0.74756,0.00636,0.000595,0.000595,0.000595
97,1720.33,0.0956,0.13284,0.00431,0.80643,0.76637,0.84163,0.84163,0.13452,0.74795,0.00628,0.000496,0.000496,0.000496
98,1738.08,0.08698,0.12466,0.00391,0.77425,0.7841,0.83626,0.83626,0.1218,0.76733,0.0057,0.000397,0.000397,0.000397
99,1755.82,0.08277,0.12111,0.00367,0.82207,0.77638,0.84448,0.84448,0.12933,0.73052,0.00601,0.000298,0.000298,0.000298
100,1773.4,0.09049,0.1109,0.00401,0.84127,0.75202,0.84325,0.84213,0.12461,0.72175,0.00579,0.000199,0.000199,0.000199
