epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,781.349,0.45025,0.90618,0.01198,0.61277,0.73682,0.74123,0.66694,0.49985,0.99418,0.02206,0.0005941,0.0005941,0.0005941
43,799.666,0.43576,0.87072,0.01159,0.85427,0.59921,0.74301,0.68435,0.40151,0.9548,0.01753,0.0005842,0.0005842,0.0005842
44,817.941,0.45212,0.90641,0.01243,0.72872,0.81013,0.81583,0.75037,0.46535,0.6847,0.02053,0.0005743,0.0005743,0.0005743
45,836.638,0.40598,0.86537,0.01073,0.67969,0.83722,0.78177,0.6968,0.51101,0.79252,0.02267,0.0005644,0.0005644,0.0005644
46,854.892,0.43407,0.85366,0.01149,0.78248,0.72351,0.79664,0.69465,0.65437,0.81108,0.02955,0.0005545,0.0005545,0.0005545
47,873.22,0.4245,0.84459,0.01125,0.65231,0.75897,0.77232,0.69707,0.48793,0.79526,0.02143,0.0005446,0.0005446,0.0005446
48,891.467,0.3875,0.79595,0.01006,0.68479,0.73692,0.76428,0.69359,0.53744,0.84931,0.02388,0.0005347,0.0005347,0.0005347
49,909.715,0.3795,0.80817,0.00983,0.74141,0.77324,0.80921,0.73034,0.51765,0.73278,0.02289,0.0005248,0.0005248,0.0005248
50,927.983,0.41167,0.83749,0.01074,0.67787,0.77181,0.78537,0.70242,0.57856,0.83891,0.02607,0.0005149,0.0005149,0.0005149
51,946.239,0.40784,0.78371,0.01083,0.71532,0.72026,0.77384,0.73122,0.33754,0.79517,0.01461,0.000505,0.000505,0.000505
52,964.702,0.37227,0.79457,0.00971,0.59527,0.70239,0.71776,0.67564,0.35988,0.91211,0.01561,0.0004951,0.0004951,0.0004951
53,982.951,0.38398,0.79007,0.01017,0.77354,0.71613,0.79631,0.77064,0.31221,0.74427,0.0134,0.0004852,0.0004852,0.0004852
54,1001.6,0.41175,0.79847,0.01132,0.70223,0.83253,0.82742,0.7115,0.65826,0.76909,0.02944,0.0004753,0.0004753,0.0004753
55,1019.92,0.39631,0.79455,0.01053,0.7215,0.74382,0.81089,0.71984,0.58525,0.75387,0.02603,0.0004654,0.0004654,0.0004654
56,1038.26,0.37078,0.79385,0.01003,0.71898,0.82022,0.80932,0.73762,0.49586,0.74185,0.022,0.0004555,0.0004555,0.0004555
57,1056.57,0.37302,0.76809,0.00957,0.6267,0.81414,0.81354,0.73715,0.47628,0.74653,0.02094,0.0004456,0.0004456,0.0004456
58,1074.81,0.37472,0.76306,0.00983,0.73342,0.83773,0.83186,0.75113,0.55126,0.68626,0.02459,0.0004357,0.0004357,0.0004357
59,1093.09,0.37328,0.75352,0.0098,0.63565,0.7779,0.81003,0.69915,0.69922,0.8965,0.03181,0.0004258,0.0004258,0.0004258
60,1111.38,0.35053,0.74214,0.0091,0.7221,0.8056,0.80762,0.71869,0.61008,0.81408,0.02745,0.0004159,0.0004159,0.0004159
61,1129.64,0.34977,0.73014,0.00893,0.68861,0.83224,0.82667,0.74484,0.5758,0.71842,0.0259,0.000406,0.000406,0.000406
62,1148.17,0.37169,0.76761,0.00956,0.83067,0.60452,0.75046,0.67913,0.52025,1.25114,0.02317,0.0003961,0.0003961,0.0003961
63,1166.44,0.34369,0.73805,0.00896,0.73295,0.76817,0.80563,0.723,0.51703,0.8579,0.02279,0.0003862,0.0003862,0.0003862
64,1184.99,0.36611,0.74537,0.00956,0.7598,0.75985,0.8052,0.71397,0.63797,0.83454,0.0287,0.0003763,0.0003763,0.0003763
65,1204.1,0.35859,0.71836,0.00913,0.78623,0.78106,0.83052,0.73757,0.61231,0.75108,0.02749,0.0003664,0.0003664,0.0003664
66,1224.3,0.34039,0.73333,0.00885,0.8001,0.76284,0.80989,0.73714,0.49166,0.78262,0.02176,0.0003565,0.0003565,0.0003565
67,1242.69,0.3281,0.68056,0.00839,0.70186,0.8103,0.79038,0.71721,0.48814,0.84191,0.02175,0.0003466,0.0003466,0.0003466
68,1260.96,0.3262,0.64196,0.00834,0.75518,0.79515,0.84296,0.75821,0.5939,0.67937,0.0266,0.0003367,0.0003367,0.0003367
69,1279.25,0.33498,0.65855,0.00863,0.6676,0.8264,0.81795,0.734,0.59268,0.76463,0.02656,0.0003268,0.0003268,0.0003268
70,1297.52,0.34636,0.68153,0.00886,0.72595,0.77708,0.80158,0.73103,0.48325,0.92296,0.02154,0.0003169,0.0003169,0.0003169
71,1315.77,0.32478,0.62275,0.0083,0.80601,0.71145,0.81325,0.72728,0.60593,0.74758,0.02709,0.000307,0.000307,0.000307
72,1334.27,0.36858,0.67801,0.0099,0.80393,0.82629,0.84932,0.77219,0.48618,0.72944,0.02162,0.0002971,0.0002971,0.0002971
73,1352.81,0.30433,0.64475,0.00779,0.74727,0.80537,0.83649,0.76823,0.48948,0.7275,0.02177,0.0002872,0.0002872,0.0002872
74,1371.06,0.32491,0.63214,0.00856,0.83457,0.73857,0.83467,0.78312,0.39466,0.73571,0.01732,0.0002773,0.0002773,0.0002773
75,1389.69,0.30462,0.59864,0.00804,0.81039,0.80455,0.83489,0.76414,0.51557,0.83243,0.02294,0.0002674,0.0002674,0.0002674
76,1407.96,0.30867,0.64562,0.00796,0.75423,0.8002,0.82948,0.72942,0.6432,0.7826,0.02925,0.0002575,0.0002575,0.0002575
77,1426.24,0.30805,0.63579,0.00786,0.82967,0.78184,0.83616,0.75885,0.49462,0.75457,0.02202,0.0002476,0.0002476,0.0002476
78,1444.53,0.30229,0.63706,0.00773,0.77906,0.77261,0.81733,0.74626,0.47373,0.77596,0.02098,0.0002377,0.0002377,0.0002377
79,1462.77,0.29099,0.57222,0.00758,0.77057,0.77652,0.81676,0.75026,0.41428,0.77064,0.01819,0.0002278,0.0002278,0.0002278
80,1480.92,0.29749,0.63439,0.00774,0.73469,0.75001,0.79875,0.72228,0.47618,0.94088,0.02098,0.0002179,0.0002179,0.0002179
81,1499.11,0.29457,0.66878,0.00751,0.78124,0.76388,0.81478,0.74207,0.47905,0.81816,0.02121,0.000208,0.000208,0.000208
82,1517.56,0.30347,0.6208,0.00797,0.77922,0.79865,0.83369,0.75878,0.50137,0.79048,0.02228,0.0001981,0.0001981,0.0001981
83,1535.75,0.26984,0.56673,0.00678,0.78481,0.78205,0.82317,0.7543,0.44292,0.7384,0.01948,0.0001882,0.0001882,0.0001882
84,1553.92,0.28176,0.61255,0.00729,0.73947,0.75809,0.81914,0.76296,0.40319,0.84732,0.01772,0.0001783,0.0001783,0.0001783
85,1572.14,0.28177,0.59042,0.00742,0.72383,0.79438,0.82053,0.74302,0.49467,0.85445,0.02195,0.0001684,0.0001684,0.0001684
86,1590.36,0.26928,0.56491,0.00671,0.80921,0.75572,0.82552,0.7604,0.39626,0.77837,0.01738,0.0001585,0.0001585,0.0001585
87,1608.63,0.29237,0.58694,0.00738,0.7414,0.77334,0.83564,0.76718,0.41009,0.80359,0.018,0.0001486,0.0001486,0.0001486
88,1626.86,0.27616,0.58229,0.00689,0.76158,0.84048,0.85855,0.80277,0.38485,0.76912,0.01687,0.0001387,0.0001387,0.0001387
89,1645.39,0.27608,0.56373,0.00711,0.79598,0.80556,0.8408,0.76572,0.4496,0.73781,0.0199,0.0001288,0.0001288,0.0001288
90,1663.65,0.27539,0.56479,0.00688,0.77255,0.79932,0.8277,0.75398,0.44908,0.7744,0.01989,0.0001189,0.0001189,0.0001189
91,1682.92,0.26545,0.43354,0.0118,0.7851,0.80457,0.825,0.75574,0.41574,0.82353,0.01821,0.000109,0.000109,0.000109
92,1701.52,0.22249,0.22641,0.00987,0.76462,0.83984,0.84898,0.80121,0.36075,0.77905,0.0157,9.91e-05,9.91e-05,9.91e-05
93,1719.79,0.17184,0.18177,0.00745,0.74662,0.84777,0.85102,0.78828,0.40445,0.79138,0.01765,8.92e-05,8.92e-05,8.92e-05
94,1738.03,0.15994,0.16642,0.00698,0.79256,0.84358,0.8562,0.81324,0.35291,0.74327,0.01537,7.93e-05,7.93e-05,7.93e-05
95,1756.55,0.15663,0.16688,0.00678,0.78762,0.85721,0.86178,0.80952,0.36944,0.73535,0.0161,6.94e-05,6.94e-05,6.94e-05
96,1774.78,0.15976,0.19573,0.00713,0.83958,0.81527,0.86373,0.8016,0.38419,0.70024,0.01675,5.95e-05,5.95e-05,5.95e-05
97,1793.36,0.14927,0.19949,0.00651,0.80959,0.83062,0.86848,0.78406,0.46931,0.71303,0.02065,4.96e-05,4.96e-05,4.96e-05
98,1812.8,0.12051,0.16892,0.00515,0.81133,0.83611,0.8673,0.78295,0.47388,0.72366,0.02085,3.97e-05,3.97e-05,3.97e-05
99,1831.63,0.11144,0.1483,0.00481,0.79194,0.84902,0.86567,0.78131,0.46135,0.73374,0.02032,2.98e-05,2.98e-05,2.98e-05
100,1849.82,0.11204,0.12864,0.00479,0.8054,0.8528,0.86533,0.77955,0.47481,0.745,0.02089,1.99e-05,1.99e-05,1.99e-05
