epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
27,476.95,0.50429,1.05996,0.01466,0.57447,0.70802,0.72424,0.68257,0.32667,0.89525,0.01552,0.008284,0.008284,0.008284
28,494.411,0.5062,1.05558,0.01465,0.54974,0.66643,0.61777,0.5872,0.30567,1.16985,0.01442,0.008218,0.008218,0.008218
29,511.901,0.51196,0.98038,0.01438,0.56161,0.63698,0.67894,0.63409,0.38184,0.96183,0.01817,0.008152,0.008152,0.008152
30,529.39,0.49712,1.02021,0.0143,0.56406,0.77411,0.74052,0.71376,0.28472,0.90001,0.01344,0.008086,0.008086,0.008086
31,546.946,0.485,0.98203,0.01364,0.4886,0.66766,0.63829,0.58179,0.39751,1.25004,0.01878,0.00802,0.00802,0.00802
32,564.592,0.49174,1.06161,0.01396,0.62085,0.64001,0.68966,0.62236,0.35409,0.99316,0.01664,0.007954,0.007954,0.007954
33,582.072,0.48867,0.95586,0.01393,0.66837,0.63893,0.73131,0.68931,0.33248,1.00371,0.01589,0.007888,0.007888,0.007888
34,601.45,0.48843,1.02268,0.01409,0.62978,0.69841,0.73132,0.65729,0.48679,0.93914,0.02369,0.007822,0.007822,0.007822
35,619.605,0.47935,0.96205,0.01359,0.70163,0.71112,0.74461,0.7063,0.32445,0.90068,0.01542,0.007756,0.007756,0.007756
36,637.187,0.47951,0.95605,0.01362,0.64476,0.68566,0.67428,0.60791,0.48343,1.10439,0.02352,0.00769,0.00769,0.00769
37,654.897,0.48379,0.95831,0.01366,0.64489,0.68391,0.70245,0.63446,0.53171,1.04402,0.0258,0.007624,0.007624,0.007624
38,672.432,0.45791,0.90292,0.01284,0.68451,0.6593,0.69455,0.68527,0.26183,0.935,0.01238,0.007558,0.007558,0.007558
39,689.96,0.45792,0.90871,0.01269,0.75611,0.71581,0.77098,0.70805,0.45802,0.81632,0.02192,0.007492,0.007492,0.007492
40,707.63,0.47643,0.94423,0.01341,0.63426,0.72033,0.71412,0.6437,0.52375,1.05606,0.02532,0.007426,0.007426,0.007426
41,725.137,0.46825,0.94887,0.01323,0.71225,0.6954,0.79485,0.74997,0.35692,0.72583,0.01716,0.00736,0.00736,0.00736
42,742.926,0.44771,0.91279,0.01255,0.71149,0.71524,0.77633,0.73412,0.3776,0.83819,0.01798,0.007294,0.007294,0.007294
43,760.46,0.45314,0.87099,0.01269,0.68629,0.65645,0.76011,0.72876,0.3071,0.83796,0.0145,0.007228,0.007228,0.007228
44,777.978,0.43688,0.86992,0.01214,0.64352,0.66769,0.72265,0.69735,0.28164,0.84866,0.01331,0.007162,0.007162,0.007162
45,795.53,0.46598,0.86591,0.01326,0.76096,0.79671,0.82267,0.79078,0.31199,0.69195,0.01489,0.007096,0.007096,0.007096
46,813.215,0.45793,0.88955,0.01275,0.66171,0.79062,0.8037,0.70908,0.5479,0.78303,0.02609,0.00703,0.00703,0.00703
47,830.736,0.43725,0.84385,0.01229,0.59446,0.70731,0.70712,0.67961,0.31904,1.03448,0.01508,0.006964,0.006964,0.006964
48,848.214,0.43753,0.85173,0.0122,0.6919,0.69421,0.75843,0.73734,0.26673,0.83454,0.01254,0.006898,0.006898,0.006898
49,865.84,0.41668,0.79406,0.01164,0.69466,0.7905,0.79557,0.76461,0.31298,0.74023,0.01495,0.006832,0.006832,0.006832
50,883.336,0.43863,0.8733,0.01233,0.79236,0.73328,0.78922,0.7618,0.28635,0.84624,0.01357,0.006766,0.006766,0.006766
51,900.901,0.43312,0.84656,0.01191,0.62757,0.73044,0.68638,0.65884,0.31785,1.0765,0.01506,0.0067,0.0067,0.0067
52,918.6,0.39343,0.81289,0.01108,0.65746,0.70651,0.75578,0.75101,0.21868,0.89218,0.01033,0.006634,0.006634,0.006634
53,936.084,0.42876,0.84119,0.01201,0.72305,0.71442,0.76669,0.71131,0.39539,0.85825,0.01894,0.006568,0.006568,0.006568
54,953.582,0.43292,0.83359,0.01205,0.66444,0.72223,0.75356,0.69996,0.40245,0.91964,0.01923,0.006502,0.006502,0.006502
55,971.215,0.42773,0.79944,0.0121,0.78704,0.65894,0.76515,0.74147,0.28172,0.84067,0.0133,0.006436,0.006436,0.006436
56,988.952,0.41883,0.8106,0.01141,0.71977,0.80162,0.81531,0.77247,0.37045,0.82329,0.01773,0.00637,0.00637,0.00637
57,1006.46,0.40587,0.79358,0.01132,0.73235,0.62856,0.72694,0.70656,0.24066,0.96831,0.01119,0.006304,0.006304,0.006304
58,1023.97,0.42305,0.81501,0.01157,0.67959,0.74346,0.75046,0.73673,0.27021,0.87738,0.01284,0.006238,0.006238,0.006238
59,1043.09,0.40252,0.80006,0.01129,0.50984,0.68022,0.68707,0.63788,0.38481,1.1725,0.01836,0.006172,0.006172,0.006172
60,1060.89,0.39657,0.76557,0.01101,0.83634,0.6349,0.68667,0.61575,0.49257,1.30038,0.02393,0.006106,0.006106,0.006106
61,1078.4,0.4166,0.74952,0.01171,0.79003,0.67476,0.78483,0.76342,0.27683,0.85779,0.01313,0.00604,0.00604,0.00604
62,1096.02,0.41948,0.82585,0.01149,0.65478,0.77625,0.77736,0.74246,0.34421,0.79854,0.01634,0.005974,0.005974,0.005974
63,1113.52,0.39753,0.73292,0.01095,0.79204,0.74697,0.80891,0.76791,0.35118,0.72185,0.01669,0.005908,0.005908,0.005908
64,1131.05,0.38664,0.77339,0.01063,0.66533,0.83641,0.79779,0.75275,0.36024,0.73922,0.01714,0.005842,0.005842,0.005842
65,1148.71,0.37526,0.73512,0.01012,0.6211,0.73699,0.75266,0.71628,0.29815,1.22292,0.01421,0.005776,0.005776,0.005776
66,1166.34,0.35478,0.71705,0.00971,0.70466,0.80812,0.82234,0.7852,0.31888,0.70681,0.0152,0.00571,0.00571,0.00571
67,1183.94,0.38599,0.76452,0.01071,0.71752,0.76709,0.81237,0.79775,0.23192,0.68561,0.01097,0.005644,0.005644,0.005644
68,1201.72,0.35889,0.69897,0.00981,0.7323,0.78594,0.80737,0.7813,0.27723,0.73043,0.01317,0.005578,0.005578,0.005578
69,1220.56,0.36419,0.72341,0.01014,0.84353,0.73122,0.81499,0.78878,0.27653,0.78534,0.01296,0.005512,0.005512,0.005512
70,1238.39,0.36766,0.71022,0.01007,0.76382,0.66323,0.7719,0.73558,0.33916,1.10848,0.01634,0.005446,0.005446,0.005446
71,1256.07,0.35956,0.68229,0.00971,0.66844,0.76608,0.78835,0.73464,0.37698,0.88659,0.0182,0.00538,0.00538,0.00538
72,1273.71,0.36135,0.70926,0.00977,0.7416,0.73064,0.81857,0.78301,0.33744,0.76457,0.01607,0.005314,0.005314,0.005314
73,1291.18,0.36431,0.67902,0.00983,0.70154,0.7935,0.82905,0.79758,0.30669,0.7287,0.01458,0.005248,0.005248,0.005248
74,1308.7,0.35697,0.70603,0.00953,0.83876,0.70627,0.82258,0.81244,0.21271,0.7057,0.00994,0.005182,0.005182,0.005182
75,1326.35,0.33847,0.64686,0.00904,0.74387,0.72347,0.78734,0.76427,0.26949,0.8773,0.01275,0.005116,0.005116,0.005116
76,1343.97,0.34299,0.66135,0.00912,0.82429,0.69265,0.8054,0.75835,0.36359,0.85943,0.01731,0.00505,0.00505,0.00505
77,1361.44,0.35825,0.68619,0.00977,0.74598,0.79651,0.81177,0.78827,0.28029,0.82396,0.0133,0.004984,0.004984,0.004984
78,1378.94,0.34377,0.66428,0.00935,0.82703,0.75911,0.83079,0.82034,0.21275,0.70268,0.01007,0.004918,0.004918,0.004918
79,1396.59,0.34457,0.66302,0.0092,0.76502,0.73796,0.80244,0.77708,0.29283,0.80301,0.01392,0.004852,0.004852,0.004852
80,1414.08,0.32565,0.62339,0.00876,0.73643,0.77837,0.80436,0.79596,0.23336,0.82651,0.01091,0.004786,0.004786,0.004786
81,1431.71,0.34026,0.67594,0.00932,0.81619,0.76708,0.84784,0.83599,0.22547,0.6373,0.01065,0.00472,0.00472,0.00472
82,1449.5,0.3342,0.67206,0.00917,0.78741,0.72217,0.80757,0.78357,0.29944,0.85957,0.01421,0.004654,0.004654,0.004654
83,1467.04,0.33393,0.66513,0.00915,0.81002,0.70636,0.78235,0.74222,0.32457,0.87199,0.0154,0.004588,0.004588,0.004588
84,1484.55,0.34824,0.67999,0.00955,0.75365,0.79856,0.82349,0.81066,0.20906,0.83145,0.00977,0.004522,0.004522,0.004522
85,1502.04,0.33132,0.66477,0.00911,0.70074,0.71827,0.78185,0.75303,0.28212,0.88813,0.01339,0.004456,0.004456,0.004456
86,1519.7,0.3112,0.64772,0.00849,0.78378,0.76613,0.81189,0.78977,0.28454,0.78915,0.01335,0.00439,0.00439,0.00439
87,1537.23,0.31317,0.6507,0.00841,0.71815,0.71558,0.74653,0.73819,0.24695,0.92579,0.01166,0.004324,0.004324,0.004324
88,1554.72,0.32041,0.68575,0.00886,0.82357,0.62503,0.75469,0.73201,0.26512,1.05868,0.01259,0.004258,0.004258,0.004258
89,1572.2,0.30354,0.62292,0.00817,0.81524,0.61305,0.70061,0.6633,0.30822,1.1216,0.01469,0.004192,0.004192,0.004192
90,1589.98,0.29869,0.63299,0.00796,0.71233,0.7631,0.77591,0.76181,0.2281,0.90918,0.01074,0.004126,0.004126,0.004126
91,1607.67,0.32007,0.64062,0.00877,0.68843,0.69681,0.73078,0.69638,0.33884,1.17726,0.0161,0.00406,0.00406,0.00406
92,1625.29,0.29827,0.62279,0.00808,0.72065,0.66281,0.71169,0.69768,0.24797,1.14025,0.01174,0.003994,0.003994,0.003994
93,1642.77,0.2995,0.64217,0.00821,0.71717,0.79117,0.79114,0.78159,0.23261,0.89608,0.01096,0.003928,0.003928,0.003928
94,1661.9,0.29273,0.63642,0.00786,0.7746,0.78193,0.80115,0.78376,0.24526,0.80187,0.01156,0.003862,0.003862,0.003862
95,1679.48,0.29004,0.61894,0.00771,0.75444,0.79438,0.82177,0.79235,0.30455,0.78009,0.01437,0.003796,0.003796,0.003796
96,1696.95,0.29728,0.60757,0.00816,0.74612,0.77402,0.81515,0.80729,0.21588,0.77337,0.01011,0.00373,0.00373,0.00373
97,1714.58,0.29472,0.57789,0.00781,0.7581,0.84585,0.84179,0.8381,0.20127,0.69717,0.0094,0.003664,0.003664,0.003664
98,1732.2,0.28405,0.56612,0.00757,0.69341,0.8149,0.80986,0.79787,0.23462,0.78621,0.01106,0.003598,0.003598,0.003598
99,1749.69,0.29714,0.62678,0.00805,0.83764,0.66954,0.7869,0.77577,0.19927,0.883,0.00936,0.003532,0.003532,0.003532
100,1767.27,0.28461,0.61585,0.00749,0.7922,0.72094,0.78155,0.77396,0.20399,0.86492,0.00959,0.003466,0.003466,0.003466
101,1784.82,0.27182,0.63468,0.0073,0.77363,0.77028,0.82873,0.8243,0.20424,0.74426,0.00968,0.0034,0.0034,0.0034
102,1802.69,0.26714,0.58785,0.00704,0.83983,0.77754,0.79044,0.78732,0.19539,0.89693,0.00922,0.003334,0.003334,0.003334
103,1820.47,0.25269,0.59318,0.00669,0.83823,0.77289,0.83165,0.82796,0.1896,0.73257,0.0089,0.003268,0.003268,0.003268
104,1839.08,0.27542,0.56243,0.00728,0.79427,0.71401,0.79497,0.78557,0.21555,1.02489,0.01013,0.003202,0.003202,0.003202
105,1857.02,0.25849,0.5629,0.00673,0.85793,0.72643,0.83852,0.83634,0.16541,0.81417,0.00781,0.003136,0.003136,0.003136
106,1874.51,0.26593,0.56424,0.00708,0.73601,0.80828,0.80162,0.79533,0.21046,0.80105,0.00997,0.00307,0.00307,0.00307
107,1892.06,0.27049,0.59858,0.00739,0.7248,0.76341,0.81515,0.81016,0.21674,0.83204,0.01025,0.003004,0.003004,0.003004
108,1909.51,0.26928,0.56171,0.00726,0.75639,0.79032,0.80889,0.80802,0.18588,0.90066,0.00877,0.002938,0.002938,0.002938
109,1926.97,0.26084,0.57058,0.00701,0.84813,0.73025,0.79021,0.78336,0.21908,0.93778,0.01035,0.002872,0.002872,0.002872
110,1944.47,0.26848,0.58312,0.00721,0.7532,0.83936,0.8263,0.81237,0.26244,0.78863,0.01247,0.002806,0.002806,0.002806
111,1961.94,0.25537,0.54716,0.00682,0.7707,0.79545,0.8023,0.79181,0.21608,0.79293,0.01023,0.00274,0.00274,0.00274
112,1979.55,0.249,0.54059,0.00667,0.84547,0.75738,0.83004,0.82179,0.22906,0.73047,0.01085,0.002674,0.002674,0.002674
113,1996.99,0.23896,0.49749,0.00628,0.81801,0.8187,0.85093,0.84471,0.21565,0.66945,0.01019,0.002608,0.002608,0.002608
114,2014.59,0.25308,0.59191,0.00677,0.89722,0.76553,0.83338,0.8168,0.28257,0.825,0.01344,0.002542,0.002542,0.002542
115,2032.07,0.24114,0.52858,0.00644,0.81821,0.79958,0.82243,0.82038,0.18139,0.8706,0.00854,0.002476,0.002476,0.002476
116,2049.56,0.2307,0.53001,0.00618,0.80737,0.78183,0.8448,0.832,0.25221,0.75447,0.01197,0.00241,0.00241,0.00241
117,2067.06,0.2308,0.4989,0.00621,0.81444,0.83782,0.84933,0.84541,0.21311,0.78211,0.01009,0.002344,0.002344,0.002344
118,2084.65,0.23248,0.52115,0.00611,0.83063,0.77731,0.82295,0.81279,0.26117,0.95528,0.01235,0.002278,0.002278,0.002278
119,2102.1,0.22291,0.51955,0.00602,0.71306,0.80763,0.82344,0.82076,0.2284,0.89572,0.0108,0.002212,0.002212,0.002212
120,2119.57,0.21512,0.47505,0.00578,0.82011,0.80772,0.84931,0.84434,0.21296,0.76984,0.01002,0.002146,0.002146,0.002146
121,2137.01,0.22316,0.51164,0.00586,0.85237,0.77131,0.85729,0.85325,0.21751,0.71358,0.01028,0.00208,0.00208,0.00208
122,2154.88,0.22404,0.53496,0.00594,0.70556,0.83071,0.82665,0.82665,0.17523,0.80142,0.00823,0.002014,0.002014,0.002014
123,2172.34,0.21617,0.49857,0.00571,0.81868,0.8039,0.86364,0.86364,0.16182,0.71982,0.00753,0.001948,0.001948,0.001948
124,2190.21,0.21268,0.4837,0.00573,0.80893,0.80902,0.83759,0.83397,0.20088,0.75597,0.00949,0.001882,0.001882,0.001882
125,2207.7,0.2013,0.46616,0.00533,0.79674,0.78534,0.82205,0.82205,0.18287,0.76973,0.00861,0.001816,0.001816,0.001816
126,2225.18,0.19909,0.48733,0.00527,0.84813,0.80355,0.87024,0.86895,0.2013,0.704,0.0095,0.00175,0.00175,0.00175
127,2242.93,0.21058,0.49229,0.00563,0.84061,0.81646,0.88091,0.87354,0.22537,0.73296,0.01066,0.001684,0.001684,0.001684
128,2262.22,0.21866,0.53685,0.00586,0.85614,0.74914,0.83455,0.82911,0.22972,0.81426,0.01085,0.001618,0.001618,0.001618
129,2279.78,0.20881,0.52353,0.00561,0.83107,0.8129,0.84167,0.84113,0.18244,0.77636,0.00858,0.001552,0.001552,0.001552
130,2297.26,0.20482,0.52379,0.00547,0.79833,0.81545,0.83941,0.83874,0.18269,0.78872,0.00853,0.001486,0.001486,0.001486
131,2314.8,0.21098,0.4932,0.00558,0.79922,0.81878,0.84895,0.84255,0.20735,0.78613,0.00983,0.00142,0.00142,0.00142
132,2332.6,0.19733,0.49561,0.00523,0.80926,0.80396,0.85076,0.85076,0.1492,0.70032,0.00701,0.001354,0.001354,0.001354
133,2350.05,0.19432,0.4723,0.00514,0.81097,0.78415,0.82714,0.82714,0.16129,0.77627,0.0076,0.001288,0.001288,0.001288
134,2367.62,0.18841,0.46654,0.00503,0.84155,0.81028,0.84126,0.83958,0.20264,0.71334,0.00959,0.001222,0.001222,0.001222
135,2385.18,0.19544,0.49419,0.00513,0.80518,0.8223,0.8439,0.84317,0.16219,0.72623,0.00763,0.001156,0.001156,0.001156
136,2402.84,0.18491,0.45419,0.0049,0.84004,0.77093,0.82516,0.82422,0.17403,0.81931,0.0082,0.00109,0.00109,0.00109
137,2420.34,0.19401,0.50482,0.00518,0.8039,0.8085,0.82064,0.82064,0.15963,0.82515,0.00752,0.001024,0.001024,0.001024
138,2438.01,0.19069,0.49486,0.0051,0.74154,0.81773,0.80318,0.8025,0.14634,0.85952,0.00682,0.000958,0.000958,0.000958
139,2456.93,0.19234,0.47037,0.00509,0.73491,0.81375,0.79304,0.79234,0.1438,0.89272,0.00675,0.000892,0.000892,0.000892
140,2474.45,0.18585,0.49551,0.00497,0.76261,0.80197,0.79736,0.79659,0.15856,0.87547,0.00741,0.000826,0.000826,0.000826
141,2493.12,0.12137,0.36121,0.00554,0.81512,0.78037,0.79685,0.79292,0.19812,1.06915,0.00928,0.00076,0.00076,0.00076
142,2510.76,0.1045,0.18868,0.00474,0.82724,0.80494,0.84279,0.82263,0.28881,0.84803,0.01374,0.000694,0.000694,0.000694
143,2528.41,0.09459,0.11595,0.00426,0.80437,0.82201,0.85388,0.8336,0.28598,0.79585,0.01358,0.000628,0.000628,0.000628
144,2545.88,0.09079,0.11404,0.00409,0.83916,0.82565,0.85817,0.84284,0.28327,0.76598,0.01343,0.000562,0.000562,0.000562
145,2563.36,0.08231,0.12669,0.00368,0.80971,0.84247,0.84978,0.83044,0.29421,0.78494,0.01395,0.000496,0.000496,0.000496
146,2580.83,0.07487,0.09088,0.0033,0.79612,0.83988,0.83995,0.82513,0.26495,0.79895,0.01257,0.00043,0.00043,0.00043
147,2598.3,0.07798,0.10841,0.00344,0.81648,0.80348,0.831,0.81661,0.26144,0.84307,0.01241,0.000364,0.000364,0.000364
148,2615.76,0.07707,0.10104,0.00345,0.81607,0.81529,0.83892,0.82559,0.25688,0.81822,0.01219,0.000298,0.000298,0.000298
149,2633.33,0.07079,0.10013,0.00316,0.83399,0.81307,0.83179,0.81744,0.26391,0.81659,0.01255,0.000232,0.000232,0.000232
150,2650.82,0.07394,0.08105,0.00333,0.77767,0.85094,0.83219,0.82002,0.2485,0.81191,0.01176,0.000166,0.000166,0.000166
